"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
1969,1727.72,3322.2,1897.58,1369.98,1156.22,1121.95,1225.82,1442.08,1531.17,1240.03,1089.74,838.328,673.458,556.152,467.565,399.594,346.594,304.575,270.297,241.839,217.844,197.423,179.994,165.522,153.561,142.787,133.359,124.563,116.323,108.478,100.801,93.1497,85.7384,78.9318,73.0146,68.055,63.9769,60.627,57.8328,55.4308,1020.58
1970,1174.99,1620.12,3115.3,1778.52,1279.45,1074.06,1039.71,1135.34,1333.38,1409.72,1135.29,992.434,760.417,609.367,502.699,422.664,361.542,314.027,276.413,245.728,220.229,198.69,180.323,164.612,151.546,140.732,130.968,122.408,114.405,106.894,99.7291,92.707,85.6988,78.9025,72.6561,67.2232,62.668,58.9215,55.8435,53.2755,991.446
1971,1195.41,1101.82,1519.22,2919.43,1659.09,1185.5,992.409,960.428,1047,1223.42,1284.52,1027.59,893.695,682.563,546.191,450.578,379.227,324.931,282.797,249.454,222.227,199.556,180.361,163.948,149.874,138.145,128.422,119.62,111.889,104.643,97.8286,91.316,84.9216,78.5298,72.324,66.6156,61.648,57.4814,54.0537,51.2371,958.813
1972,1959.75,1120.96,1033.2,1423.82,2725.13,1539.26,1096.39,916.08,882.77,954.679,1104.81,1149.76,913.689,791.402,603.379,482.877,398.913,336.499,289.091,252.31,223.172,199.323,179.405,162.484,147.966,135.476,125.045,116.38,108.513,101.586,95.0779,88.9422,83.0659,77.2846,71.4956,65.8677,60.6862,56.1744,52.3887,49.2735,921.062
1973,2454.22,1837.71,1051.15,968.176,1327.46,2521.08,1418.39,1008.71,840.062,804.056,862.3,990.325,1024.89,811.814,702.346,535.734,429.431,355.573,300.725,259.05,226.676,200.977,179.886,162.22,147.164,134.208,123.033,113.681,105.901,98.8189,92.5734,86.6917,81.1367,75.8076,70.5565,65.2912,60.1672,55.4464,51.3339,47.8821,887.155
1974,1543.76,2301.38,1723.26,984.914,901.975,1225.72,2316.33,1298.83,917.508,755.331,713.36,756.053,860.941,886.638,701.118,607.051,464.198,373.394,310.405,263.592,227.95,200.182,178.063,159.834,144.498,131.371,120.03,110.212,101.974,95.1062,88.835,83.2915,78.0564,73.1002,68.3352,63.6305,58.9048,54.3,50.0536,46.3522,844.712
1975,1734.21,1447.62,2158.06,1614.51,916.779,830.995,1123.29,2118.77,1183.49,829.2,675.694,632.26,665.6,755.024,776.562,614.512,533.177,408.894,329.99,275.242,234.483,203.379,179.08,159.669,143.617,130.068,118.434,108.352,99.6009,92.2451,86.1031,80.482,75.5049,70.7954,66.3291,62.0285,57.7763,53.4999,49.329,45.4804,809.978
1976,2333.13,1626.21,1357.46,2021.81,1502.35,843.957,761.055,1027.86,1934.38,1073.53,745.684,602.787,560.74,588.333,666.648,686.123,543.967,473.196,363.957,294.6,246.425,210.486,182.997,161.471,144.23,129.936,117.838,107.422,98.3756,90.5076,83.8844,78.3477,73.2717,68.7716,64.5069,60.4573,56.5532,52.6891,48.7992,45.0026,780.709
1977,1314.4,2187.83,1524.93,1271.58,1879,1378.73,770.086,694.598,937.956,1757.97,969.486,669.42,538.854,500.166,524.568,594.97,613.499,487.548,425.21,327.887,266.045,223.03,190.877,166.235,146.9,131.384,118.494,107.563,98.1354,89.9329,82.7889,76.7691,71.7327,67.1098,63.0077,59.1162,55.4175,51.8489,48.3142,44.7536,757.476
1978,1961.32,1232.54,2051.58,1428.51,1182.08,1724.93,1258.16,702.784,633.709,852.045,1586.28,869.174,597.323,479.556,444.8,466.85,530.436,548.238,436.817,381.965,295.277,240.135,201.724,172.956,150.866,133.5,119.541,107.921,98.0499,89.5218,82.0908,75.6103,70.1445,65.5683,61.363,57.6286,54.0824,50.7091,47.4521,44.2238,734.537
1979,1703.33,1839.18,1155.78,1921.8,1327.44,1082.99,1565.8,1135.3,627.437,555.395,730.561,1333.41,719.965,490.417,392.305,364.064,383.437,437.972,455.491,365.278,321.43,249.947,204.357,172.484,148.502,130.004,115.4,103.611,93.7553,85.3479,78.056,71.6799,66.1025,61.3884,57.435,53.7925,50.5519,47.4676,44.5282,41.6852,684.683
1980,891.212,1597.25,1724.64,1082.54,1783.98,1213.43,981.859,1417.35,1024.35,560.708,489.766,636.042,1149.57,616.924,419.103,335.281,311.783,329.46,377.81,394.566,317.718,280.654,219.001,179.614,152.015,131.191,115.086,102.339,92.0239,83.3792,75.9869,69.5611,63.931,58.9975,54.8227,51.3181,48.0844,45.2044,42.4598,39.8413,650.269
1981,1790.05,835.711,1497.78,1615.47,1005.52,1632.87,1100.79,885.576,1262.83,892.524,475.481,405.03,516.034,921.449,491.705,333.876,267.977,250.619,266.688,308.119,324.167,262.849,233.663,183.369,151.142,128.476,111.294,97.949,87.3428,78.7272,71.4775,65.2543,59.8254,55.0535,50.8605,47.3055,44.3167,41.5524,39.0863,36.7314,597.605
1982,1429.7,1678.57,783.664,1402.96,1500.09,918.66,1475.91,989.157,788.107,1104.45,764.405,399.545,335.575,423.936,754.438,402.84,274.487,221.467,208.393,223.171,259.441,274.532,223.769,199.847,157.471,130.255,111.059,96.46,85.0848,76.0179,68.6323,62.4,57.0357,52.3442,48.2112,44.5727,41.4837,38.8839,36.4755,34.3244,557.506
1983,1057.97,1340.66,1574.03,733.481,1294.49,1351.47,816.865,1302.39,857.634,661.052,889.908,593.645,301.817,249.186,312.419,555.979,298.483,205.184,167.315,159.21,172.379,202.464,216.25,177.736,159.899,126.797,105.461,90.3458,78.7887,69.7395,62.4934,56.5654,51.5407,47.1973,43.3838,40.0124,37.0354,34.5028,32.3678,30.3848,493.727
1984,1430.12,992.083,1257.17,1474.79,682.799,1190.44,1229.91,733.188,1137.8,718.794,528.667,682.292,440.862,219.639,179.569,224.823,401.974,217.671,151.251,124.771,120.096,131.445,155.922,168.02,139.178,126.066,100.559,84.0641,72.3308,63.3148,56.2227,50.5193,45.8344,41.8466,38.3858,35.3358,32.6305,30.2349,28.193,26.4691,429.275
1985,1362.23,1341.06,930.299,1177.84,1372.1,626.972,1083.14,1111.41,654.387,994.684,613.302,441.228,560.059,358.146,177.589,145.161,182.293,327.588,178.484,124.83,103.636,100.353,110.438,131.642,142.464,118.449,107.636,86.0967,72.1454,62.2024,54.5439,48.5065,43.6414,39.6375,36.2224,33.2531,30.6317,28.3029,26.238,24.4764,396.003
1986,1138.91,1277.4,1257.54,871.147,1091.44,1249.06,564.617,969.48,983.324,566.63,838.869,504.73,356.411,447.098,284.34,140.928,115.563,145.93,264.03,144.9,102.068,85.3107,83.1164,91.9717,110.16,119.718,99.8999,91.0653,73.0383,61.3444,52.9945,46.5482,41.4557,37.3438,33.9533,31.0559,28.532,26.3,24.3142,22.5511,361.746
1987,1226.96,1067.98,1197.84,1176.97,803.606,983.132,1112.87,503.003,860.658,860.035,484.8,702.145,415.16,289.81,361.437,229.596,114.056,93.9543,119.335,217.284,120.003,85.0401,71.4707,69.9772,77.7711,93.5066,101.957,85.3215,77.967,62.6646,52.7265,45.6199,40.1235,35.7741,32.2568,29.3523,26.8664,24.6978,22.7775,21.0669,333.267
1988,1205.9,1150.55,1001.47,1120.99,1085.12,723.344,874.594,986.522,441.221,736.403,712.065,388.861,549.317,319.493,221.145,275.27,175.369,87.6504,72.7746,93.2356,171.237,95.3523,68.0837,57.6091,56.7441,63.3952,76.5689,83.8161,70.3777,64.4976,51.9674,43.8187,37.9815,33.4572,29.8699,26.9636,24.5595,22.4981,20.6967,19.099,297.473
1989,1516.04,1130.8,1078.89,937.45,1035.68,981.419,646.608,776.599,862.165,373.844,600.258,559.568,296.988,411.759,237.213,163.856,204.668,131.319,66.2355,55.5448,71.8744,133.26,74.8528,53.8648,45.8927,45.4764,51.0726,61.9641,68.0922,57.3651,52.7221,42.5831,35.9807,31.2432,27.5634,24.6401,22.2673,20.3012,18.6123,17.1339,262.444
1990,1288.54,1421.62,1060.37,1010.3,868.404,939.683,875.494,568.521,666.467,711.641,294.766,453.688,409.374,212.733,291.86,167.827,116.45,146.723,95.1819,48.5856,41.2322,53.9604,101.089,57.312,41.5821,35.6827,35.5796,40.1729,48.9654,54.0213,45.6654,42.0913,34.0812,28.8581,25.1038,22.1814,19.8552,17.9635,16.3932,15.0418,226.323
1991,998.402,1208.29,1333.09,992.278,930.805,778.429,825.984,759.292,482.64,545.943,558.768,222.618,332.672,294.633,151.782,208.094,120.27,84.1907,107.229,70.368,36.3302,31.1636,41.184,77.8299,44.4658,32.4785,28.0328,28.0918,31.8549,38.9699,43.1293,36.5565,33.7729,27.3996,23.2395,20.2452,17.9104,16.0489,14.5328,13.2725,195.72
1992,1085.42,936.225,1133.04,1247.49,914.188,834.211,683.761,712.926,633.962,381.137,403.352,387.927,147.232,213.067,185.567,95.1961,131.188,76.6867,54.4866,70.5433,47.0628,24.6829,21.4811,28.7596,54.9789,31.7282,23.3781,20.3309,20.5064,23.3833,28.7431,31.9412,27.1683,25.1747,20.4762,17.4052,15.191,13.4605,12.0779,10.9497,157.835
1993,676.607,1017.83,877.917,1060.32,1149.39,818.736,731.09,587.818,591.725,496.663,278.907,277.11,253.839,93.3363,132.94,115.428,59.5938,83.1645,49.4003,35.7163,47.0532,31.9137,16.9929,14.9906,20.3118,39.238,22.8506,16.9692,14.8571,15.0721,17.2718,21.3208,23.779,20.2884,18.8494,15.3661,13.0867,11.4407,10.1517,9.11997,127.759
1994,754.459,634.471,954.437,821.471,975.745,1025.57,714.083,626.279,487.384,464.105,364.199,191.91,181.287,160.458,57.8836,81.909,71.3272,37.169,52.5501,31.6786,23.2508,31.0775,21.3625,11.5131,10.2661,14.0418,27.3487,16.0399,11.9843,10.5477,10.7486,12.3648,15.3137,17.1275,14.6485,13.6375,11.1369,9.4992,8.31509,7.38637,99.8127
1995,872.235,707.474,594.956,893.445,758.695,879.445,909.722,628.485,544.114,412.944,380.998,290.217,149.449,139.099,122.228,44.0436,62.5355,54.8004,28.7831,41.0418,24.9512,18.4602,24.8553,17.1977,9.32224,8.35455,11.4772,22.438,13.2025,9.89178,8.72675,8.91101,10.2687,12.7367,14.2633,12.2121,11.3798,9.30059,7.93826,6.95275,89.74
1996,784.43,817.915,663.413,556.67,821.791,677.07,771.236,794.681,545.918,464.724,344.397,310.455,232.235,118.211,109.423,96.1023,34.7372,49.5905,43.7481,23.1427,33.2328,20.3384,15.1389,20.4942,14.248,7.75549,6.9755,9.61252,18.8427,11.1124,8.34206,7.37187,7.53829,8.69747,10.7991,12.1042,10.3714,9.67087,7.90826,6.75309,82.3351
1997,594.027,735.578,766.977,621.481,517.316,750.914,608.966,683.241,688.065,457.157,374.941,268.762,236.293,174.003,87.922,81.3313,71.7264,26.1135,37.6099,33.4925,17.8826,25.9043,15.98,11.9795,16.3188,11.4071,6.23847,5.63387,7.79081,15.3174,9.05646,6.81357,6.0324,6.17843,7.13823,8.87338,9.9557,8.53771,7.96681,6.51882,73.5273
1998,559.277,557.033,689.767,718.115,574.947,467.814,668.031,536.439,593.098,582.432,375.414,299.362,209.988,182.04,133.102,67.1542,62.2797,55.2107,20.2345,29.3536,26.3285,14.1535,20.6306,12.7979,9.64131,13.1902,9.25455,5.07752,4.5981,6.37355,12.5563,7.43685,5.60336,4.96722,5.09297,5.88958,7.327,8.22624,7.05864,6.58989,66.2767
1999,482.495,524.447,522.343,646.446,669.288,527.928,423.128,595.982,468.85,502.812,476.999,297.956,231.945,160.161,137.723,100.5,50.8324,47.3984,42.3153,15.6283,22.847,20.6432,11.1721,16.3832,10.2173,7.73312,10.6224,7.47888,4.11559,3.73658,5.19077,10.2454,6.07792,4.58576,4.06992,4.17715,4.83465,6.01901,6.76196,5.8053,59.992
2000,580.491,452.447,491.786,489.318,600.672,612.387,478.403,382.021,534.657,414.852,437.042,407.65,251.319,193.983,133.38,114.601,83.7677,42.5085,39.8022,35.6941,13.2421,19.4407,17.6336,9.57645,14.0863,8.80833,6.68213,9.19702,6.48642,3.57469,3.24956,4.51907,8.92785,5.30044,4.00184,3.55372,3.64913,4.22529,5.26225,5.91359,57.5772
2001,782.773,544.34,424.27,460.642,454.321,548.821,554.534,434.427,349.546,492.067,383.124,404.513,377.981,233.402,180.413,124.204,106.827,78.1507,39.6846,37.1779,33.3548,12.3784,18.1777,16.4917,8.95787,13.1783,8.24156,6.25279,8.6068,6.07056,3.3457,3.04155,4.22996,8.35696,4.96165,3.74614,3.32672,3.4161,3.95552,4.92634,59.4395
2002,777.943,734.024,510.44,397.652,430.043,420.794,505.44,510.902,401.568,323.997,456.905,356.201,376.51,352.188,217.686,168.407,116.02,99.8446,73.0756,37.1208,34.786,31.2159,11.5868,17.0177,15.441,8.388,12.3409,7.71837,5.85616,8.06121,5.68596,3.13383,2.84901,3.96228,7.82827,4.64783,3.50925,3.11639,3.20014,3.70549,60.2983
2003,1149.68,729.496,688.312,478.604,372.467,401.735,392.224,470.641,475.411,373.389,301.105,424.63,331.217,350.405,328.088,202.977,157.155,108.34,93.2862,68.3053,34.7097,32.5356,29.203,10.8416,15.9256,14.4518,7.85142,11.5524,7.2257,5.48267,7.54744,5.32378,2.93431,2.6677,3.71021,7.3304,4.3523,3.28616,2.91831,2.99677,59.9377
2004,880.677,1078.08,684.065,645.262,447.614,346.775,373.161,364.65,438.436,443.494,348.556,281.18,396.65,309.494,327.539,306.787,189.862,147.044,101.395,87.3247,63.9514,32.502,30.4698,27.3515,10.155,14.918,13.5383,7.35542,10.823,6.76969,5.1368,7.07147,4.98814,2.74936,2.49959,3.47644,6.86859,4.07815,3.07918,2.73452,58.9716
2005,504.813,825.832,1010.94,641.419,604.239,417.487,322.354,346.716,339.212,408.443,413.65,325.402,262.697,370.805,289.477,306.486,287.166,177.767,137.706,94.9723,81.804,59.9147,30.453,28.5508,25.6303,9.5164,13.9804,12.6877,6.89349,10.1435,6.34479,4.81445,6.6278,4.67523,2.57691,2.34282,3.25843,6.43789,3.82244,2.88612,57.8377
2006,697.028,473.375,774.402,947.948,601.004,564.768,389.248,300.239,322.91,316.028,380.71,385.773,303.648,245.279,346.412,270.57,286.59,268.621,166.336,128.881,88.9037,76.5889,56.1023,28.5182,26.7392,24.0057,8.91369,13.0956,11.8852,6.45769,9.50254,5.94399,4.51041,6.20935,4.38011,2.41427,2.19498,3.05284,6.03174,3.58131,56.894
2007,1138.62,653.62,443.895,726.116,887.477,560.179,524.664,361.437,279.073,300.539,294.469,355.079,360.105,283.66,229.283,323.996,253.17,268.251,251.497,155.764,120.709,83.2766,71.7483,52.5606,26.7196,25.054,22.4937,8.35258,12.2716,11.1376,6.05162,8.90515,5.57038,4.22696,5.81919,4.10493,2.26261,2.05711,2.86109,5.65291,56.6777
2008,468.864,1067.71,612.914,416.221,679.93,827.795,521.005,487.767,336.265,259.872,280.095,274.67,331.5,336.49,265.265,214.551,303.324,237.101,251.289,235.638,145.961,113.124,78.0496,67.2487,49.2665,25.0458,23.4853,21.0858,7.8299,11.5038,10.441,5.67313,8.34826,5.22207,3.96268,5.45538,3.84831,2.12117,1.92852,2.68225,58.4348
2009,677.289,439.665,1001.22,574.724,390.023,635.835,772.858,486.257,455.324,313.974,242.701,261.671,256.713,309.981,314.797,248.268,200.872,284.063,222.092,235.42,220.786,136.775,106.012,73.1474,63.028,46.1762,23.4755,22.0134,19.7647,7.33945,10.7834,9.78721,5.31797,7.82569,4.89522,3.71468,5.11398,3.60749,1.98844,1.80785,57.2933
2010,1026.47,635.11,412.284,938.788,538.029,363.461,590.658,717.97,452.472,424.453,293.09,226.776,244.67,240.159,290.109,294.712,232.488,188.143,266.105,208.079,220.588,206.892,128.176,99.353,68.5554,59.0733,43.2801,22.0037,20.6336,18.5261,6.87962,10.1079,9.1742,4.98493,7.33565,4.58871,3.4821,4.79381,3.38165,1.86396,55.4017
2011,1016.4,962.546,595.558,386.578,878.922,501.467,337.67,548.755,668.152,421.854,396.294,273.914,212.082,228.928,224.791,271.624,275.999,217.766,176.256,249.322,194.974,206.712,193.889,120.127,93.1173,64.2548,55.369,40.567,20.6248,19.3408,17.3656,6.44874,9.47492,8.59975,4.67282,6.8764,4.30146,3.26413,4.49375,3.16999,53.6817
2012,1031.07,953.106,902.602,558.413,361.783,817.852,464.551,312.778,509.446,621.846,393.37,370.014,255.972,198.312,214.165,210.373,254.281,258.441,203.955,165.105,233.58,182.683,193.697,181.695,112.578,87.2696,60.2219,51.8954,38.023,19.3317,18.1286,16.2774,6.04472,8.8814,8.06112,4.38018,6.44579,4.03211,3.05976,4.2124,53.2927
2013,1223.18,966.859,893.75,846.314,522.699,337.008,759.336,431.377,290.988,474.904,580.543,367.599,345.995,239.465,185.591,200.487,196.988,238.152,242.091,191.079,154.7,218.879,171.199,181.531,170.291,105.516,81.7982,56.4477,48.6441,35.6415,18.1212,16.9936,15.2585,5.66638,8.32558,7.55668,4.1061,6.04249,3.77985,2.86833,53.9079
2014,631.681,1147,906.647,838.025,792.381,487.233,313.088,705.371,401.378,271.257,443.346,542.511,343.756,323.716,224.133,173.762,187.757,184.517,223.113,226.833,179.055,144.976,205.136,160.457,170.149,159.619,98.9065,76.676,52.914,45.5996,33.4112,16.9874,15.9306,14.3041,5.31198,7.8049,7.08412,3.84934,5.66467,3.54351,53.2266
2015,830.194,592.343,1075.57,850.086,784.064,736.914,451.34,290.108,655.154,373.74,253.048,414.09,507.117,321.511,302.9,209.794,162.693,175.837,172.836,209.02,212.531,167.782,135.86,192.249,150.385,159.475,149.61,92.7071,71.8716,49.5994,42.7439,31.3192,15.924,14.9334,13.4088,4.97954,7.31649,6.64085,3.60849,5.31025,53.2185
2016,1068.16,778.493,555.454,1008.46,795.117,727.791,679.97,416.334,268.252,607.435,347.235,235.441,385.689,472.758,299.968,282.81,196.005,152.082,164.444,161.698,195.609,198.943,157.086,127.218,180.043,140.851,149.378,140.147,86.8482,67.3325,46.4687,40.0472,29.3441,14.9201,13.9922,12.5639,4.66585,6.85565,6.22262,3.38126,54.8441
2017,544.357,1001.63,730.011,520.808,943.731,739.615,673.793,629.459,386.286,249.524,566.124,324.045,219.913,360.49,442.102,280.639,264.683,183.497,142.412,154.019,151.471,183.26,186.402,147.195,119.216,168.727,132.004,140,131.353,81.4003,63.1101,43.5554,37.537,27.5051,13.9851,13.1155,11.7768,4.37357,6.42623,5.83287,54.579
2018,457.505,510.457,939.256,684.478,487.274,873.412,674.323,609.362,567.506,348.253,225.401,513.012,294.766,200.859,330.565,406.866,259.073,244.968,170.181,132.295,143.263,141.038,170.776,173.817,137.328,111.271,157.535,123.282,130.778,122.724,76.0644,58.9806,40.7097,35.0876,25.7122,13.0744,12.2621,11.011,4.0893,6.00874,56.4909
2019,645.412,429.013,478.667,880.674,640.579,451.207,795.906,607.725,545.098,505.547,309.969,201.01,459.325,265.302,181.805,300.829,372.045,237.859,225.652,157.176,122.442,132.814,130.924,158.696,161.658,127.808,103.614,146.76,114.892,121.915,114.434,70.9414,55.0177,37.9799,32.7388,23.9934,12.2014,11.4442,10.2772,3.81698,58.344
2020,884.803,605.218,402.295,448.811,824.043,592.5,410.105,715.063,542.026,484.425,449.27,276.255,180.023,413.82,240.483,165.728,275.559,342.152,219.446,208.708,145.662,113.648,123.425,121.786,147.733,150.582,119.11,96.6018,136.873,107.181,113.758,106.798,66.2173,51.3606,35.4592,30.5687,22.4047,11.3943,10.6877,9.59826,58.0605
2021,1456.68,829.701,567.527,377.201,419.955,761.76,538.302,369.08,640.892,485.482,434.617,404.343,249.634,163.41,377.347,220.223,152.335,254.09,316.309,203.292,193.665,135.34,105.705,114.895,113.445,137.689,140.406,111.101,90.132,127.737,100.046,106.203,99.7193,61.8357,47.9667,33.1188,28.553,20.9286,10.6441,9.98446,63.2123
2022,1272.75,1365.96,778.03,532.091,352.686,387.492,690.07,482.125,328.674,569.837,432.284,388.302,362.899,225.204,148.194,343.909,201.59,139.965,234.173,292.239,188.195,179.567,125.647,98.234,106.861,105.582,128.214,130.801,103.538,84.0213,119.106,93.3054,99.0644,93.0294,57.6942,44.7587,30.9064,26.6475,19.5331,9.93489,68.3269
2023,1390.02,1193.49,1280.89,729.446,497.623,325.432,350.59,616.311,427.221,290.163,502.95,382.457,345.022,324.232,202.427,133.998,312.647,184.121,128.334,215.393,269.489,173.9,166.199,116.446,91.137,99.2258,98.106,119.204,121.666,96.3439,78.2084,110.895,86.8927,92.273,86.6653,53.7545,41.7069,28.8018,24.8349,18.2057,72.9534
2024,1399.81,1303.45,1119.16,1201.12,684.019,466.633,305.165,328.756,577.929,400.616,272.093,471.628,358.639,323.535,304.04,189.82,125.653,293.176,172.654,120.342,201.979,252.706,163.07,155.849,109.194,85.4613,93.0464,91.9963,111.78,114.089,90.3439,73.3379,103.989,81.4813,86.5266,81.2681,50.4068,39.1095,27.0081,23.2883,85.482
2025,1408.9,1312.63,1222.28,1049.46,1126.32,641.421,437.572,286.161,308.282,541.938,375.667,255.148,442.257,336.304,303.386,285.106,177.999,117.828,274.918,161.902,112.847,189.401,236.968,152.915,146.143,102.394,80.1391,87.2518,86.2671,104.819,106.984,84.7176,68.7707,97.513,76.407,81.138,76.2071,47.2677,36.6739,25.3262,101.997
2026,1409.99,1321.16,1230.89,1145.99,981.735,1041.23,583.024,393.441,255.691,274.74,483.179,335.819,229.03,398.977,304.989,276.514,261.008,163.567,108.61,254.042,149.905,104.651,175.866,220.256,142.246,136.035,95.3625,74.6681,81.324,80.4297,97.75,99.789,79.0333,64.1654,90.9937,71.3058,75.7273,71.1302,44.1214,34.2345,118.866
2027,1409.84,1322.18,1238.89,1154.06,1072.04,907.622,946.556,524.312,351.617,227.917,245.001,432.009,301.496,206.649,361.874,278.007,253.167,239.866,150.781,100.368,235.229,139.024,97.1764,163.469,204.895,132.411,126.697,88.8545,69.5969,75.8228,75.0071,91.1779,93.0953,73.7422,59.8767,84.9203,66.552,70.6837,66.3967,41.1874,142.933
2028,1408.62,1322.04,1239.84,1161.56,1079.6,991.175,825.212,851.399,468.679,313.497,203.293,219.103,387.932,272.081,187.46,329.902,254.561,232.681,221.132,139.348,92.9409,218.165,129.1,90.3299,152.074,190.736,123.325,118.054,82.8221,64.8907,70.7125,69.9657,85.0638,86.8648,68.815,55.8814,79.2605,62.1208,65.9814,61.9827,171.897
2029,1406.92,1320.9,1239.71,1162.46,1086.63,998.251,901.345,742.439,761.279,417.994,279.711,181.856,196.799,350.164,246.865,170.926,302.123,233.991,214.53,204.383,129.047,86.2044,202.604,120.011,84.0372,141.571,177.655,114.917,110.043,77.2242,60.5192,65.9619,65.2761,79.3732,81.0631,64.2251,52.1585,73.9852,57.9897,61.5966,218.357
2030,1405.82,1319.3,1238.64,1162.33,1087.5,1004.86,907.995,811.195,664.096,679.214,373.09,250.306,163.398,177.692,317.794,225.141,156.562,277.752,215.766,198.304,189.292,119.703,80.0616,188.352,111.657,78.2375,131.869,165.55,107.124,102.61,72.0249,56.4557,61.5431,60.9115,74.0746,75.6591,59.9485,48.6887,69.0675,54.1379,261.384
2031,1406.48,1318.27,1237.14,1161.33,1087.39,1005.74,914.173,817.379,725.8,592.682,606.424,333.961,224.957,147.567,161.297,289.875,206.25,143.95,256.144,199.463,183.675,175.598,111.18,74.4336,175.25,103.956,72.8787,122.888,154.329,99.8911,95.7046,67.1909,52.6752,57.4298,56.847,69.1384,70.623,55.962,45.4536,64.4816,294.601
2032,1409.51,1318.89,1236.18,1159.93,1086.46,1005.7,915.073,823.062,731.457,647.866,529.26,542.915,300.187,203.189,133.967,147.141,265.574,189.648,132.76,236.802,184.757,170.394,163.1,103.368,69.2577,163.166,96.8377,67.917,114.561,143.912,93.1704,89.283,62.6927,49.1555,53.5985,53.0597,64.5374,65.9278,52.2445,42.4363,335.278
2033,1414.75,1321.73,1236.75,1159.02,1085.16,1004.86,915.08,823.929,736.601,652.97,578.587,473.869,488.044,271.157,184.473,122.216,134.811,244.206,174.91,122.738,219.348,171.4,158.269,151.642,96.1808,64.4832,151.996,90.2457,63.3154,106.83,134.231,86.9197,83.3065,58.5041,45.8766,50.028,49.5291,60.2472,61.5487,48.7767,352.679
2034,1421.56,1326.65,1239.42,1159.56,1084.31,1003.62,914.257,823.861,737.301,657.491,583.082,517.98,425.937,440.81,246.162,168.282,111.969,123.959,225.22,161.701,113.688,203.486,159.2,147.147,141.096,89.5489,60.0677,141.647,84.1303,59.0416,99.6418,125.224,81.1005,77.7399,54.601,42.82,46.6987,46.2361,56.2449,57.4628,374.843
