

 Females then males 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66"
1980,7,"NTWL.C",1,2,3,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1607,0,0.3214,0.3365,0.0151,0.0453,0.0151,0.0604,0.0453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1607,0,0.3214,0.3365,0.0151,0.0453,0.0151,0.0604,0.0453,0,0,0,0
1981,7,"NTWL.C",1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,7,"NTWL.C",1,2,4,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1377,0.0454,0.3177,0.1815,0.0454,0.0908,0.1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1377,0.0454,0.3177,0.1815,0.0454,0.0908,0.1815,0,0,0,0,0,0,0
1983,7,"NTWL.C",1,2,2,4,3,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,"NTWL.C",1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,"NTWL.C",1,2,8,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0.1169,0,0.3162,0.0368,0.0904,0.0866,0.1169,0.0536,0.1169,0.0655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1169,0,0.3162,0.0368,0.0904,0.0866,0.1169,0.0536,0.1169,0.0655,0,0,0,0,0,0
1986,7,"NTWL.C",1,2,6,9,7,0,0,0,0,0,0,0,0,0,0,0.3427,0,0,0.1713,0,0,0.2096,0.0383,0,0,0.1081,0,0.1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3427,0,0,0.1713,0,0,0.2096,0.0383,0,0,0.1081,0,0.1299,0,0,0,0,0
1987,7,"NTWL.C",1,2,8,49,15,0,0,0,0,0,0,0,0,0,0,0.0127,0.0747,0.1946,0.1439,0.0256,0.2149,0.1444,0.1004,0.02,0.0405,0.0243,0,0,0,0.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127,0.0747,0.1946,0.1439,0.0256,0.2149,0.1444,0.1004,0.02,0.0405,0.0243,0,0,0,0.0039,0,0,0
1988,7,"NTWL.C",1,2,4,22,7,0,0,0,0,0,0,0,0,0,0,0,0.1234,0.0676,0.0318,0.2024,0.1934,0.0629,0.0941,0.1927,0.0318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1234,0.0676,0.0318,0.2024,0.1934,0.0629,0.0941,0.1927,0.0318,0,0,0,0,0,0,0,0
1989,7,"NTWL.C",1,2,15,130,33,0,0,0,0,0,0,0,0,0,0,0.0088,0.052,0.2498,0.1144,0.1144,0.1278,0.0959,0.1335,0.0437,0.0139,0.0417,0,0.0042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088,0.052,0.2498,0.1144,0.1144,0.1278,0.0959,0.1335,0.0437,0.0139,0.0417,0,0.0042,0,0,0,0,0
1990,7,"NTWL.C",1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,7,"NTWL.C",1,2,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5063,0,0.2531,0,0,0,0,0,0,0.2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5063,0,0.2531,0,0,0,0,0,0,0.2406,0,0,0,0,0
1992,7,"NTWL.C",1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1993,7,"NTWL.C",1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,"NTWL.C",1,2,2,32,6,0,0,0,0,0,0,0,0,0,0,0,0.0417,0.0883,0.1766,0.2356,0.1302,0.0808,0.1185,0.0174,0.0544,0.0174,0.0196,0.0196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417,0.0883,0.1766,0.2356,0.1302,0.0808,0.1185,0.0174,0.0544,0.0174,0.0196,0.0196,0,0,0,0,0
1998,7,"NTWL.C",1,2,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0.129,0.129,0.4086,0.2043,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0.129,0.4086,0.2043,0.129,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,"NTWL.C",1,2,2,21,5,0,0,0,0,0,0,0,0,0,0,0,0.0098,0,0.0303,0.0504,0.879,0.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098,0,0.0303,0.0504,0.879,0.0303,0,0,0,0,0,0,0,0,0,0,0
2000,7,"NTWL.C",1,2,4,15,6,0,0,0,0,0,0,0,0,0,0,0.0667,0,0.0667,0.0667,0.0667,0.0667,0.3333,0.2,0.0667,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0.0667,0.0667,0.0667,0.0667,0.3333,0.2,0.0667,0.0667,0,0,0,0,0,0,0,0
2001,7,"NTWL.C",1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,"NTWL.C",1,2,3,12,5,0,0,0,0,0,0,0,0,0.0833,0.25,0.0833,0.0833,0.0833,0.3333,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0.25,0.0833,0.0833,0.0833,0.3333,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0
2003,7,"NTWL.C",1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,"NTWL.C",1,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0
2020,7,"NTWL.C",1,2,15,133,33,0,0,0,0,0,0,0.0073,0,0.0152,0.0552,0.0574,0.0876,0.0627,0.0986,0.0668,0.0583,0.1049,0.0342,0.1369,0.145,0.0278,0.0252,0.0171,0,0,0,0,0,0,0,0,0,0,0,0.0073,0,0.0152,0.0552,0.0574,0.0876,0.0627,0.0986,0.0668,0.0583,0.1049,0.0342,0.1369,0.145,0.0278,0.0252,0.0171,0,0,0,0,0
2021,7,"NTWL.C",1,2,19,271,56,0,0,0,0,0,0,0.0047,0.0029,0.0081,0.0139,0.0147,0.0591,0.1211,0.1934,0.1208,0.0919,0.1125,0.0961,0.0461,0.0817,0.016,0.0169,0,0,0,0,0,0,0,0,0,0,0,0,0.0047,0.0029,0.0081,0.0139,0.0147,0.0591,0.1211,0.1934,0.1208,0.0919,0.1125,0.0961,0.0461,0.0817,0.016,0.0169,0,0,0,0,0,0
1988,7,"NTWL.O",1,2,3,149,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268,0.0542,0.1046,0.1319,0.2444,0.1736,0.1281,0.008,0.0595,0.038,0.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268,0.0542,0.1046,0.1319,0.2444,0.1736,0.1281,0.008,0.0595,0.038,0.0308,0,0
1990,7,"NTWL.O",1,2,1,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208,0.0833,0.0625,0.1667,0.2083,0.1875,0.1875,0.0625,0.0208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208,0.0833,0.0625,0.1667,0.2083,0.1875,0.1875,0.0625,0.0208,0,0,0
1996,7,"NTWL.O",1,2,1,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1053,0,0.1579,0.2105,0.2632,0.1053,0.1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1053,0,0.1579,0.2105,0.2632,0.1053,0.1579,0,0,0,0,0,0,0,0
1997,7,"NTWL.O",1,2,11,203,39,0,0,0,0,0,0,0,0,0.0043,0,0.0136,0.0109,0.0198,0.0867,0.0903,0.1692,0.1184,0.0611,0.1514,0.0719,0.0615,0.0636,0.0364,0.0318,0.0089,0,0,0,0,0,0,0,0,0,0,0,0.0043,0,0.0136,0.0109,0.0198,0.0867,0.0903,0.1692,0.1184,0.0611,0.1514,0.0719,0.0615,0.0636,0.0364,0.0318,0.0089,0,0,0
1998,7,"NTWL.O",1,2,8,102,22,0,0,0,0,0,0,0,0,0,0,0,0.0402,0.0689,0.1056,0.1416,0.1912,0.1704,0.0531,0.1358,0.0142,0.018,0.0118,0.0492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402,0.0689,0.1056,0.1416,0.1912,0.1704,0.0531,0.1358,0.0142,0.018,0.0118,0.0492,0,0,0,0,0
1999,7,"NTWL.O",1,2,5,87,17,0,0,0,0,0,0,0,0.0067,0,0.0085,0.0531,0.046,0.0533,0.0538,0.1705,0.1166,0.1012,0.0984,0.0364,0.0369,0.0279,0.0495,0,0.0353,0,0.0353,0.0706,0,0,0,0,0,0,0,0,0.0067,0,0.0085,0.0531,0.046,0.0533,0.0538,0.1705,0.1166,0.1012,0.0984,0.0364,0.0369,0.0279,0.0495,0,0.0353,0,0.0353,0.0706,0
2000,7,"NTWL.O",1,2,23,100,37,0,0,0,0,0,0,0,0.0197,0.0296,0.1479,0.1142,0.069,0.1381,0.1597,0.1202,0.0913,0.0209,0.0296,0.0197,0.0105,0.0197,0,0,0,0.0099,0,0,0,0,0,0,0,0,0,0,0.0197,0.0296,0.1479,0.1142,0.069,0.1381,0.1597,0.1202,0.0913,0.0209,0.0296,0.0197,0.0105,0.0197,0,0,0,0.0099,0,0,0
2001,7,"NTWL.O",1,2,22,117,38,0,0,0,0,0,0,0,0.0079,0.0472,0.0571,0.0992,0.113,0.183,0.0819,0.1312,0.0867,0.0514,0.0687,0.0195,0.0165,0.0281,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079,0.0472,0.0571,0.0992,0.113,0.183,0.0819,0.1312,0.0867,0.0514,0.0687,0.0195,0.0165,0.0281,0.0085,0,0,0,0,0,0
2017,7,"NTWL.O",1,2,109,294,150,0,0,0,0,0,0,0,0,0.0206,0.0901,0.1577,0.1407,0.1814,0.1142,0.0563,0.0085,0.0319,0.0424,0.0576,0.0249,0.0126,0.0297,0.0122,0.0162,0,0.0029,0,0,0,0,0,0,0,0,0,0,0.0206,0.0901,0.1577,0.1407,0.1814,0.1142,0.0563,0.0085,0.0319,0.0424,0.0576,0.0249,0.0126,0.0297,0.0122,0.0162,0,0.0029,0,0
2018,7,"NTWL.O",1,2,91,246,125,0,0,0,0,0,0,0,0.0048,0.0088,0.0469,0.0939,0.1675,0.2202,0.1742,0.1554,0.0503,0.0193,0.0233,0.0078,0.0158,0.0078,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0.0048,0.0088,0.0469,0.0939,0.1675,0.2202,0.1742,0.1554,0.0503,0.0193,0.0233,0.0078,0.0158,0.0078,0,0.004,0,0,0,0,0
2019,7,"NTWL.O",1,2,132,442,193,0,0,0,0,0,0,0,0.0017,0.0133,0.0334,0.0962,0.1927,0.1954,0.142,0.1023,0.0657,0.0167,0.0271,0.0141,0.0171,0.0399,0.0287,0.0118,0,0.0019,0,0,0,0,0,0,0,0,0,0,0.0017,0.0133,0.0334,0.0962,0.1927,0.1954,0.142,0.1023,0.0657,0.0167,0.0271,0.0141,0.0171,0.0399,0.0287,0.0118,0,0.0019,0,0,0
2020,7,"NTWL.O",1,2,54,169,77,0,0,0,0,0,0,0,0,0.0094,0.0206,0.053,0.0676,0.0888,0.0893,0.0825,0.0462,0.0142,0.1168,0.1152,0.1418,0.0912,0.0236,0.0397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0.0206,0.053,0.0676,0.0888,0.0893,0.0825,0.0462,0.0142,0.1168,0.1152,0.1418,0.0912,0.0236,0.0397,0,0,0,0,0
2021,7,"NTWL.O",1,2,75,164,98,0,0,0,0,0,0,0,0,0,0.0281,0.0582,0.0605,0.0796,0.0485,0.0297,0.0317,0.0201,0.2201,0.282,0.0344,0.0912,0.0103,0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281,0.0582,0.0605,0.0796,0.0485,0.0297,0.0317,0.0201,0.2201,0.282,0.0344,0.0912,0.0103,0.0056,0,0,0,0,0
2022,7,"NTWL.O",1,2,32,61,40,0,0,0,0,0,0,0,0.027,0.0124,0.0849,0.2452,0.1852,0.1227,0.128,0.0805,0.0251,0,0,0,0.0388,0,0.025,0.0252,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0.0124,0.0849,0.2452,0.1852,0.1227,0.128,0.0805,0.0251,0,0,0,0.0388,0,0.025,0.0252,0,0,0,0,0
1980,7,"NTWL.W",1,2,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.375,0.375,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.375,0.375,0,0,0.125,0,0,0,0
2002,7,"NTWL.W",1,2,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,0.2857,0.2857,0,0,0.1429,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,0.2857,0.2857,0,0,0.1429,0.1429,0,0,0,0
2004,7,"NTWL.W",1,2,3,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716,0.1433,0.0716,0,0.1429,0.2142,0,0.0713,0.0713,0.1426,0.0713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716,0.1433,0.0716,0,0.1429,0.2142,0,0.0713,0.0713,0.1426,0.0713,0,0
2006,7,"NTWL.W",1,2,1,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1364,0.4091,0.2273,0.0455,0.1364,0.0455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1364,0.4091,0.2273,0.0455,0.1364,0.0455,0,0,0,0
2007,7,"NTWL.W",1,2,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0.25,0,0,0,0
2010,7,"NTWL.W",1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,7,"NTWL.W",1,2,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0.5,0,0.1667,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0.5,0,0.1667,0,0.1667,0,0,0,0
2017,7,"NTWL.W",1,2,8,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0.2293,0.1845,0.1602,0.1325,0.0536,0.0557,0,0.0522,0.0536,0,0.0253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0.2293,0.1845,0.1602,0.1325,0.0536,0.0557,0,0.0522,0.0536,0,0.0253,0,0
2018,7,"NTWL.W",1,2,12,57,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.0107,0.0184,0.0711,0.1256,0.2546,0.0276,0.1292,0.1243,0.2113,0.0182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.0107,0.0184,0.0711,0.1256,0.2546,0.0276,0.1292,0.1243,0.2113,0.0182,0,0,0,0
2019,7,"NTWL.W",1,2,21,100,35,0,0,0,0,0,0,0,0,0,0,0.0095,0,0.0095,0,0.0205,0.0509,0.1226,0.1493,0.1303,0.11,0.1684,0.0996,0.1102,0.0192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095,0,0.0095,0,0.0205,0.0509,0.1226,0.1493,0.1303,0.11,0.1684,0.0996,0.1102,0.0192,0,0,0,0
2020,7,"NTWL.W",1,2,13,87,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.0055,0.1006,0.103,0.0995,0.0869,0.2629,0.1277,0.1273,0.0615,0.003,0,0.0131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.0055,0.1006,0.103,0.0995,0.0869,0.2629,0.1277,0.1273,0.0615,0.003,0,0.0131,0,0
2021,7,"NTWL.W",1,2,21,117,37,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0.0447,0.089,0.0558,0.1311,0.1225,0.1273,0.0808,0.1267,0.1408,0.0498,0.0188,0,0,0,0.0062,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0.0447,0.089,0.0558,0.1311,0.1225,0.1273,0.0808,0.1267,0.1408,0.0498,0.0188,0,0,0,0.0062
2022,7,"NTWL.W",1,2,14,60,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0215,0.0624,0.0201,0.0947,0.0668,0.1842,0.0838,0.0842,0.1663,0.0925,0.051,0.0724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215,0.0624,0.0201,0.0947,0.0668,0.1842,0.0838,0.0842,0.1663,0.0925,0.051,0.0724,0,0,0,0
1977,7,"TWL.C",1,2,10,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1086,0.038,0.0543,0.0543,0.1986,0.2634,0.0462,0.1823,0,0.0543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1086,0.038,0.0543,0.0543,0.1986,0.2634,0.0462,0.1823,0,0.0543,0,0,0,0
1978,7,"TWL.C",1,2,54,163,76,0,0,0,0,0,0,0,0,0,0,0,0.0108,0.009,0.0269,0.0179,0.009,0.0373,0.0734,0.1051,0.1657,0.1871,0.0816,0.1653,0.0508,0.0496,0.0085,0.0021,0,0,0,0,0,0,0,0,0,0,0,0,0.0108,0.009,0.0269,0.0179,0.009,0.0373,0.0734,0.1051,0.1657,0.1871,0.0816,0.1653,0.0508,0.0496,0.0085,0.0021,0
1979,7,"TWL.C",1,2,26,53,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0301,0.0172,0.0301,0.0602,0.0473,0.0301,0.0614,0.1149,0.1905,0.0738,0.2167,0.0649,0.0346,0.0041,0,0.0241,0,0,0,0,0,0,0,0,0,0,0,0,0.0301,0.0172,0.0301,0.0602,0.0473,0.0301,0.0614,0.1149,0.1905,0.0738,0.2167,0.0649,0.0346,0.0041,0,0.0241
1980,7,"TWL.C",1,2,63,112,78,0,0,0,0,0,0,0,0,0,0,0.0125,0.0598,0.0491,0.1057,0.0635,0.0546,0.0441,0.1179,0.1555,0.1147,0.098,0.0711,0.0411,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0.0598,0.0491,0.1057,0.0635,0.0546,0.0441,0.1179,0.1555,0.1147,0.098,0.0711,0.0411,0.0125,0,0,0,0
1981,7,"TWL.C",1,2,44,99,58,0,0,0,0,0,0,0,0,0,0.0147,0,0.0208,0.0147,0.0019,0.1192,0.0679,0.102,0.1286,0.0794,0.1478,0.1343,0.0923,0.0402,0.0361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147,0,0.0208,0.0147,0.0019,0.1192,0.0679,0.102,0.1286,0.0794,0.1478,0.1343,0.0923,0.0402,0.0361,0,0,0,0
1982,7,"TWL.C",1,2,71,192,97,0,0,0,0,0,0,0,0,0,0,0.0097,0.0069,0.0745,0.0288,0.0424,0.1092,0.1456,0.1202,0.1314,0.1377,0.0825,0.0832,0.0162,0.0035,0.0081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097,0.0069,0.0745,0.0288,0.0424,0.1092,0.1456,0.1202,0.1314,0.1377,0.0825,0.0832,0.0162,0.0035,0.0081,0,0,0
1983,7,"TWL.C",1,2,84,189,110,0,0,0,0,0,0,0,0,0,0.0076,0.0422,0.0102,0.0456,0.0669,0.1364,0.0952,0.0994,0.0846,0.085,0.094,0.1132,0.0608,0.0439,0.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076,0.0422,0.0102,0.0456,0.0669,0.1364,0.0952,0.0994,0.0846,0.085,0.094,0.1132,0.0608,0.0439,0.0152,0,0,0,0
1984,7,"TWL.C",1,2,65,183,90,0,0,0,0,0,0,0,0.0023,0.012,0.0122,0.0293,0.0631,0.0891,0.0403,0.08,0.0677,0.0801,0.1347,0.0797,0.1055,0.0681,0.0568,0.0499,0.0292,0,0,0,0,0,0,0,0,0,0,0,0.0023,0.012,0.0122,0.0293,0.0631,0.0891,0.0403,0.08,0.0677,0.0801,0.1347,0.0797,0.1055,0.0681,0.0568,0.0499,0.0292,0,0,0,0
1985,7,"TWL.C",1,2,63,194,90,0,0,0,0,0,0,0,0,0,0.0194,0.0284,0.0197,0.105,0.0921,0.1244,0.1259,0.1144,0.0334,0.0749,0.0787,0.0335,0.0787,0.0521,0.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194,0.0284,0.0197,0.105,0.0921,0.1244,0.1259,0.1144,0.0334,0.0749,0.0787,0.0335,0.0787,0.0521,0.0194,0,0,0,0
1986,7,"TWL.C",1,2,48,165,71,0,0,0,0,0,0,0,0,0,0.0179,0,0.0184,0.0484,0.13,0.1473,0.1227,0.1074,0.1252,0.0759,0.0958,0.0641,0.0179,0.0279,9e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179,0,0.0184,0.0484,0.13,0.1473,0.1227,0.1074,0.1252,0.0759,0.0958,0.0641,0.0179,0.0279,9e-04,0,0,0,0
1987,7,"TWL.C",1,2,47,143,67,0,0,0,0,0,0,0,0,0,0,0.0336,0.0471,0.1261,0.0561,0.072,0.1642,0.1058,0.1202,0.117,0.0768,0.0312,0.0154,0.0131,0.0131,0.0084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336,0.0471,0.1261,0.0561,0.072,0.1642,0.1058,0.1202,0.117,0.0768,0.0312,0.0154,0.0131,0.0131,0.0084,0,0,0
1988,7,"TWL.C",1,2,42,119,58,0,0,0,0,0,0,0,0.0092,0.0092,0.0275,0.0642,0.1009,0.0726,0.123,0.1295,0.1056,0.0461,0.0682,0.116,0.03,0.0774,0.0183,0,0,0.0023,0,0,0,0,0,0,0,0,0,0,0.0092,0.0092,0.0275,0.0642,0.1009,0.0726,0.123,0.1295,0.1056,0.0461,0.0682,0.116,0.03,0.0774,0.0183,0,0,0.0023,0,0,0
1989,7,"TWL.C",1,2,32,97,45,0,0,0,0,0,0,0,0,0,0.036,0.0625,0.0258,0.1035,0.1117,0.1815,0.0733,0.0855,0.0782,0.0611,0.0416,0.066,0.0489,0.0244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.0625,0.0258,0.1035,0.1117,0.1815,0.0733,0.0855,0.0782,0.0611,0.0416,0.066,0.0489,0.0244,0,0,0,0,0
1990,7,"TWL.C",1,2,35,133,53,0,0,0,0,0,0,0,0,0,0.008,0.016,0.0481,0.0641,0.0752,0.1442,0.1183,0.0958,0.0787,0.0993,0.1153,0.1033,0,0.0176,0.008,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.016,0.0481,0.0641,0.0752,0.1442,0.1183,0.0958,0.0787,0.0993,0.1153,0.1033,0,0.0176,0.008,0.008,0,0,0
1991,7,"TWL.C",1,2,21,82,32,0,0,0,0,0,0,0,0,0,0,0.0355,0.0817,0.1498,0.1552,0.1279,0.065,0.096,0.058,0.0759,0.0539,0.0499,0.0512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355,0.0817,0.1498,0.1552,0.1279,0.065,0.096,0.058,0.0759,0.0539,0.0499,0.0512,0,0,0,0,0,0
1992,7,"TWL.C",1,2,13,75,23,0,0,0,0,0,0,0,0,0,0.0054,0,0.0853,0.0754,0.1655,0.1778,0.0861,0.1416,0.0423,0.0939,0.0453,0.0393,0.0279,0,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054,0,0.0853,0.0754,0.1655,0.1778,0.0861,0.1416,0.0423,0.0939,0.0453,0.0393,0.0279,0,0.0144,0,0,0,0
1993,7,"TWL.C",1,2,6,14,8,0,0,0,0,0,0,0,0,0,0,0,0.0714,0.0714,0.1429,0,0.1429,0.2857,0.1429,0.0714,0.0714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714,0.0714,0.1429,0,0.1429,0.2857,0.1429,0.0714,0.0714,0,0,0,0,0,0,0,0
1994,7,"TWL.C",1,2,10,40,16,0,0,0,0,0,0,0,0,0,0,0.0706,0.0353,0.0706,0.106,0.0793,0.0888,0.3049,0.0873,0.0095,0.0436,0.0353,0.0353,0.0334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706,0.0353,0.0706,0.106,0.0793,0.0888,0.3049,0.0873,0.0095,0.0436,0.0353,0.0353,0.0334,0,0,0,0,0
1995,7,"TWL.C",1,2,8,92,21,0,0,0,0,0,0,0,0,0,0.0048,0.0443,0.1646,0.1094,0.1902,0.1376,0.0494,0.0871,0.1045,0.0467,0.0327,0.0174,0.0056,0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048,0.0443,0.1646,0.1094,0.1902,0.1376,0.0494,0.0871,0.1045,0.0467,0.0327,0.0174,0.0056,0.0056,0,0,0,0,0
1996,7,"TWL.C",1,2,10,91,23,0,0,0,0,0,0,0,0,0.022,0.0021,0.0191,0.0075,0.1741,0.2528,0.0738,0.1003,0.0713,0.0724,0.0792,0.0592,0.022,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.0021,0.0191,0.0075,0.1741,0.2528,0.0738,0.1003,0.0713,0.0724,0.0792,0.0592,0.022,0,0.044,0,0,0,0,0
