"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
1969,1773.11,3357.12,1955.23,1408.26,1186.96,1151.03,1257.21,1476.23,1569.62,1278.01,1113.15,858.702,691.127,571.695,481.519,412.27,357.814,314.143,278.525,249.162,224.531,203.668,185.965,171.3,159.139,148.132,138.491,129.511,121.129,113.141,105.296,97.4419,89.799,82.7572,76.6104,71.437,67.1794,63.6844,60.7687,58.2612,1073.01
1970,1201.13,1662.68,3148.05,1832.71,1314.87,1102.56,1067.12,1163.65,1362.06,1441.32,1167.28,1011.89,777.896,624.835,516.5,435.184,373.005,324.235,285.164,253.288,226.981,204.873,186.107,170.15,156.909,145.912,135.935,127.18,119.007,111.364,104.067,96.8891,89.6914,82.6797,76.2146,70.5682,65.8144,61.9012,58.6883,56.0074,1042.87
1971,1218.69,1126.32,1559.14,2950.43,1709.03,1218.18,1019.27,984.859,1070.1,1245.39,1309.18,1053.96,909.637,697.451,559.667,462.787,390.425,335.266,292.06,257.44,229.159,205.771,186.068,169.297,155,143.114,133.225,124.228,116.318,108.916,101.979,95.3431,88.8041,82.2362,75.8303,69.9189,64.7532,60.4026,56.8203,53.8786,1009.1
1972,1988.48,1142.79,1056.18,1461.35,2753.2,1585.42,1127.12,940.16,903.097,972.917,1121.76,1169.58,935.951,804.931,616.351,494.799,409.829,346.589,298.458,260.749,230.486,205.701,185.142,167.763,152.921,140.229,129.653,120.836,112.789,105.698,99.0444,92.7946,86.8026,80.8864,74.9333,69.1193,63.7492,59.0537,55.0974,51.839,970.145
1973,2468.47,1864.64,1071.62,989.815,1361.86,2546.42,1461.57,1035.88,859.498,819.472,875.801,1002.9,1040.65,830.611,713.867,547.087,440.025,365.372,309.847,267.564,234.381,207.685,185.758,167.516,152.047,138.798,127.437,117.952,110.031,102.785,96.3875,90.3715,84.7102,79.2732,73.8964,68.4785,63.1816,58.2857,54.0028,50.393,935.031
1974,1564.08,2314.74,1748.52,1004.21,921.604,1256.94,2340.42,1336.6,938.88,769.501,724.286,765.7,870.196,899.234,716.956,616.95,474.152,382.798,319.179,271.81,235.657,207.189,184.194,165.224,149.374,135.876,124.269,114.281,105.92,98.923,92.5006,86.8172,81.4577,76.4022,71.5364,66.7144,61.8469,57.0818,52.6733,48.8146,891.189
1975,1792.51,1466.68,2170.59,1638.39,934.177,848.74,1152.42,2137.72,1213.09,844.425,685.388,639.792,672.494,761.95,786.863,628.109,541.82,417.733,338.422,283.163,241.939,210.396,185.482,165.291,148.576,134.565,122.594,112.27,103.363,95.8932,89.6326,83.8723,78.7662,73.9415,69.3828,64.9881,60.6268,56.2187,51.8992,47.9005,855.174
1976,2340.93,1680.88,1375.34,2033.84,1523.75,859.775,777.819,1053.08,1943.79,1094.85,755.911,609.244,565.946,593.37,671.996,694.764,555.834,480.848,371.883,302.219,253.619,217.283,189.412,167.338,149.398,134.505,121.988,111.267,101.998,93.9872,87.2589,81.613,76.4086,71.7895,67.4183,63.2826,59.291,55.3253,51.3132,47.379,824.717
1977,1327.41,2195.15,1576.2,1288.53,1889.09,1398.12,785.183,708.821,956.489,1756.23,983.452,675.7,542.893,503.659,528.223,599.109,620.81,497.994,432.012,335.022,272.951,229.582,197.089,172.111,152.287,136.139,122.706,111.394,101.688,93.2822,86.0068,79.8904,74.7535,70.0123,65.8006,61.8106,58.0321,54.3823,50.7534,47.0795,800.375
1978,1978.5,1244.74,2058.44,1476.76,1197.08,1733.62,1276.66,715.412,643.729,863.965,1576.5,878.054,601.077,482.093,447.233,469.636,533.8,554.591,446.126,388.092,301.749,246.429,207.714,178.647,156.259,138.452,123.919,111.807,101.588,92.805,85.188,78.5864,73.0314,68.3624,64.0481,60.2124,56.5751,53.1277,49.7953,46.4795,776.333
1979,1728.93,1855.29,1167.22,1928.5,1371.35,1096.29,1574.59,1150.25,635.976,561.24,737.372,1320.63,725.667,492.866,394.188,366.104,385.962,441.182,461.348,373.606,327.11,255.861,210.085,177.929,153.673,134.904,119.906,107.609,97.3145,88.5948,81.0717,74.5249,68.8341,64.0356,59.9954,56.2521,52.9178,49.7488,46.7397,43.8258,724.773
1980,923.078,1621.26,1739.75,1093.43,1788.9,1253.06,994.576,1422.78,1032.64,564.836,492.155,639.162,1134.96,620.489,420.642,336.656,313.461,331.676,380.736,399.885,325.209,285.862,224.396,184.834,156.978,135.905,119.555,106.453,95.6826,86.6427,78.9678,72.3314,66.5448,61.5063,57.2528,53.6679,50.3413,47.3749,44.552,41.8686,688.877
1981,1816.4,865.592,1520.29,1629.88,1014.98,1636.9,1137.59,895.696,1261.98,894.792,476.636,405.508,517.299,908.482,494.292,335.16,269.269,252.255,268.875,311.034,329.154,269.586,238.496,188.29,155.875,132.964,115.55,101.98,91.0583,82.0411,74.4421,67.9665,62.3477,57.433,53.1422,49.5131,46.4497,43.6001,41.0548,38.6276,634.212
1982,1436.25,1703.28,811.686,1424.26,1512.59,927.136,1480.77,1020.83,793.711,1097.86,762.705,399.062,335.138,424.341,743.3,404.929,275.657,222.711,209.979,225.291,262.274,279.189,229.879,204.325,161.976,134.569,115.143,100.327,88.7445,79.3936,71.6496,65.1048,59.513,54.6491,50.3854,46.656,43.4977,40.8287,38.3418,36.1178,592.409
1983,1088.25,1346.81,1597.21,759.928,1312.73,1362.17,825.569,1303.16,877.909,659.062,876.565,588.16,299.966,248.083,312.193,547.483,300.143,206.28,168.526,160.744,174.417,205.19,220.506,183.096,163.948,130.803,109.274,93.9449,82.1912,72.9565,65.4641,59.2294,53.9362,49.3953,45.4303,41.9425,38.883,36.2866,34.0889,32.0356,525.922
1984,1481.47,1020.47,1262.93,1496.69,707.138,1207.17,1240.66,740.461,1135.3,733.286,525.59,670.865,436.48,218.348,178.967,225.058,396.761,219.498,152.541,126.106,121.694,133.502,158.632,171.998,143.942,129.771,104.149,87.4503,75.5111,66.3111,59.0492,53.13,48.1824,43.9641,40.3314,37.148,34.3388,31.8678,29.7668,27.9857,458.785
1985,1359.49,1389.21,956.923,1183.4,1391.91,649.326,1099.31,1120.07,658.668,988.343,623.33,437.438,549.685,354.248,176.501,144.719,182.622,323.699,180.23,126.095,104.927,101.876,112.38,134.193,146.129,122.751,111.025,89.3522,75.2052,65.0705,57.2423,51.0496,45.9908,41.7534,38.1333,35.0102,32.2686,29.8457,27.7117,25.8957,423.83
1986,1156.89,1274.83,1302.69,896.274,1095.94,1267.2,585.581,982.472,985.609,566.419,828.308,510.494,352.148,437.872,280.924,140.017,115.245,146.308,261.197,146.528,103.273,86.5292,84.5392,93.776,112.525,123.055,103.748,94.1341,75.9637,64.0848,55.5586,48.9576,43.7244,39.4402,35.8441,32.7659,30.1055,27.7663,25.6958,23.87,387.758
1987,1277.46,1084.84,1195.43,1219.6,826.041,987.17,1131.09,520.389,865.065,853.125,479.993,688.007,417.518,285.196,353.03,226.464,113.222,93.6741,119.674,215.083,121.458,86.136,72.5804,71.2703,79.4095,95.6559,104.958,88.7467,80.7226,65.2795,55.1715,47.9057,42.27,37.7945,34.1244,31.0387,28.3932,26.1037,24.0878,22.3015,357.574
1988,1260.49,1197.91,1017.28,1119.1,1123.37,743.52,879.892,1000.14,452.609,732.254,699.391,381.998,535.187,320.056,217.094,268.522,172.911,87.0383,72.6212,93.6209,169.775,96.6863,69.1001,58.6291,57.922,64.8801,78.5137,86.4906,73.3805,66.9406,54.2693,45.9641,39.9837,35.3349,31.6358,28.5962,26.0357,23.8364,21.9298,20.2486,319.722
1989,1579.72,1181.99,1123.3,952.533,1033.18,1016.21,665.943,779.816,867.909,380.049,591.975,546.086,290.426,400.006,237.26,160.776,199.723,129.612,65.8756,55.5363,72.3345,132.45,76.1003,54.8196,46.8377,46.5549,52.4225,63.7265,70.475,59.9924,54.884,44.6038,37.8567,32.9899,29.1988,26.1761,23.6874,21.5869,19.7795,18.2101,282.703
1990,1352.89,1481.34,1108.38,1052.1,882.034,937.835,908.137,585.09,666.487,712.604,298.273,445.969,398.782,207.918,283.679,168.097,114.505,143.567,94.2436,48.4917,41.3814,54.5204,100.883,58.5096,42.4975,36.5723,36.5789,41.4112,50.5739,56.1514,47.9616,44.0049,35.8511,30.4925,26.6206,23.5978,21.1829,19.1906,17.5058,16.0533,244.632
1991,1062.98,1268.63,1389.09,1037.53,968.651,791.013,826.397,786.35,493.223,541.061,555.026,223.915,325.739,286.415,148.258,202.375,120.643,82.9663,105.21,69.8932,36.3846,31.3904,41.7694,77.9746,45.5751,33.3268,28.8478,28.9981,32.9706,40.4143,45.013,38.5515,35.4527,28.9404,24.6561,21.5561,19.1319,17.1919,15.5889,14.2312,212.251
1992,1161.07,996.78,1189.63,1300.32,955.309,868.736,696.766,712.456,652.344,386.334,397,383.593,147.78,208.627,180.698,93.2719,128.114,77.3093,53.9969,69.6374,47.0456,24.8841,21.7843,29.3689,55.4623,32.7454,24.1553,21.0672,21.3146,24.3695,30.014,33.5656,28.8476,26.6078,21.7755,18.5922,16.2849,14.4764,13.0262,11.8253,172.206
1993,732.416,1088.76,934.703,1113.66,1197.56,856.5,763.868,598.664,587.992,507.42,281.117,271.915,250.888,93.8473,130.626,112.948,58.7357,81.761,50.1635,35.6661,46.8155,32.1583,17.2702,15.3257,20.9104,39.9029,23.7729,17.6736,15.5176,15.7901,18.142,22.438,25.1833,21.71,20.0769,16.4675,14.0871,12.359,11.0018,9.91149,140.366
1994,822.021,686.804,1020.96,874.937,1024.54,1070.24,750.051,654.394,493.796,458.157,370.335,193.098,178.106,159.179,58.5286,81.0566,70.3695,36.9645,52.1581,32.4877,23.4539,31.238,21.7482,11.8216,10.6034,14.6034,28.0949,16.856,12.6073,11.1268,11.3726,13.1164,16.2751,18.3173,15.8285,14.6676,12.0516,10.3248,9.06975,8.08256,110.644
1995,947.284,770.828,644.032,956.009,807.916,924.682,952.516,660.095,565.933,415.887,374.339,294.348,150.305,136.832,121.568,44.6929,62.1477,54.3199,28.7687,40.9482,25.7246,18.7213,25.1178,17.6018,9.62287,8.67452,11.9986,23.1698,13.9456,10.4591,9.25254,9.47592,10.9476,13.6039,15.33,13.2612,12.2998,10.114,8.67062,7.62098,99.8762
1996,853.063,888.291,722.823,602.834,879.2,722.414,814.551,831.989,569.824,479.361,344.419,303.644,235.051,118.88,107.796,95.8278,35.367,49.4735,43.5473,23.2337,33.3082,21.0658,15.4244,20.8068,14.6502,8.04237,7.2757,10.0947,19.5447,11.7902,8.85965,7.85056,8.05142,9.31302,11.5846,13.066,11.3112,10.4979,8.63703,7.40789,91.9285
1997,652.531,799.938,832.97,677.251,560.289,804.465,651.561,722.741,720.326,477.195,387.314,269.656,232.241,177.202,89.0499,80.7442,72.1049,26.8094,37.838,33.6198,18.1029,26.177,16.6857,12.3027,16.6976,11.8196,6.51841,5.92039,8.24222,16.0045,9.67864,7.28838,6.46998,6.64581,7.69735,9.5857,10.8219,9.37624,8.7082,7.16888,82.5509
1998,611.801,611.894,750.119,780.135,626.663,507.74,718.656,574.852,626.169,608.14,391.455,309.627,211.406,179.837,136.415,68.5083,62.3121,55.9527,20.9458,29.7776,26.6481,14.4458,21.0174,13.4704,9.97995,13.602,9.66335,5.34592,4.86851,6.7934,13.2171,8.00646,6.03783,5.36643,5.51805,6.39686,7.97227,9.00628,7.80752,7.2547,74.816
1999,534.338,573.7,573.787,703.076,727.301,576.291,460.517,642.817,503.638,532.635,500.59,312.842,241.942,162.808,137.49,104.138,52.4427,47.9616,43.3683,16.358,23.4309,21.118,11.5227,16.8623,10.8629,8.08413,11.0609,7.8843,4.37425,3.99341,5.58404,10.8838,6.60314,4.9861,4.43663,4.56635,5.29794,6.60733,7.46877,6.47797,68.1643
2000,645.836,501.062,537.972,537.627,653.451,666.636,523.92,416.331,576.007,444.937,462.815,428.423,264.678,203.213,136.286,115.064,87.3277,44.1287,40.528,36.8107,13.9457,20.0583,18.1464,9.93449,14.581,9.41739,7.02395,9.62867,6.87466,3.81945,3.4911,4.88666,9.53288,5.78789,4.37329,3.89348,4.00919,4.65337,5.80543,6.56423,65.6404
2001,864.084,605.615,469.857,504.029,499.257,598.081,605.678,476.097,379.775,527.609,409.009,426.735,396.068,245.254,188.669,126.737,107.14,81.3979,41.1656,37.8309,34.3783,13.0294,18.7464,16.9639,9.28906,13.6361,8.80829,6.57041,9.00781,6.43189,3.57369,3.26665,4.5727,8.92077,5.41642,4.09273,3.64378,3.75215,4.3551,5.4334,67.5797
2002,863.102,810.272,567.9,440.427,470.577,462.783,551.705,558.332,439.614,351.376,489.035,379.716,396.756,368.737,228.597,176.028,118.34,100.105,76.0915,38.4973,35.3898,32.168,12.1941,17.5474,15.8809,8.69696,12.768,8.24812,6.15292,8.43586,6.02374,3.34702,3.05954,4.2829,8.35556,5.07333,3.83354,3.41307,3.51461,4.07943,68.3926
2003,1274.58,809.351,759.811,532.491,412.548,439.723,431.593,513.936,519.652,408.824,326.613,454.603,353.177,369.341,343.582,213.192,164.293,110.522,93.5407,71.1314,35.9998,33.1028,30.0957,11.4106,16.4222,14.8643,8.14102,11.9527,7.72198,5.76075,7.89853,5.64027,3.13405,2.86494,4.01058,7.82444,4.75092,3.58997,3.19625,3.29138,67.8703
2004,983.86,1195.21,758.948,712.333,498.027,384.265,408.801,401.329,478.405,484.197,381.206,304.725,424.362,329.852,345.115,321.188,199.375,153.696,103.422,87.5527,66.5906,33.707,30.9984,28.1854,10.6872,15.3822,13.9238,7.62627,11.1974,7.23426,5.39705,7.40004,5.2844,2.93637,2.68427,3.7577,7.33116,4.45145,3.3637,2.99481,66.6778
2005,562.761,922.589,1120.77,711.645,667.092,464.637,357.526,380.375,373.934,446.321,452.129,356.188,284.875,396.9,308.63,323.022,300.712,186.707,143.958,96.8834,82.0265,62.3933,31.5847,29.0484,26.4137,10.0158,14.4163,13.0498,7.14774,10.495,6.78056,5.05863,6.9361,4.95315,2.75232,2.51604,3.52221,6.87176,4.17252,3.15294,65.3076
2006,777.649,527.714,865.134,1050.95,666.833,623.62,433.469,333.335,354.679,348.773,416.421,421.994,332.588,266.123,370.944,288.568,302.137,281.357,174.736,134.756,90.7063,76.8076,58.4302,29.5813,27.208,24.7418,9.38235,13.5051,12.2254,6.69641,9.83257,6.35271,4.73952,6.49866,4.64082,2.5788,2.35744,3.30021,6.43868,3.90958,64.1471
2007,1264.18,729.22,494.85,811.205,983.987,621.741,579.917,403.143,310.402,330.652,325.407,388.769,394.204,310.862,248.868,347.047,270.076,282.857,263.463,163.652,126.225,84.9736,71.9596,54.746,27.7177,25.4951,23.185,8.79227,12.656,11.4571,6.27566,9.21491,5.95372,4.4419,6.09062,4.34947,2.41691,2.20946,3.09307,6.03458,63.7858
2008,520.154,1185.45,683.806,464.007,759.675,918.128,578.811,539.928,375.694,289.486,308.54,303.812,363.205,368.538,290.811,232.94,324.97,252.973,265.004,246.875,153.366,118.302,79.6452,67.4506,51.3177,25.9827,23.8998,21.7347,8.24241,11.8647,10.7408,5.88337,8.63895,5.58163,4.16431,5.71002,4.07769,2.2659,2.07141,2.89982,65.4585
2009,745.813,487.761,1111.63,641.204,434.823,710.537,857.638,540.651,504.494,351.103,270.564,288.422,284.088,339.755,344.88,272.24,218.13,304.381,236.99,248.296,231.336,143.725,110.873,74.6477,63.221,48.1013,24.355,22.403,20.3739,7.72647,11.1222,10.0687,5.51528,8.09851,5.23248,3.90384,5.3529,3.82267,2.1242,1.94188,64.0839
2010,1122.25,699.366,457.385,1042.33,600.342,405.402,660.851,798.147,504.054,471.073,328.169,253.047,269.864,265.899,318.092,322.967,254.993,204.344,285.181,222.064,232.678,216.799,134.701,103.916,69.9665,59.2581,45.0873,22.8293,21,19.0982,7.24277,10.426,9.43856,5.17013,7.59175,4.90508,3.65959,5.018,3.58352,1.99131,61.8956
2011,1130.17,1052.36,655.812,428.875,976,559.831,377.107,615.082,744.204,470.732,440.387,306.987,236.814,252.631,248.98,297.914,302.533,238.893,191.465,267.233,208.105,218.065,203.194,126.253,97.4024,65.5824,55.5463,42.2639,21.4001,19.6855,17.903,6.78955,9.77365,8.84806,4.8467,7.11686,4.59828,3.4307,4.70416,3.3594,59.8917
2012,1113.09,1059.79,986.824,614.924,401.427,908.723,519.4,350.068,572.344,694.004,439.613,411.638,287.109,221.57,236.446,233.094,278.972,283.354,223.786,179.382,250.396,195.011,204.359,190.434,118.331,91.2938,61.4713,52.0657,39.6164,20.0599,18.453,16.7822,6.36459,9.162,8.29439,4.54345,6.6716,4.31061,3.21609,4.4099,59.2949
2013,1329.8,1043.77,993.792,925.303,575.656,374.086,844.666,483.152,326.306,534.433,648.744,411.201,385.182,268.733,207.438,221.413,218.317,261.33,265.473,209.689,168.098,234.663,182.769,191.541,178.496,110.916,85.576,57.6227,48.8068,37.1373,18.8048,17.2987,15.7326,5.96655,8.58906,7.77576,4.25937,6.25449,4.04112,3.01503,59.7226
2014,651.198,1246.99,978.767,931.847,866.427,536.811,347.918,785.942,450.369,304.664,499.536,606.799,384.789,360.562,251.625,194.277,207.405,204.538,244.868,248.776,196.517,157.55,219.95,171.317,179.546,167.323,103.976,80.2227,54.0188,45.7549,34.8155,17.6293,16.2174,14.7493,5.59368,8.05234,7.28989,3.99323,5.86371,3.78864,58.8182
2015,897.656,610.643,1169.33,917.732,871.973,806.226,498.001,323.094,731.748,420.23,284.663,467.105,567.677,360.105,337.529,235.609,181.95,194.282,191.625,229.438,233.123,184.167,147.658,206.152,160.577,168.295,156.842,97.4655,75.2011,50.6383,42.8921,32.6375,16.5266,15.2032,13.8269,5.2439,7.54885,6.8341,3.74358,5.49712,58.6932
2016,1169.48,841.753,572.615,1096.4,858.507,809.894,745.179,460.526,299.579,680.112,391.182,265.243,435.552,529.671,336.205,315.314,220.22,170.146,181.749,179.322,214.764,218.261,172.456,138.287,193.09,150.417,157.658,146.938,91.3155,70.4589,47.4466,40.1898,30.5821,15.4861,14.2462,12.9568,4.91396,7.07395,6.40422,3.50812,60.1539
2017,576.498,1096.64,789.332,536.911,1026.14,798.977,750.815,691.203,428.22,279.19,634.77,365.439,247.938,407.323,495.535,314.645,295.181,206.211,159.355,170.251,168.001,201.227,204.521,161.611,129.599,180.967,140.978,147.77,137.726,85.5922,66.0439,44.4742,37.6725,28.6668,14.5164,13.3542,12.1456,4.60634,6.63115,6.00336,59.6777
2018,482.518,540.596,1028.35,740.13,502.472,950.018,730.084,682.234,627.126,388.732,253.874,578.62,334.099,227.411,374.811,457.345,291.151,273.731,191.562,148.243,158.555,156.596,187.698,190.876,150.895,121.049,169.077,131.746,138.12,128.752,80.0258,61.7555,41.5902,35.2322,26.8116,13.5777,12.4912,11.3612,4.30896,6.20322,61.4461
2019,693.821,452.468,506.93,964.242,692.812,465.506,867.693,661.007,614.146,562.677,348.501,227.929,521.178,302.261,206.739,342.342,419.478,267.991,252.688,177.248,137.42,147.195,145.546,174.615,177.703,140.566,112.817,157.641,122.875,128.854,120.141,74.6872,57.6445,38.8266,32.8946,25.0349,12.6789,11.6651,10.6104,4.0244,63.1879
2020,938.399,650.612,424.29,475.329,902.46,641.116,424.107,783.505,593.688,550.119,503.982,312.843,205.424,472.062,275.205,189.148,314.531,386.739,247.763,234.13,164.514,127.72,136.95,135.531,162.708,165.675,131.109,105.264,147.129,114.708,120.313,112.196,69.7576,53.8459,36.2714,30.7322,23.3908,11.8469,10.9002,9.915,62.8128
2021,1557.88,879.959,610.094,397.836,444.761,833.532,582.433,382.49,705.084,534.53,496.289,455.984,284.046,187.241,431.977,252.769,174.296,290.634,358.164,229.874,217.541,153.034,118.916,127.604,126.356,151.765,154.592,122.376,98.278,137.394,107.137,112.389,104.819,65.1775,50.3148,33.8953,28.7207,21.8609,11.0725,10.1881,67.9817
2022,1349.34,1460.86,825.158,572.033,372.212,411.273,759.427,526.268,344.162,633.554,480.624,447.21,412.237,257.815,170.669,395.356,232.192,160.613,268.517,331.611,213.195,202.032,142.278,110.655,118.823,117.727,141.467,144.157,114.151,91.6955,128.219,100,104.917,97.8628,60.8583,46.9846,31.6542,26.8234,20.4179,10.3421,73.0196
2023,1464.65,1265.31,1369.88,773.665,535.118,343.642,373.104,681.864,469.721,306.33,563.796,428.501,400.107,370.53,232.934,154.994,360.743,212.733,147.657,247.548,306.405,197.347,187.284,132.046,102.794,110.465,109.514,131.664,134.222,106.32,85.4298,119.486,93.2074,97.8065,91.2428,56.7481,43.8157,29.5217,25.0182,19.0448,77.7656
2024,1473.73,1373.44,1186.51,1284.57,725.484,501.793,322.241,349.869,639.4,440.469,287.253,528.684,401.816,375.19,347.455,218.428,145.342,338.278,199.485,138.461,232.132,287.323,185.057,175.621,123.823,96.3921,103.586,102.694,123.464,125.863,99.6991,80.1095,112.045,87.4028,91.7155,85.5605,53.214,41.0871,27.6832,23.4601,90.7814
2025,1482.06,1381.95,1287.91,1112.62,1204.57,680.303,470.543,302.173,328.08,599.581,413.038,269.364,495.76,376.792,351.824,325.817,204.825,136.29,317.211,187.062,129.838,217.675,269.43,173.532,164.684,116.112,90.3891,97.1348,96.2982,115.775,118.025,93.4902,75.1206,105.067,81.9597,86.0038,80.2321,49.9001,38.5283,25.9592,107.127
2026,1482.06,1389.76,1295.89,1207.55,1040.86,1112.64,618.168,423.635,270.692,293.307,536.225,370.221,242.326,448.036,342.19,321.025,298.554,188.362,125.709,293.285,173.285,120.46,202.199,250.518,161.478,153.341,108.169,84.2415,90.5594,89.8049,107.994,110.114,87.2377,70.1062,98.0646,76.5049,80.2863,74.9034,46.5886,35.9733,124.273
2027,1480.8,1389.76,1303.21,1215.04,1129.69,961.504,1011.19,556.666,379.594,242.063,262.382,480.757,333.134,219.043,406.962,312.281,294.2,274.587,173.754,116.236,271.703,160.778,111.901,188.014,233.125,150.361,142.857,100.816,78.5415,84.4556,83.7714,100.758,102.752,81.4166,65.4356,91.5402,71.4206,74.9558,69.9344,43.5001,149.637
2028,1478.45,1388.58,1303.21,1221.91,1136.71,1043.65,873.995,910.805,498.928,339.542,216.601,235.302,432.701,301.19,198.998,371.45,286.224,270.614,253.315,160.674,107.69,252.108,149.362,104.056,174.969,217.085,140.086,133.15,93.9975,73.25,78.7839,78.1607,94.0245,95.8986,75.9946,61.0837,85.459,66.6805,69.9851,65.2998,180.354
2029,1475.57,1386.38,1302.1,1221.91,1143.15,1050.25,948.878,787.454,816.598,446.436,303.928,194.308,211.843,391.311,273.691,181.669,340.512,263.313,249.678,234.269,148.873,99.931,234.224,138.9,96.8416,162.938,202.26,130.573,124.15,87.6681,68.3333,73.5099,72.94,87.7559,89.5151,70.9427,57.0275,79.7896,62.2604,65.3491,229.402
2030,1473.24,1383.68,1300.04,1220.87,1143.17,1056.34,955.136,855.228,706.289,730.989,399.775,272.754,175,191.641,355.683,249.916,166.571,313.309,242.978,230.935,217.087,138.16,92.8497,217.833,129.278,90.1885,151.82,188.535,121.754,115.796,81.7875,63.7617,68.6028,68.0799,81.9177,83.5677,66.2345,53.2464,74.5034,58.1384,275.262
2031,1472.59,1381.49,1297.51,1218.93,1142.22,1056.47,960.892,861.114,767.323,632.457,654.805,358.884,245.723,158.352,174.232,324.848,229.184,153.285,289.146,224.76,214.015,201.48,128.378,86.3571,202.754,120.402,84.0382,141.524,175.807,113.565,108.032,76.3185,59.5074,64.0339,63.5528,76.4776,78.0241,61.8448,49.7203,69.5729,311.366
2032,1474.29,1380.89,1295.46,1216.56,1140.43,1055.68,961.166,866.482,772.784,687.277,566.678,587.964,323.385,222.39,143.991,159.15,297.935,210.925,141.475,267.485,208.306,198.64,187.224,119.406,80.3824,188.841,112.195,78.3413,131.974,163.988,105.954,100.811,71.2282,55.5456,59.7772,59.3337,71.406,72.8547,57.7505,46.4309,355.771
2033,1478.18,1382.47,1294.89,1214.64,1138.22,1054.07,960.546,866.852,777.724,692.283,615.898,508.913,529.882,292.715,202.242,131.539,145.976,274.217,194.685,130.883,247.914,193.348,184.591,174.145,111.148,74.8683,175.973,104.592,73.0562,123.104,153,98.8734,94.0887,66.4871,51.8541,55.8096,55.3998,66.676,68.0326,53.9307,375.635
2034,1483.66,1386.12,1296.38,1214.11,1136.42,1052.03,959.083,866.29,778.054,696.707,620.382,553.114,458.638,479.626,266.196,184.753,120.65,134.355,253.105,180.109,121.307,230.111,179.673,171.696,162.101,103.524,69.7667,164.047,97.5358,68.146,114.855,142.776,92.2802,87.826,62.0684,48.4123,52.1094,51.7301,62.2629,63.5326,401.192
