

 Females then males 
"year","month","fleet","sex","partition","ageErr","LbinLo","LbinHi","Ntows","Nsamps","InputN","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25","M26","M27","M28","M29","M30","M31","M32","M33","M34","M35"
2002,7,"TWL.C",2,0,0,-1,-1,6,40,12,0,0,0,0,0,0.0944,0.0917,0.1223,0.0501,0.1444,0.1599,0.1079,0.1372,0.0093,0.0241,0,0.0093,0,0.0241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255,0,0,0,0,0,0.0944,0.0917,0.1223,0.0501,0.1444,0.1599,0.1079,0.1372,0.0093,0.0241,0,0.0093,0,0.0241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255
2003,7,"TWL.C",2,0,0,-1,-1,4,11,6,0,0,0,0,0,0,0,0.1192,0.1192,0.4545,0,0.0596,0.2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1192,0.1192,0.4545,0,0.0596,0.2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,"TWL.C",2,0,0,-1,-1,3,3,3,0,0,0,0,0,0,0.3333,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,7,"TWL.C",2,0,0,-1,-1,4,25,7,0,0,0,0,0,0.1049,0.0839,0.063,0.021,0.1842,0.1002,0.2424,0.1002,0,0,0,0,0,0.1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1049,0.0839,0.063,0.021,0.1842,0.1002,0.2424,0.1002,0,0,0,0,0,0.1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,"TWL.C",2,0,0,-1,-1,4,18,6,0.0517,0,0,0,0,0,0,0.1034,0.3046,0.0517,0.1034,0.0747,0.0517,0.1552,0.0517,0.0517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517,0,0,0,0,0,0,0.1034,0.3046,0.0517,0.1034,0.0747,0.0517,0.1552,0.0517,0.0517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,"TWL.C",2,0,0,-1,-1,2,13,4,0,0,0,0,0.0971,0.1165,0.0194,0,0.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971,0.1165,0.0194,0,0.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,"TWL.C",2,0,0,-1,-1,2,16,4,0,0,0,0,0,0,0.125,0.125,0.3125,0.0625,0.0625,0.1875,0,0.0625,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0.3125,0.0625,0.0625,0.1875,0,0.0625,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,7,"TWL.O",2,0,0,-1,-1,1,33,6,0,0,0,0,0,0.0303,0.1515,0.0909,0.0606,0.0303,0.0303,0,0.0303,0,0.0606,0,0.0606,0,0.0303,0.1818,0.0909,0.0303,0.0606,0,0.0303,0.0303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303,0.1515,0.0909,0.0606,0.0303,0.0303,0,0.0303,0,0.0606,0,0.0606,0,0.0303,0.1818,0.0909,0.0303,0.0606,0,0.0303,0.0303,0,0,0,0,0,0,0,0,0
1974,7,"TWL.O",2,0,0,-1,-1,4,205,28,0,0,0,0,0,0.0077,0.0118,0.0085,0.0312,0.0464,0.1061,0.171,0.1295,0.1247,0.0731,0.0745,0.0404,0.0893,0.0311,0.0328,0.0033,0.0076,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077,0.0118,0.0085,0.0312,0.0464,0.1061,0.171,0.1295,0.1247,0.0731,0.0745,0.0404,0.0893,0.0311,0.0328,0.0033,0.0076,0.011,0,0,0,0,0,0,0,0,0,0,0,0
1977,7,"TWL.O",2,0,0,-1,-1,5,283,35,0,0,0,0,0.0073,0.0073,0.005,0.0117,0.0554,0.1368,0.0622,0.0484,0.1357,0.117,0.1356,0.0715,0.0689,0.0498,0.0171,0.0248,0.0154,0.0239,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073,0.0073,0.005,0.0117,0.0554,0.1368,0.0622,0.0484,0.1357,0.117,0.1356,0.0715,0.0689,0.0498,0.0171,0.0248,0.0154,0.0239,0.006,0,0,0,0,0,0,0,0,0,0,0,0
1978,7,"TWL.O",2,0,0,-1,-1,7,371,49,0,0,0,0,0,0,0,0.0045,0.0241,0.0836,0.0917,0.1172,0.0898,0.0813,0.1067,0.083,0.0814,0.0455,0.0521,0.0506,0.0415,0.0225,0.0148,0.0069,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045,0.0241,0.0836,0.0917,0.1172,0.0898,0.0813,0.1067,0.083,0.0814,0.0455,0.0521,0.0506,0.0415,0.0225,0.0148,0.0069,0,0.0026,0,0,0,0,0,0,0,0,0
1979,7,"TWL.O",2,0,0,-1,-1,4,243,28,0,0,0,0,0,0,0,0.0084,0,0.0216,0.0922,0.0664,0.0893,0.1179,0.0793,0.1233,0.0676,0.0686,0.0464,0.0426,0.0453,0.0403,0.0138,0.007,0.0139,0.0101,0.0114,0.0095,0,0.0038,0.0058,0.0038,0.0019,0.0019,0.0077,0,0,0,0,0,0,0,0.0084,0,0.0216,0.0922,0.0664,0.0893,0.1179,0.0793,0.1233,0.0676,0.0686,0.0464,0.0426,0.0453,0.0403,0.0138,0.007,0.0139,0.0101,0.0114,0.0095,0,0.0038,0.0058,0.0038,0.0019,0.0019,0.0077
1980,7,"TWL.O",2,0,0,-1,-1,19,508,89,0,0,0,0,0,4e-04,7e-04,0.0156,0.0056,0.0293,0.0419,0.075,0.0678,0.056,0.036,0.0463,0.0809,0.0615,0.0736,0.0572,0.0624,0.0492,0.0635,0.0444,0.0354,0.0207,0.0085,0.0012,0.0076,0.0093,0.0098,0.0054,0.0099,0.001,0.024,0,0,0,0,0,4e-04,7e-04,0.0156,0.0056,0.0293,0.0419,0.075,0.0678,0.056,0.036,0.0463,0.0809,0.0615,0.0736,0.0572,0.0624,0.0492,0.0635,0.0444,0.0354,0.0207,0.0085,0.0012,0.0076,0.0093,0.0098,0.0054,0.0099,0.001,0.024
1981,7,"TWL.O",2,0,0,-1,-1,7,377,49,0,0,0,0,0,0,0.008,0.0369,0.0723,0.091,0.0271,0.0685,0.095,0.0785,0.0308,0.037,0.0644,0.0518,0.0606,0.0357,0.0145,0.0621,0.0453,0.0237,0.0079,0.0102,0.0056,0.0051,4e-04,0.0112,0.022,0.0024,0.0017,0.0014,0.029,0,0,0,0,0,0,0.008,0.0369,0.0723,0.091,0.0271,0.0685,0.095,0.0785,0.0308,0.037,0.0644,0.0518,0.0606,0.0357,0.0145,0.0621,0.0453,0.0237,0.0079,0.0102,0.0056,0.0051,4e-04,0.0112,0.022,0.0024,0.0017,0.0014,0.029
1982,7,"TWL.O",2,0,0,-1,-1,20,813,132,0,0,0,0,3e-04,0.0023,0.0099,0.0278,0.0459,0.0642,0.0533,0.0592,0.0535,0.061,0.0384,0.0312,0.0301,0.0196,0.0627,0.0509,0.0455,0.0381,0.0273,0.0295,0.0283,0.0156,0.018,0.019,0.0108,0.0139,0.0123,0.0078,0.0165,0.015,0.0919,0,0,0,0,3e-04,0.0023,0.0099,0.0278,0.0459,0.0642,0.0533,0.0592,0.0535,0.061,0.0384,0.0312,0.0301,0.0196,0.0627,0.0509,0.0455,0.0381,0.0273,0.0295,0.0283,0.0156,0.018,0.019,0.0108,0.0139,0.0123,0.0078,0.0165,0.015,0.0919
1983,7,"TWL.O",2,0,0,-1,-1,29,1636,205,0,0,0,0,0.0012,0.0085,0.0316,0.0727,0.0959,0.0947,0.0453,0.0423,0.0465,0.0558,0.037,0.0244,0.0254,0.0287,0.0214,0.0375,0.0291,0.0348,0.0279,0.0222,0.0168,0.015,0.0173,0.011,0.0174,0.0145,0.018,0.0124,0.0103,0.0073,0.0772,0,0,0,0,0.0012,0.0085,0.0316,0.0727,0.0959,0.0947,0.0453,0.0423,0.0465,0.0558,0.037,0.0244,0.0254,0.0287,0.0214,0.0375,0.0291,0.0348,0.0279,0.0222,0.0168,0.015,0.0173,0.011,0.0174,0.0145,0.018,0.0124,0.0103,0.0073,0.0772
1984,7,"TWL.O",2,0,0,-1,-1,19,1125,134,0,0,0,4e-04,9e-04,0.0133,0.0234,0.0441,0.0901,0.0882,0.0704,0.0462,0.043,0.0325,0.049,0.0396,0.0217,0.0115,0.0167,0.0237,0.0366,0.0362,0.0294,0.0234,0.0298,0.0176,0.0218,0.0155,0.0079,0.015,0.0077,0.0172,0.0135,0.0177,0.096,0,0,0,4e-04,9e-04,0.0133,0.0234,0.0441,0.0901,0.0882,0.0704,0.0462,0.043,0.0325,0.049,0.0396,0.0217,0.0115,0.0167,0.0237,0.0366,0.0362,0.0294,0.0234,0.0298,0.0176,0.0218,0.0155,0.0079,0.015,0.0077,0.0172,0.0135,0.0177,0.096
1985,7,"TWL.O",2,0,0,-1,-1,24,696,120,0,0,0,0,0.0026,0.0107,0.0555,0.0885,0.1334,0.1126,0.0808,0.0599,0.0408,0.0286,0.0353,0.0299,0.0184,0.0159,0.0128,0.0039,0.021,0.0179,0.0125,0.0108,0.0184,0.0109,0.0135,0.0172,0.0137,0.0183,0.005,0.0045,0.0041,0.0071,0.0956,0,0,0,0,0.0026,0.0107,0.0555,0.0885,0.1334,0.1126,0.0808,0.0599,0.0408,0.0286,0.0353,0.0299,0.0184,0.0159,0.0128,0.0039,0.021,0.0179,0.0125,0.0108,0.0184,0.0109,0.0135,0.0172,0.0137,0.0183,0.005,0.0045,0.0041,0.0071,0.0956
1986,7,"TWL.O",2,0,0,-1,-1,16,461,80,0,0,0,0.0062,0.023,0.0326,0.0643,0.1392,0.107,0.1269,0.0821,0.0865,0.0252,0.034,0.0098,0.0095,0.0181,0.0101,0.0131,0.0061,0.0037,0.0116,0.0399,0.0079,0.0291,0.0119,0,0.0093,0.0193,0.0052,0.0028,0.011,0.0025,0.006,0.0459,0,0,0,0.0062,0.023,0.0326,0.0643,0.1392,0.107,0.1269,0.0821,0.0865,0.0252,0.034,0.0098,0.0095,0.0181,0.0101,0.0131,0.0061,0.0037,0.0116,0.0399,0.0079,0.0291,0.0119,0,0.0093,0.0193,0.0052,0.0028,0.011,0.0025,0.006,0.0459
1987,7,"TWL.O",2,0,0,-1,-1,29,793,138,0,0,0,0,9e-04,0.0097,0.0305,0.1247,0.1572,0.1187,0.1663,0.1011,0.0525,0.0399,0.0278,0.017,0.0041,0.0134,0.0198,0,0.0045,0.0074,0.0094,0.0142,0.009,0.0081,0.0124,0.0065,6e-04,0.0072,2e-04,0.0025,1e-04,0,0.0344,0,0,0,0,9e-04,0.0097,0.0305,0.1247,0.1572,0.1187,0.1663,0.1011,0.0525,0.0399,0.0278,0.017,0.0041,0.0134,0.0198,0,0.0045,0.0074,0.0094,0.0142,0.009,0.0081,0.0124,0.0065,6e-04,0.0072,2e-04,0.0025,1e-04,0,0.0344
1988,7,"TWL.O",2,0,0,-1,-1,19,461,83,0,0,4e-04,0.0087,0.0093,0.0232,0.0706,0.0965,0.1635,0.1296,0.1064,0.0943,0.0743,0.031,0.016,0.0032,0.0079,0.0113,0.0095,0.0063,0.0032,0.012,0.0063,0.0046,0.0015,0.0193,0.0028,0.0048,0.0032,0.0086,0,0.0055,0.0095,0.0063,0.0504,0,0,4e-04,0.0087,0.0093,0.0232,0.0706,0.0965,0.1635,0.1296,0.1064,0.0943,0.0743,0.031,0.016,0.0032,0.0079,0.0113,0.0095,0.0063,0.0032,0.012,0.0063,0.0046,0.0015,0.0193,0.0028,0.0048,0.0032,0.0086,0,0.0055,0.0095,0.0063,0.0504
1989,7,"TWL.O",2,0,0,-1,-1,23,586,104,0,0,0,0,5e-04,0.0113,0.0335,0.0638,0.0786,0.1425,0.1111,0.0723,0.0655,0.0516,0.0268,0.0261,0.0068,0.0241,0.0105,0.0225,0.0161,0.0049,0.0113,0.0223,0.0122,0.0123,0.0138,0.0284,0.0114,0.0128,0.0129,0.0037,0.0123,0.0062,0.0723,0,0,0,0,5e-04,0.0113,0.0335,0.0638,0.0786,0.1425,0.1111,0.0723,0.0655,0.0516,0.0268,0.0261,0.0068,0.0241,0.0105,0.0225,0.0161,0.0049,0.0113,0.0223,0.0122,0.0123,0.0138,0.0284,0.0114,0.0128,0.0129,0.0037,0.0123,0.0062,0.0723
1990,7,"TWL.O",2,0,0,-1,-1,20,524,92,0,0,0,0,0.0047,0.0062,0.0412,0.0625,0.109,0.1306,0.1486,0.1353,0.0867,0.054,0.0347,0.018,0.0254,0.0092,0.019,0.0135,0.0056,0.0057,0.0049,0.0091,0.0017,0.002,0.0044,0.0079,0.0121,0.0012,4e-04,0.003,0.0015,8e-04,0.0412,0,0,0,0,0.0047,0.0062,0.0412,0.0625,0.109,0.1306,0.1486,0.1353,0.0867,0.054,0.0347,0.018,0.0254,0.0092,0.019,0.0135,0.0056,0.0057,0.0049,0.0091,0.0017,0.002,0.0044,0.0079,0.0121,0.0012,4e-04,0.003,0.0015,8e-04,0.0412
1991,7,"TWL.O",2,0,0,-1,-1,22,449,84,0,0,0,0.003,0.0114,0.0329,0.0592,0.1138,0.1384,0.1445,0.11,0.0805,0.0361,0.0437,0.0325,0.0102,0.0101,0.0196,0.0067,0.023,0,0.0106,0.0095,0.0129,0.0051,6e-04,0.0102,0.0049,0.0101,0.0095,0.0073,0.0135,0.0056,0.0034,0.0214,0,0,0,0.003,0.0114,0.0329,0.0592,0.1138,0.1384,0.1445,0.11,0.0805,0.0361,0.0437,0.0325,0.0102,0.0101,0.0196,0.0067,0.023,0,0.0106,0.0095,0.0129,0.0051,6e-04,0.0102,0.0049,0.0101,0.0095,0.0073,0.0135,0.0056,0.0034,0.0214
1992,7,"TWL.O",2,0,0,-1,-1,32,722,132,0,0,0,0,0.0056,0.0387,0.0834,0.1009,0.1565,0.1184,0.0837,0.0669,0.0593,0.0419,0.0261,0.029,0.0104,0.0197,0.0118,0.0094,0.0094,0.0106,0.0119,0.0041,0.0077,0.0097,0.0048,0.0013,0.0091,0.0132,0.006,4e-04,0.0071,3e-04,0.0429,0,0,0,0,0.0056,0.0387,0.0834,0.1009,0.1565,0.1184,0.0837,0.0669,0.0593,0.0419,0.0261,0.029,0.0104,0.0197,0.0118,0.0094,0.0094,0.0106,0.0119,0.0041,0.0077,0.0097,0.0048,0.0013,0.0091,0.0132,0.006,4e-04,0.0071,3e-04,0.0429
1993,7,"TWL.O",2,0,0,-1,-1,22,559,99,0,0,0,1e-04,0.0063,0.0173,0.0605,0.1468,0.1431,0.1405,0.091,0.0567,0.0461,0.0542,0.025,0.039,0.0167,0.0214,0.0111,0.0129,0.0134,0.0152,0.024,0.0102,0.0093,7e-04,4e-04,0.0038,0.0041,0.0044,0.0059,0.0044,0,0.0049,0.0106,0,0,0,1e-04,0.0063,0.0173,0.0605,0.1468,0.1431,0.1405,0.091,0.0567,0.0461,0.0542,0.025,0.039,0.0167,0.0214,0.0111,0.0129,0.0134,0.0152,0.024,0.0102,0.0093,7e-04,4e-04,0.0038,0.0041,0.0044,0.0059,0.0044,0,0.0049,0.0106
1994,7,"TWL.O",2,0,0,-1,-1,4,131,22,0,0,0,0.0021,0,0.0127,0.0337,0.1269,0.1334,0.153,0.0403,0.0315,0.12,0.048,0.0482,0.0065,0.0582,0.0132,0.0132,0,0.0132,0,0,0.0065,0.0132,0.0132,0.0065,0,0.0132,0,0.0264,0.0253,0,0.0132,0.0285,0,0,0,0.0021,0,0.0127,0.0337,0.1269,0.1334,0.153,0.0403,0.0315,0.12,0.048,0.0482,0.0065,0.0582,0.0132,0.0132,0,0.0132,0,0,0.0065,0.0132,0.0132,0.0065,0,0.0132,0,0.0264,0.0253,0,0.0132,0.0285
1995,7,"TWL.O",2,0,0,-1,-1,14,440,75,0,0,0,0,0.0201,0.0835,0.1321,0.16,0.1379,0.128,0.1321,0.0444,0.0374,0.0147,0.0151,0.0089,0.0204,0.0232,0.0134,0,0.0134,0,7e-04,4e-04,0.0026,9e-04,9e-04,0,0,0,0,0.0013,4e-04,0,0.0081,0,0,0,0,0.0201,0.0835,0.1321,0.16,0.1379,0.128,0.1321,0.0444,0.0374,0.0147,0.0151,0.0089,0.0204,0.0232,0.0134,0,0.0134,0,7e-04,4e-04,0.0026,9e-04,9e-04,0,0,0,0,0.0013,4e-04,0,0.0081
1996,7,"TWL.O",2,0,0,-1,-1,18,560,95,0,0,0,4e-04,0.0219,0.0545,0.1008,0.1207,0.0964,0.1167,0.1015,0.0763,0.0383,0.0175,0.0284,0.0172,0.0312,0.0014,0.0175,0.0164,0.0085,0.034,0.009,0.0023,0.0048,0.0042,0,0.01,0.0105,0,0.0042,0,0.0114,0.0042,0.0396,0,0,0,4e-04,0.0219,0.0545,0.1008,0.1207,0.0964,0.1167,0.1015,0.0763,0.0383,0.0175,0.0284,0.0172,0.0312,0.0014,0.0175,0.0164,0.0085,0.034,0.009,0.0023,0.0048,0.0042,0,0.01,0.0105,0,0.0042,0,0.0114,0.0042,0.0396
1997,7,"TWL.O",2,0,0,-1,-1,28,911,154,0,0,0,0.0014,3e-04,0.0207,0.0728,0.1114,0.168,0.1607,0.1328,0.1279,0.061,0.0271,0.0248,0.0138,0.01,0.0027,0.0087,0.0037,0.0054,0.0022,0.0043,0.0079,0,0.0021,0,6e-04,0.0052,0.0042,0,0,8e-04,0.002,0.0175,0,0,0,0.0014,3e-04,0.0207,0.0728,0.1114,0.168,0.1607,0.1328,0.1279,0.061,0.0271,0.0248,0.0138,0.01,0.0027,0.0087,0.0037,0.0054,0.0022,0.0043,0.0079,0,0.0021,0,6e-04,0.0052,0.0042,0,0,8e-04,0.002,0.0175
1998,7,"TWL.O",2,0,0,-1,-1,28,855,146,0,0,3e-04,0,0.0061,0.0268,0.0729,0.121,0.1355,0.1275,0.1142,0.0834,0.0664,0.0456,0.0312,0.0242,0.0141,0.0149,0.0152,0.0076,0.0026,0.0059,0.0139,0.0068,0.0063,0.0018,9e-04,0.0033,0.0017,0.0018,0.0014,0.0032,0.0014,0.003,0.0391,0,0,3e-04,0,0.0061,0.0268,0.0729,0.121,0.1355,0.1275,0.1142,0.0834,0.0664,0.0456,0.0312,0.0242,0.0141,0.0149,0.0152,0.0076,0.0026,0.0059,0.0139,0.0068,0.0063,0.0018,9e-04,0.0033,0.0017,0.0018,0.0014,0.0032,0.0014,0.003,0.0391
1999,7,"TWL.O",2,0,0,-1,-1,28,776,135,0,0,0,0.0023,0.0091,0.0195,0.0511,0.1211,0.1125,0.1043,0.1203,0.0936,0.0591,0.0935,0.0378,0.0365,0.0155,0.0143,0.0148,0.0201,0.0132,0.0043,0.0098,0.0071,0.0037,0.0079,0,0,0.0069,0.0028,0,0,0,3e-04,0.0185,0,0,0,0.0023,0.0091,0.0195,0.0511,0.1211,0.1125,0.1043,0.1203,0.0936,0.0591,0.0935,0.0378,0.0365,0.0155,0.0143,0.0148,0.0201,0.0132,0.0043,0.0098,0.0071,0.0037,0.0079,0,0,0.0069,0.0028,0,0,0,3e-04,0.0185
2000,7,"TWL.O",2,0,0,-1,-1,16,267,53,0,0,0,0.0053,0.0478,0.1008,0.1319,0.1512,0.1279,0.1226,0.0837,0.0862,0.0425,0.0339,0.0104,0.0163,0.0099,0.003,0.0065,0.0061,0.0028,0,0,0.0058,0,0.0057,0,0,0,0,0,0,0,0,0,0,0,0,0.0053,0.0478,0.1008,0.1319,0.1512,0.1279,0.1226,0.0837,0.0862,0.0425,0.0339,0.0104,0.0163,0.0099,0.003,0.0065,0.0061,0.0028,0,0,0.0058,0,0.0057,0,0,0,0,0,0,0,0,0
2001,7,"TWL.O",2,0,0,-1,-1,24,399,79,0,0,0,0.002,0.0152,0.0572,0.1371,0.1204,0.1936,0.114,0.1148,0.0684,0.0508,0.0201,0.0241,0.0169,0.0022,0.0119,0.0018,0.0137,0,0.0053,0,0,0.0025,0.0035,0.005,0,0,0.0018,0.0021,0,0.0046,0.0025,0.0086,0,0,0,0.002,0.0152,0.0572,0.1371,0.1204,0.1936,0.114,0.1148,0.0684,0.0508,0.0201,0.0241,0.0169,0.0022,0.0119,0.0018,0.0137,0,0.0053,0,0,0.0025,0.0035,0.005,0,0,0.0018,0.0021,0,0.0046,0.0025,0.0086
2002,7,"TWL.O",2,0,0,-1,-1,45,500,114,0,0,0,0.0012,0.0282,0.0585,0.1471,0.1764,0.0851,0.1063,0.0781,0.0775,0.0564,0.0309,0.0418,0.0037,0.0238,0.0127,0.0128,0.0075,0.0089,0.0099,0.0049,0.0012,0.0012,0.0015,0,0,0,0,0,0.0037,0.0012,0.0012,0.0184,0,0,0,0.0012,0.0282,0.0585,0.1471,0.1764,0.0851,0.1063,0.0781,0.0775,0.0564,0.0309,0.0418,0.0037,0.0238,0.0127,0.0128,0.0075,0.0089,0.0099,0.0049,0.0012,0.0012,0.0015,0,0,0,0,0,0.0037,0.0012,0.0012,0.0184
2003,7,"TWL.O",2,0,0,-1,-1,22,114,38,0,0,0,0.0079,0.0076,0.0388,0.1545,0.1831,0.0636,0.159,0.1245,0.0759,0.061,0.0573,0.0392,0.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0.0079,0.0076,0.0388,0.1545,0.1831,0.0636,0.159,0.1245,0.0759,0.061,0.0573,0.0392,0.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008
2004,7,"TWL.O",2,0,0,-1,-1,33,167,56,0,0,0,0,0.0225,0.0878,0.0993,0.0746,0.1597,0.114,0.0393,0.0681,0.0329,0.0446,0.0374,0.0469,0.0488,0.0311,0,0,0.0311,0.0105,0,0.0112,0.0112,0,0,0,0,0,0.0148,0.0112,0,0,0.0029,0,0,0,0,0.0225,0.0878,0.0993,0.0746,0.1597,0.114,0.0393,0.0681,0.0329,0.0446,0.0374,0.0469,0.0488,0.0311,0,0,0.0311,0.0105,0,0.0112,0.0112,0,0,0,0,0,0.0148,0.0112,0,0,0.0029
2005,7,"TWL.O",2,0,0,-1,-1,30,180,55,0,0,0,0,0.0041,0.0124,0.0567,0.0838,0.2008,0.1795,0.145,0.082,0.0304,0.0563,0.0255,0.03,0.0303,0.0177,0,0.0094,0.0136,0,0,0,0.0058,0,0,0.0042,0,0,0.0051,0,0,0,0.0072,0,0,0,0,0.0041,0.0124,0.0567,0.0838,0.2008,0.1795,0.145,0.082,0.0304,0.0563,0.0255,0.03,0.0303,0.0177,0,0.0094,0.0136,0,0,0,0.0058,0,0,0.0042,0,0,0.0051,0,0,0,0.0072
2006,7,"TWL.O",2,0,0,-1,-1,34,128,52,0,0,0,0.0147,0.0073,0.0147,0.0441,0.0567,0.1312,0.1282,0.1036,0.0882,0.0147,0.0473,0.0441,0.0327,0.0295,0.0442,0.0294,0.0147,0.0369,0.022,0.022,0.0074,0.0074,0.0073,0,0.0073,0,0,0,0,0,0,0.0442,0,0,0,0.0147,0.0073,0.0147,0.0441,0.0567,0.1312,0.1282,0.1036,0.0882,0.0147,0.0473,0.0441,0.0327,0.0295,0.0442,0.0294,0.0147,0.0369,0.022,0.022,0.0074,0.0074,0.0073,0,0.0073,0,0,0,0,0,0,0.0442
2007,7,"TWL.O",2,0,0,-1,-1,22,37,27,0,0,0,0,0.0264,0.0278,0.0541,0.0804,0.1373,0.0539,0.1629,0.0804,0.1634,0.0264,0,0.0264,0.0264,0.0276,0.0264,0,0,0.0276,0.0264,0,0,0.0264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264,0.0278,0.0541,0.0804,0.1373,0.0539,0.1629,0.0804,0.1634,0.0264,0,0.0264,0.0264,0.0276,0.0264,0,0,0.0276,0.0264,0,0,0.0264,0,0,0,0,0,0,0,0,0
2008,7,"TWL.O",2,0,0,-1,-1,37,96,50,0,0,0,0,0.1729,0.0568,0.062,0.0242,0.1582,0.1534,0.1002,0.0686,0.0408,0.0577,0.0245,0.0161,0.008,0.0084,0.0148,0.0089,0,0,0,0,0,0.008,0,0.008,0,0,0,0,0,0,0.0084,0,0,0,0,0.1729,0.0568,0.062,0.0242,0.1582,0.1534,0.1002,0.0686,0.0408,0.0577,0.0245,0.0161,0.008,0.0084,0.0148,0.0089,0,0,0,0,0,0.008,0,0.008,0,0,0,0,0,0,0.0084
2009,7,"TWL.O",2,0,0,-1,-1,60,250,94,0,0,0,0.0065,0.0231,0.051,0.0995,0.0712,0.0852,0.0869,0.0828,0.072,0.063,0.0418,0.0579,0.0227,0.0279,0.0279,0.033,0.0262,0.0167,0.0112,0.0177,0,0.0068,0.0119,0.0133,0.0034,0,0.0222,0.0035,0.0034,0,0,0.0112,0,0,0,0.0065,0.0231,0.051,0.0995,0.0712,0.0852,0.0869,0.0828,0.072,0.063,0.0418,0.0579,0.0227,0.0279,0.0279,0.033,0.0262,0.0167,0.0112,0.0177,0,0.0068,0.0119,0.0133,0.0034,0,0.0222,0.0035,0.0034,0,0,0.0112
2010,7,"TWL.O",2,0,0,-1,-1,24,180,49,0,0,0,0,0.022,0.033,0.0619,0.0536,0.1251,0.1555,0.047,0.1057,0.0612,0.0802,0.0602,0.0401,0.0089,0.0266,0.0245,0.0361,0.009,0.0155,0.0136,0.0046,0.0046,0.0065,0.0046,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.033,0.0619,0.0536,0.1251,0.1555,0.047,0.1057,0.0612,0.0802,0.0602,0.0401,0.0089,0.0266,0.0245,0.0361,0.009,0.0155,0.0136,0.0046,0.0046,0.0065,0.0046,0,0,0,0,0,0,0,0
2011,7,"TWL.O",2,0,0,-1,-1,32,166,55,0,0,0,0.014,0.0886,0.0969,0.1443,0.2058,0.0856,0.0516,0.1864,0.0394,0.0115,0.0072,0.0292,0.0043,0.004,0.0068,0.0037,0.0068,0,0,0.0068,0,0,0,0.0036,0,0,0,0.0036,0,0,0,0,0,0,0,0.014,0.0886,0.0969,0.1443,0.2058,0.0856,0.0516,0.1864,0.0394,0.0115,0.0072,0.0292,0.0043,0.004,0.0068,0.0037,0.0068,0,0,0.0068,0,0,0,0.0036,0,0,0,0.0036,0,0,0,0
2012,7,"TWL.O",2,0,0,-1,-1,49,250,84,0,0,0.0027,0.0087,0.0551,0.1247,0.1365,0.1645,0.095,0.1033,0.0684,0.0489,0.0301,0.0188,0.0295,0.0221,0.0233,0.0218,0.0087,0.0065,0,0.0166,0.0027,0,0.0063,0.0027,0,0.0032,0,0,0,0,0,0,0,0,0,0.0027,0.0087,0.0551,0.1247,0.1365,0.1645,0.095,0.1033,0.0684,0.0489,0.0301,0.0188,0.0295,0.0221,0.0233,0.0218,0.0087,0.0065,0,0.0166,0.0027,0,0.0063,0.0027,0,0.0032,0,0,0,0,0,0,0
