

 Females then males 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66"
1980,7,"TWL",1,0,102,1221,270,0,0,0,0,0,0,0.0019,0,0.0038,0.0155,0.0364,0.0305,0.0224,0.0265,0.0322,0.045,0.0492,0.0703,0.1143,0.1361,0.1379,0.1198,0.1061,0.043,0.0057,0.0026,8e-04,0,0,0,0,0,0,0,0.0019,0,0.0038,0.0155,0.0364,0.0305,0.0224,0.0265,0.0322,0.045,0.0492,0.0703,0.1143,0.1361,0.1379,0.1198,0.1061,0.043,0.0057,0.0026,8e-04,0
1981,7,"TWL",1,0,69,983,205,0,0,0,0,0,0,0,0,0,0.0075,5e-04,0.0108,0.0091,0.0048,0.0677,0.0455,0.0923,0.0994,0.1007,0.1495,0.1859,0.1041,0.065,0.0435,0.0124,0.0011,0,0,0,0,0,0,0,0,0,0,0,0.0075,5e-04,0.0108,0.0091,0.0048,0.0677,0.0455,0.0923,0.0994,0.1007,0.1495,0.1859,0.1041,0.065,0.0435,0.0124,0.0011,0,0
1982,7,"TWL",1,0,104,1219,272,0,0,0,0,0,0,0,0,0,5e-04,0.0032,0.0085,0.0238,0.013,0.0306,0.0719,0.1028,0.0963,0.118,0.1229,0.1518,0.1305,0.0837,0.036,0.0062,3e-04,1e-04,0,0,0,0,0,0,0,0,0,0,5e-04,0.0032,0.0085,0.0238,0.013,0.0306,0.0719,0.1028,0.0963,0.118,0.1229,0.1518,0.1305,0.0837,0.036,0.0062,3e-04,1e-04,0
1983,7,"TWL",1,0,131,2021,410,0,0,0,0,0,0,0,0,3e-04,0.0024,0.0131,0.0082,0.0172,0.0342,0.0668,0.076,0.0967,0.0983,0.0976,0.1103,0.1517,0.1239,0.0619,0.0297,0.0097,0.0019,0,0,0,0,0,0,0,0,0,0,3e-04,0.0024,0.0131,0.0082,0.0172,0.0342,0.0668,0.076,0.0967,0.0983,0.0976,0.1103,0.1517,0.1239,0.0619,0.0297,0.0097,0.0019,0,0
1984,7,"TWL",1,0,103,1586,322,0,0,0,0,0,0,0,9e-04,0.0049,0.0056,0.0138,0.0282,0.04,0.0206,0.0423,0.0488,0.0802,0.1245,0.1209,0.1171,0.1273,0.0906,0.086,0.042,0.0048,0.0014,0,1e-04,0,0,0,0,0,0,0,9e-04,0.0049,0.0056,0.0138,0.0282,0.04,0.0206,0.0423,0.0488,0.0802,0.1245,0.1209,0.1171,0.1273,0.0906,0.086,0.042,0.0048,0.0014,0,1e-04
1985,7,"TWL",1,0,110,1795,358,0,0,0,0,0,0,0,0,0,0.0051,0.0097,0.0067,0.0344,0.0398,0.0523,0.0574,0.0837,0.0929,0.1138,0.1466,0.1236,0.1103,0.0724,0.0368,0.0136,9e-04,0,0,0,0,0,0,0,0,0,0,0,0.0051,0.0097,0.0067,0.0344,0.0398,0.0523,0.0574,0.0837,0.0929,0.1138,0.1466,0.1236,0.1103,0.0724,0.0368,0.0136,9e-04,0,0
1986,7,"TWL",1,0,81,1569,298,0,0,0,0,0,0,0,0,0,0.0069,0.002,0.0104,0.0278,0.0641,0.0867,0.0915,0.0915,0.1058,0.1069,0.1278,0.1188,0.0688,0.057,0.0274,0.0056,0.001,0,0,0,0,0,0,0,0,0,0,0,0.0069,0.002,0.0104,0.0278,0.0641,0.0867,0.0915,0.0915,0.1058,0.1069,0.1278,0.1188,0.0688,0.057,0.0274,0.0056,0.001,0,0
1987,7,"TWL",1,0,107,1578,325,0,0,0,0,0,0,0,0,0,0,0.0088,0.0124,0.0329,0.0187,0.0375,0.0689,0.0864,0.0931,0.1428,0.1576,0.1219,0.1028,0.0688,0.0318,0.0152,4e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0.0088,0.0124,0.0329,0.0187,0.0375,0.0689,0.0864,0.0931,0.1428,0.1576,0.1219,0.1028,0.0688,0.0318,0.0152,4e-04,1e-04,0
1988,7,"TWL",1,0,84,1085,234,0,0,0,0,0,0,0,0.0029,0.003,0.0091,0.0236,0.0338,0.0344,0.0483,0.0551,0.0541,0.0575,0.1126,0.1264,0.112,0.1251,0.0948,0.0536,0.031,0.0187,0.0036,4e-04,0,0,0,0,0,0,0,0,0.0029,0.003,0.0091,0.0236,0.0338,0.0344,0.0483,0.0551,0.0541,0.0575,0.1126,0.1264,0.112,0.1251,0.0948,0.0536,0.031,0.0187,0.0036,4e-04,0
1989,7,"TWL",1,0,73,1026,215,0,0,0,0,0,0,0,0,0,0.0117,0.0184,0.0093,0.0338,0.039,0.0692,0.0621,0.0815,0.1343,0.1289,0.1119,0.1117,0.0965,0.0516,0.029,0.0076,0.0033,0,0,0,0,0,0,0,0,0,0,0,0.0117,0.0184,0.0093,0.0338,0.039,0.0692,0.0621,0.0815,0.1343,0.1289,0.1119,0.1117,0.0965,0.0516,0.029,0.0076,0.0033,0,0
1990,7,"TWL",1,0,74,1008,213,0,0,0,0,0,0,0,0,0,0.002,0.0035,0.0113,0.0185,0.0285,0.0555,0.0689,0.082,0.0965,0.1322,0.1622,0.1292,0.1045,0.0655,0.0293,0.0097,7e-04,0,0,0,0,0,0,0,0,0,0,0,0.002,0.0035,0.0113,0.0185,0.0285,0.0555,0.0689,0.082,0.0965,0.1322,0.1622,0.1292,0.1045,0.0655,0.0293,0.0097,7e-04,0,0
1991,7,"TWL",1,0,65,961,198,0,0,0,0,0,0,0,0.0014,0,2e-04,0.0076,0.0185,0.0379,0.0502,0.0506,0.054,0.1074,0.1377,0.1061,0.1288,0.128,0.0823,0.0542,0.0277,0.0053,0.002,0,0,0,0,0,0,0,0,0,0.0014,0,2e-04,0.0076,0.0185,0.0379,0.0502,0.0506,0.054,0.1074,0.1377,0.1061,0.1288,0.128,0.0823,0.0542,0.0277,0.0053,0.002,0,0
1992,7,"TWL",1,0,67,1139,224,0,0,0,0,0,0,0,6e-04,0,0.0032,0.0051,0.0142,0.0207,0.0381,0.0752,0.0818,0.0824,0.093,0.1084,0.1248,0.1236,0.131,0.053,0.0344,0.0093,0.0015,0,0,0,0,0,0,0,0,0,6e-04,0,0.0032,0.0051,0.0142,0.0207,0.0381,0.0752,0.0818,0.0824,0.093,0.1084,0.1248,0.1236,0.131,0.053,0.0344,0.0093,0.0015,0,0
1993,7,"TWL",1,0,45,963,178,0,0,0,0,0,0,0,0,0,0,0.0033,0.0049,0.0198,0.0297,0.0481,0.0891,0.1041,0.1092,0.1386,0.1486,0.1257,0.1068,0.0347,0.0209,0.0109,0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0049,0.0198,0.0297,0.0481,0.0891,0.1041,0.1092,0.1386,0.1486,0.1257,0.1068,0.0347,0.0209,0.0109,0.0056,0,0
1994,7,"TWL",1,0,40,703,137,0,0,0,0,0,0,0,0,0.0017,0.0017,0.0148,0.0159,0.0356,0.0463,0.0691,0.1025,0.1425,0.1413,0.1134,0.1243,0.0842,0.0574,0.0359,0.0069,0.0035,7e-04,0.0023,0,0,0,0,0,0,0,0,0,0.0017,0.0017,0.0148,0.0159,0.0356,0.0463,0.0691,0.1025,0.1425,0.1413,0.1134,0.1243,0.0842,0.0574,0.0359,0.0069,0.0035,7e-04,0.0023,0
1995,7,"TWL",1,0,46,991,183,0,0,0,0,0,0,0,0,0.0012,0.0032,0.01,0.053,0.0544,0.0872,0.0942,0.1008,0.1077,0.1505,0.1264,0.0981,0.0601,0.0304,0.0147,0.0049,4e-04,0,2e-04,0.0025,0,0,0,0,0,0,0,0,0.0012,0.0032,0.01,0.053,0.0544,0.0872,0.0942,0.1008,0.1077,0.1505,0.1264,0.0981,0.0601,0.0304,0.0147,0.0049,4e-04,0,2e-04,0.0025
1996,7,"TWL",1,0,44,987,180,0,0,0,0,0,0,0,9e-04,0.0116,0.003,0.0086,0.0201,0.0932,0.1158,0.0883,0.0945,0.0983,0.0939,0.1071,0.106,0.0699,0.0451,0.0324,0.0067,0.0041,0,5e-04,0,0,0,0,0,0,0,0,9e-04,0.0116,0.003,0.0086,0.0201,0.0932,0.1158,0.0883,0.0945,0.0983,0.0939,0.1071,0.106,0.0699,0.0451,0.0324,0.0067,0.0041,0,5e-04,0
1997,7,"TWL",1,0,51,1071,199,0,0,0,0,0,0,0,0,0,0.0083,0.0133,0.0115,0.0194,0.0305,0.0654,0.083,0.1462,0.1339,0.1416,0.15,0.0875,0.0422,0.0351,0.0134,0.0038,0.0086,0.0064,0,0,0,0,0,0,0,0,0,0,0.0083,0.0133,0.0115,0.0194,0.0305,0.0654,0.083,0.1462,0.1339,0.1416,0.15,0.0875,0.0422,0.0351,0.0134,0.0038,0.0086,0.0064,0
1998,7,"TWL",1,0,57,1177,219,0,0,0,0,0,0,0,0,0,0.0028,0.0042,0.0192,0.0415,0.0783,0.1003,0.0981,0.1348,0.135,0.1121,0.1042,0.0823,0.0636,0.0134,0.0079,6e-04,0.0017,0,0,0,0,0,0,0,0,0,0,0,0.0028,0.0042,0.0192,0.0415,0.0783,0.1003,0.0981,0.1348,0.135,0.1121,0.1042,0.0823,0.0636,0.0134,0.0079,6e-04,0.0017,0,0
1999,7,"TWL",1,0,56,1241,227,0,0,0,0,0,0,0,8e-04,0.0061,0.0012,0.0038,0.024,0.0212,0.0821,0.1088,0.124,0.1644,0.1194,0.1126,0.0919,0.0713,0.0401,0.0213,0.0063,5e-04,1e-04,0,1e-04,0,0,0,0,0,0,0,8e-04,0.0061,0.0012,0.0038,0.024,0.0212,0.0821,0.1088,0.124,0.1644,0.1194,0.1126,0.0919,0.0713,0.0401,0.0213,0.0063,5e-04,1e-04,0,1e-04
2000,7,"TWL",1,0,29,363,79,0,0,0,0,0,0,0.0074,0,0,0.0545,0.0221,0.0528,0.0852,0.1113,0.0832,0.0933,0.121,0.087,0.1575,0.0478,0.0257,0.0268,0.011,0.012,0.0016,0,0,0,0,0,0,0,0,0,0.0074,0,0,0.0545,0.0221,0.0528,0.0852,0.1113,0.0832,0.0933,0.121,0.087,0.1575,0.0478,0.0257,0.0268,0.011,0.012,0.0016,0,0,0
2001,7,"TWL",1,0,49,588,130,0,0,0,0,0,0,0,0,0,9e-04,0.0054,0.0205,0.059,0.0682,0.0805,0.122,0.1075,0.1448,0.1401,0.1049,0.0588,0.0381,0.035,0.0097,0.0038,9e-04,0,0,0,0,0,0,0,0,0,0,0,9e-04,0.0054,0.0205,0.059,0.0682,0.0805,0.122,0.1075,0.1448,0.1401,0.1049,0.0588,0.0381,0.035,0.0097,0.0038,9e-04,0,0
2002,7,"TWL",1,0,91,1017,231,0,0,0,0,0,0,0,0,0,0,0.004,0.0258,0.0458,0.0956,0.127,0.0775,0.1154,0.0946,0.1204,0.0896,0.0497,0.0683,0.0531,0.0238,0.0087,5e-04,5e-04,0,0,0,0,0,0,0,0,0,0,0,0.004,0.0258,0.0458,0.0956,0.127,0.0775,0.1154,0.0946,0.1204,0.0896,0.0497,0.0683,0.0531,0.0238,0.0087,5e-04,5e-04,0
2003,7,"TWL",1,0,52,314,95,0,0,0,0,0,0.0026,0,0,0,0,0,0.0143,0.0302,0.058,0.0821,0.1466,0.1457,0.1441,0.0922,0.0957,0.0702,0.0582,0.0384,0.0217,0,0,0,0,0,0,0,0,0,0.0026,0,0,0,0,0,0.0143,0.0302,0.058,0.0821,0.1466,0.1457,0.1441,0.0922,0.0957,0.0702,0.0582,0.0384,0.0217,0,0,0,0
2004,7,"TWL",1,0,71,361,121,0,0,0,0,0,0,0,0,0.0037,0.0037,0.0155,0.0232,0.0316,0.0545,0.0894,0.0956,0.1046,0.1462,0.0679,0.1185,0.1073,0.0621,0.0392,0.0149,0.011,0.0037,0.0055,0.0018,0,0,0,0,0,0,0,0,0.0037,0.0037,0.0155,0.0232,0.0316,0.0545,0.0894,0.0956,0.1046,0.1462,0.0679,0.1185,0.1073,0.0621,0.0392,0.0149,0.011,0.0037,0.0055,0.0018
2005,7,"TWL",1,0,77,442,138,0,0,0,0,0,0,0,0,0.0017,0.0017,0,0.0052,0.0214,0.0296,0.0484,0.0757,0.1054,0.1656,0.143,0.1126,0.1173,0.0787,0.0564,0.0233,0.007,0.0053,0.0017,0,0,0,0,0,0,0,0,0,0.0017,0.0017,0,0.0052,0.0214,0.0296,0.0484,0.0757,0.1054,0.1656,0.143,0.1126,0.1173,0.0787,0.0564,0.0233,0.007,0.0053,0.0017,0
2006,7,"TWL",1,0,72,405,128,0,0,0,0,0,0.0021,0.0073,0.0088,0.0064,0.0222,0.0385,0.0618,0.0528,0.0799,0.0819,0.0684,0.069,0.1472,0.096,0.0943,0.0788,0.0361,0.0248,0.0114,0.0121,0,0,0,0,0,0,0,0,0.0021,0.0073,0.0088,0.0064,0.0222,0.0385,0.0618,0.0528,0.0799,0.0819,0.0684,0.069,0.1472,0.096,0.0943,0.0788,0.0361,0.0248,0.0114,0.0121,0,0,0
2007,7,"TWL",1,0,75,270,112,0,0,0,0,0.0016,0.0016,0.0046,0.0032,0.0067,0.0117,0.011,0.1374,0.109,0.2146,0.1162,0.0692,0.042,0.0411,0.0407,0.0501,0.0469,0.0356,0.0285,0.0205,0.0064,0,0,0.0016,0,0,0,0,0.0016,0.0016,0.0046,0.0032,0.0067,0.0117,0.011,0.1374,0.109,0.2146,0.1162,0.0692,0.042,0.0411,0.0407,0.0501,0.0469,0.0356,0.0285,0.0205,0.0064,0,0,0.0016
2008,7,"TWL",1,0,69,281,108,0,0,0,0,0,0,0.003,0.0634,0.1214,0.1042,0.0598,0.0193,0.0203,0.0119,0.0186,0.0322,0.0374,0.0536,0.0307,0.083,0.0695,0.1123,0.0891,0.0525,0.0147,0.0029,0,0,0,0,0,0,0,0,0.003,0.0634,0.1214,0.1042,0.0598,0.0193,0.0203,0.0119,0.0186,0.0322,0.0374,0.0536,0.0307,0.083,0.0695,0.1123,0.0891,0.0525,0.0147,0.0029,0,0
2009,7,"TWL",1,0,89,468,154,0,0,0,0,0,0,0,0,0,0.0108,0.0093,0.039,0.0177,0.0207,0.0306,0.0336,0.0629,0.0684,0.0932,0.1314,0.2016,0.1426,0.1014,0.0219,0.0092,0.0057,0,0,0,0,0,0,0,0,0,0,0,0.0108,0.0093,0.039,0.0177,0.0207,0.0306,0.0336,0.0629,0.0684,0.0932,0.1314,0.2016,0.1426,0.1014,0.0219,0.0092,0.0057,0,0
2010,7,"TWL",1,0,42,355,91,0,0,0,0,0,0,0,0,0,0.002,0.0049,0.0255,0.0411,0.0254,0.0359,0.0497,0.0946,0.1156,0.135,0.1137,0.1647,0.092,0.0493,0.0385,0.0121,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.0049,0.0255,0.0411,0.0254,0.0359,0.0497,0.0946,0.1156,0.135,0.1137,0.1647,0.092,0.0493,0.0385,0.0121,0,0,0
2011,7,"TWL",1,0,56,439,117,0,0,0,0,0,0,0,0,0.0015,0.011,0.0242,0.0195,0.0507,0.0939,0.1441,0.1396,0.1089,0.0748,0.0849,0.0609,0.0613,0.0527,0.0527,0.014,0.0051,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.011,0.0242,0.0195,0.0507,0.0939,0.1441,0.1396,0.1089,0.0748,0.0849,0.0609,0.0613,0.0527,0.0527,0.014,0.0051,0,0,0
2012,7,"TWL",1,0,73,464,137,0,0,0,0,0,0.0014,0.0021,0.0028,0.0091,0.0048,0.0152,0.0468,0.0635,0.0736,0.0823,0.1221,0.1098,0.0704,0.0843,0.0547,0.0819,0.0937,0.0514,0.0192,0.0055,0.0014,0.0014,0.0027,0,0,0,0,0,0.0014,0.0021,0.0028,0.0091,0.0048,0.0152,0.0468,0.0635,0.0736,0.0823,0.1221,0.1098,0.0704,0.0843,0.0547,0.0819,0.0937,0.0514,0.0192,0.0055,0.0014,0.0014,0.0027
2013,7,"TWL",1,0,161,846,278,0,0,0,0,0.0121,0.0283,0.021,0.0027,0.0089,0.0109,0.0295,0.0696,0.1022,0.0761,0.0851,0.0452,0.0607,0.0777,0.0808,0.0724,0.0735,0.0772,0.0413,0.0166,0.0078,5e-04,0,0,0,0,0,0,0.0121,0.0283,0.021,0.0027,0.0089,0.0109,0.0295,0.0696,0.1022,0.0761,0.0851,0.0452,0.0607,0.0777,0.0808,0.0724,0.0735,0.0772,0.0413,0.0166,0.0078,5e-04,0,0
2014,7,"TWL",1,0,134,762,239,0,0,0,0,9e-04,0.0018,0.0042,0.0067,0.006,0.0125,0.0142,0.021,0.052,0.0652,0.0521,0.0503,0.1107,0.0972,0.113,0.1197,0.0645,0.1097,0.0617,0.0352,0.0012,0,0,0,0,0,0,0,9e-04,0.0018,0.0042,0.0067,0.006,0.0125,0.0142,0.021,0.052,0.0652,0.0521,0.0503,0.1107,0.0972,0.113,0.1197,0.0645,0.1097,0.0617,0.0352,0.0012,0,0,0
2015,7,"TWL",1,0,154,1056,300,0,0,0,0,0,2e-04,0.0012,0.001,0.0075,0.022,0.0155,0.016,0.0218,0.0134,0.0642,0.029,0.0629,0.0935,0.1175,0.1898,0.1717,0.1279,0.0344,0.0089,0.0015,0,0,0,0,0,0,0,0,2e-04,0.0012,0.001,0.0075,0.022,0.0155,0.016,0.0218,0.0134,0.0642,0.029,0.0629,0.0935,0.1175,0.1898,0.1717,0.1279,0.0344,0.0089,0.0015,0,0,0
2016,7,"TWL",1,0,124,711,222,0,0,0,0,0.0013,0.0019,0.0015,0.0048,0.0061,0.0065,0.0339,0.0412,0.0545,0.0232,0.0322,0.0358,0.0923,0.1437,0.1092,0.1457,0.1332,0.0927,0.0227,0.0107,0.0066,0,4e-04,0,0,0,0,0,0.0013,0.0019,0.0015,0.0048,0.0061,0.0065,0.0339,0.0412,0.0545,0.0232,0.0322,0.0358,0.0923,0.1437,0.1092,0.1457,0.1332,0.0927,0.0227,0.0107,0.0066,0,4e-04,0
2017,7,"TWL",1,0,236,1694,470,0,0,0,0,4e-04,9e-04,0.0024,0.0029,0.0049,0.0212,0.0183,0.0286,0.0378,0.0415,0.0463,0.068,0.0934,0.1486,0.132,0.1309,0.1236,0.0546,0.0298,0.0083,0.0047,7e-04,0,0,0,0,0,0,4e-04,9e-04,0.0024,0.0029,0.0049,0.0212,0.0183,0.0286,0.0378,0.0415,0.0463,0.068,0.0934,0.1486,0.132,0.1309,0.1236,0.0546,0.0298,0.0083,0.0047,7e-04,0,0
2018,7,"TWL",1,0,197,1419,393,0,0,0,0,0,2e-04,6e-04,0.0063,0.0018,0.0082,0.031,0.0372,0.0317,0.0415,0.0643,0.0475,0.1161,0.1221,0.1617,0.1382,0.091,0.0555,0.0322,0.0124,4e-04,0,0,0,0,0,0,0,0,2e-04,6e-04,0.0063,0.0018,0.0082,0.031,0.0372,0.0317,0.0415,0.0643,0.0475,0.1161,0.1221,0.1617,0.1382,0.091,0.0555,0.0322,0.0124,4e-04,0,0,0
2019,7,"TWL",1,0,186,1188,350,0,0,0,0,0,0,0,0.0061,0.0064,0.0166,0.0284,0.0548,0.045,0.052,0.0524,0.0625,0.0786,0.1408,0.1061,0.1294,0.093,0.071,0.0389,0.0152,0.0029,1e-04,0,0,0,0,0,0,0,0,0,0.0061,0.0064,0.0166,0.0284,0.0548,0.045,0.052,0.0524,0.0625,0.0786,0.1408,0.1061,0.1294,0.093,0.071,0.0389,0.0152,0.0029,1e-04,0,0
2020,7,"TWL",1,0,94,589,175,0,0,0,0,0,0,0,0.001,0,0.0051,0.0099,0.0177,0.0523,0.0552,0.0268,0.1112,0.0814,0.1258,0.152,0.1366,0.0831,0.0689,0.0537,0.0186,8e-04,0,0,0,0,0,0,0,0,0,0,0.001,0,0.0051,0.0099,0.0177,0.0523,0.0552,0.0268,0.1112,0.0814,0.1258,0.152,0.1366,0.0831,0.0689,0.0537,0.0186,8e-04,0,0,0
2021,7,"TWL",1,0,128,999,266,0,0,0,0,0,0,1e-04,0,5e-04,0.0024,0.0146,0.0199,0.0323,0.0667,0.0767,0.09,0.0928,0.1231,0.1504,0.0897,0.0982,0.0807,0.0337,0.016,0.0054,0.0067,0,0,0,0,0,0,0,0,1e-04,0,5e-04,0.0024,0.0146,0.0199,0.0323,0.0667,0.0767,0.09,0.0928,0.1231,0.1504,0.0897,0.0982,0.0807,0.0337,0.016,0.0054,0.0067,0,0
2022,7,"TWL",1,0,24,224,55,0,0,0,0,0,0,0,0,0,0,0,3e-04,0.0096,0.0096,0.0311,0.0825,0.0668,0.0991,0.1485,0.258,0.2255,0.0461,0.0219,5e-04,5e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3e-04,0.0096,0.0096,0.0311,0.0825,0.0668,0.0991,0.1485,0.258,0.2255,0.0461,0.0219,5e-04,5e-04,0,0,0


 Males only 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66","M.12","M.14","M.16","M.18","M.20","M.22","M.24","M.26","M.28","M.30","M.32","M.34","M.36","M.38","M.40","M.42","M.44","M.46","M.48","M.50","M.52","M.54","M.56","M.58","M.60","M.62","M.64","M.66"
1979,7,"NTWL",2,0,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.3,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.3,0.2,0.1,0,0,0,0,0,0
1980,7,"NTWL",2,0,5,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0,0.0043,0.0501,0.7523,0.0716,0.1002,0.0172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043,0,0.0043,0.0501,0.7523,0.0716,0.1002,0.0172,0,0,0,0,0,0
1981,7,"NTWL",2,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0,0,0,0,0,0
1982,7,"NTWL",2,0,4,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1142,0.1142,0.1142,0.1142,0.1713,0.1142,0.2008,0.0571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1142,0.1142,0.1142,0.1142,0.1713,0.1142,0.2008,0.0571,0,0,0,0,0,0,0
1983,7,"NTWL",2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,"NTWL",2,0,6,19,9,0,0,0,0,0,0,0,0,0,0.0812,0,0,0.0812,0,0.1387,0.1252,0.0822,0.2381,0.1769,0.0764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812,0,0,0.0812,0,0.1387,0.1252,0.0822,0.2381,0.1769,0.0764,0,0,0,0,0,0,0,0
1986,7,"NTWL",2,0,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1583,0,0.1583,0.0761,0.1583,0,0.1829,0.2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1583,0,0.1583,0.0761,0.1583,0,0.1829,0.2661,0,0,0,0,0,0,0
1987,7,"NTWL",2,0,12,66,21,0,0,0,0,0.0181,0,0,0,0,0,0,0.1086,0.0905,0.1309,0.1134,0.1316,0.2777,0.0455,0.038,0.0278,0.0179,0,0,0,0,0,0,0,0,0,0,0,0.0181,0,0,0,0,0,0,0.1086,0.0905,0.1309,0.1134,0.1316,0.2777,0.0455,0.038,0.0278,0.0179,0,0,0,0,0,0,0
1988,7,"NTWL",2,0,7,177,31,0,0,0,0,0,0,0,0,0,0,0,0.0171,0.0257,0.0586,0.0207,0.0574,0.1178,0.1045,0.0736,0.1515,0.2318,0.1181,0.0232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171,0.0257,0.0586,0.0207,0.0574,0.1178,0.1045,0.0736,0.1515,0.2318,0.1181,0.0232,0,0,0,0,0
1989,7,"NTWL",2,0,12,112,27,0,0,0,0,0,0,0,0,0.0033,0.0033,0.035,0.0877,0.0968,0.155,0.1441,0.1211,0.0876,0.1593,0.0909,0.0161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033,0.0033,0.035,0.0877,0.0968,0.155,0.1441,0.1211,0.0876,0.1593,0.0909,0.0161,0,0,0,0,0,0,0,0
1990,7,"NTWL",2,0,2,53,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376,0.0777,0.1506,0.1129,0.32,0.207,0.0941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376,0.0777,0.1506,0.1129,0.32,0.207,0.0941,0,0,0,0,0,0
1992,7,"NTWL",2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.9218,0,0,0,0,0.0782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9218,0,0,0,0,0.0782,0,0,0,0,0,0,0,0,0,0
1993,7,"NTWL",2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,7,"NTWL",2,0,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0.0556,0.1111,0.2222,0.0556,0.0556,0.1667,0.1111,0.0556,0,0,0.0556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0.0556,0.1111,0.2222,0.0556,0.0556,0.1667,0.1111,0.0556,0,0,0.0556,0,0,0,0
1997,7,"NTWL",2,0,13,352,62,0,0,0,0,0,0,0.0026,0.0026,0.0021,0.0153,0.0109,0.0211,0.0804,0.1263,0.1437,0.1243,0.0671,0.0731,0.0771,0.0791,0.0575,0.0714,0.0199,0.0127,0,0.0127,0,0,0,0,0,0,0,0,0.0026,0.0026,0.0021,0.0153,0.0109,0.0211,0.0804,0.1263,0.1437,0.1243,0.0671,0.0731,0.0771,0.0791,0.0575,0.0714,0.0199,0.0127,0,0.0127,0,0
1998,7,"NTWL",2,0,10,237,43,0,0,0,0,0.0034,0,0,0,0.0028,0.0056,0.0239,0.0435,0.0807,0.0632,0.1084,0.0889,0.1206,0.1004,0.0938,0.1306,0.0758,0.038,0.0206,0,0,0,0,0,0,0,0,0,0.0034,0,0,0,0.0028,0.0056,0.0239,0.0435,0.0807,0.0632,0.1084,0.0889,0.1206,0.1004,0.0938,0.1306,0.0758,0.038,0.0206,0,0,0,0,0
1999,7,"NTWL",2,0,7,96,20,0,0,0,0,0,0,0,0.0031,0,0,0.0126,0.0437,0.0447,0.4363,0.0991,0.0943,0.055,0.0656,0.0419,0.0133,0.0192,0.007,0,0.0161,0.0161,0,0.0161,0.0161,0,0,0,0,0,0,0,0.0031,0,0,0.0126,0.0437,0.0447,0.4363,0.0991,0.0943,0.055,0.0656,0.0419,0.0133,0.0192,0.007,0,0.0161,0.0161,0,0.0161,0.0161
