

 Females then males 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","M12","M14","M16","M18","M20","M22","M24","M26","M28","M30","M32","M34","M36","M38","M40","M42","M44","M46","M48","M50","M52","M54","M56","M58","M60","M62","M64","M66"
2021,7,"TWL.W",3,0,26,555,103,0,0,0,0,0,0,4e-04,0,0,0.0071,0.0133,0.0126,0.0234,0.0366,0.0118,0.0368,0.0137,0.0551,0.0437,0.0193,0.0578,0.0414,0.0189,0.0035,0.0017,0,0,0,0,0,0,0,0,0,0,1e-04,5e-04,0.0012,0.0087,0.0309,0.0406,0.0753,0.057,0.0474,0.1084,0.0891,0.0943,0.0307,0.0095,0.0094,0,0,0,0,0,0
2022,7,"TWL.W",3,0,30,663,121,0,0,0,0,0,0,0,0,0,0,0.001,5e-04,0.0029,0.0054,0.0213,0.0402,0.0621,0.1321,0.0769,0.0906,0.1055,0.0421,0.0168,0.0055,0.0029,2e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022,0.017,0.021,0.0328,0.0478,0.0569,0.1276,0.0257,0.0369,0.0241,0.0018,1e-04,0,0,0,0,0


 Females only 
"year","month","fleet","sex","partition","Ntows","Nsamps","InputN","F12","F14","F16","F18","F20","F22","F24","F26","F28","F30","F32","F34","F36","F38","F40","F42","F44","F46","F48","F50","F52","F54","F56","F58","F60","F62","F64","F66","F.12","F.14","F.16","F.18","F.20","F.22","F.24","F.26","F.28","F.30","F.32","F.34","F.36","F.38","F.40","F.42","F.44","F.46","F.48","F.50","F.52","F.54","F.56","F.58","F.60","F.62","F.64","F.66"
1978,7,"NTWL.C",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1980,7,"NTWL.C",1,0,3,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1607,0,0.3214,0.3365,0.0151,0.0453,0.0151,0.0604,0.0453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1607,0,0.3214,0.3365,0.0151,0.0453,0.0151,0.0604,0.0453,0,0,0,0
1981,7,"NTWL.C",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1982,7,"NTWL.C",1,0,4,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903,0.0479,0.3351,0.1915,0.0479,0.0958,0.1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903,0.0479,0.3351,0.1915,0.0479,0.0958,0.1915,0,0,0,0,0,0,0
1983,7,"NTWL.C",1,0,2,4,3,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,7,"NTWL.C",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,7,"NTWL.C",1,0,8,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0.1324,0,0.3318,0.0299,0.0735,0.0705,0.1324,0.0436,0.1324,0.0533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1324,0,0.3318,0.0299,0.0735,0.0705,0.1324,0.0436,0.1324,0.0533,0,0,0,0,0,0
1986,7,"NTWL.C",1,0,6,9,7,0,0,0,0,0,0,0,0,0,0,0.3786,0,0,0.1893,0,0,0.2189,0.0296,0,0,0.0834,0,0.1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3786,0,0,0.1893,0,0,0.2189,0.0296,0,0,0.0834,0,0.1003,0,0,0,0,0
1987,7,"NTWL.C",1,0,8,49,15,0,0,0,0,0,0,0,0,0,0,0.0124,0.0725,0.1889,0.1397,0.0249,0.2378,0.1402,0.0975,0.0194,0.0393,0.0236,0,0,0,0.0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124,0.0725,0.1889,0.1397,0.0249,0.2378,0.1402,0.0975,0.0194,0.0393,0.0236,0,0,0,0.0038,0,0,0
1988,7,"NTWL.C",1,0,4,22,7,0,0,0,0,0,0,0,0,0,0,0,0.1172,0.0642,0.0302,0.2425,0.1837,0.0598,0.0893,0.1831,0.0302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1172,0.0642,0.0302,0.2425,0.1837,0.0598,0.0893,0.1831,0.0302,0,0,0,0,0,0,0,0
1989,7,"NTWL.C",1,0,15,130,33,0,0,0,0,0,0,0,0,0,0,0.007,0.0505,0.2354,0.1095,0.1137,0.132,0.0987,0.1462,0.0414,0.0155,0.0466,0,0.0034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.0505,0.2354,0.1095,0.1137,0.132,0.0987,0.1462,0.0414,0.0155,0.0466,0,0.0034,0,0,0,0,0
1990,7,"NTWL.C",1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,7,"NTWL.C",1,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5373,0,0.2536,0,0,0,0,0,0,0.2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5373,0,0.2536,0,0,0,0,0,0,0.2091,0,0,0,0,0
1992,7,"NTWL.C",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1993,7,"NTWL.C",1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,"NTWL.C",1,0,2,32,6,0,0,0,0,0,0,0,0,0,0,0,0.0417,0.0883,0.1766,0.2356,0.1302,0.0808,0.1185,0.0174,0.0544,0.0174,0.0196,0.0196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417,0.0883,0.1766,0.2356,0.1302,0.0808,0.1185,0.0174,0.0544,0.0174,0.0196,0.0196,0,0,0,0,0
1998,7,"NTWL.C",1,0,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0.1623,0.1165,0.4148,0.1845,0.1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1623,0.1165,0.4148,0.1845,0.1219,0,0,0,0,0,0,0,0,0,0,0,0
1999,7,"NTWL.C",1,0,2,21,5,0,0,0,0,0,0,0,0,0,0,0,0.0239,0,0.0738,0.1226,0.7059,0.0738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239,0,0.0738,0.1226,0.7059,0.0738,0,0,0,0,0,0,0,0,0,0,0
2000,7,"NTWL.C",1,0,4,15,6,0,0,0,0,0,0,0,0,0,0,0.0667,0,0.0667,0.0667,0.0667,0.0667,0.3333,0.2,0.0667,0.0667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667,0,0.0667,0.0667,0.0667,0.0667,0.3333,0.2,0.0667,0.0667,0,0,0,0,0,0,0,0
2001,7,"NTWL.C",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,"NTWL.C",1,0,3,12,5,0,0,0,0,0,0,0,0,0.0833,0.25,0.0833,0.0833,0.0833,0.3333,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833,0.25,0.0833,0.0833,0.0833,0.3333,0,0,0.0833,0,0,0,0,0,0,0,0,0,0,0
2003,7,"NTWL.C",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,"NTWL.C",1,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0
2020,7,"NTWL.C",1,0,15,133,33,0,0,0,0,0,0,0.0073,0,0.0152,0.0552,0.0574,0.0876,0.0627,0.0986,0.0668,0.0583,0.1049,0.0342,0.1369,0.145,0.0278,0.0252,0.0171,0,0,0,0,0,0,0,0,0,0,0,0.0073,0,0.0152,0.0552,0.0574,0.0876,0.0627,0.0986,0.0668,0.0583,0.1049,0.0342,0.1369,0.145,0.0278,0.0252,0.0171,0,0,0,0,0
2021,7,"NTWL.C",1,0,19,271,56,0,0,0,0,0,0,0.0047,0.0029,0.0081,0.0139,0.0147,0.0591,0.1211,0.1934,0.1208,0.0919,0.1125,0.0961,0.0461,0.0817,0.016,0.0169,0,0,0,0,0,0,0,0,0,0,0,0,0.0047,0.0029,0.0081,0.0139,0.0147,0.0591,0.1211,0.1934,0.1208,0.0919,0.1125,0.0961,0.0461,0.0817,0.016,0.0169,0,0,0,0,0,0
2022,7,"NTWL.C",1,0,14,162,36,0,0,0,0,0,0,0,0,0.0205,0.0559,0.029,0.1345,0.1915,0.2279,0.1695,0.0978,0.0203,0.0289,0.0051,0.0191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205,0.0559,0.029,0.1345,0.1915,0.2279,0.1695,0.0978,0.0203,0.0289,0.0051,0.0191,0,0,0,0,0,0,0,0
1988,7,"NTWL.O",1,0,3,149,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268,0.0542,0.1046,0.1319,0.2444,0.1736,0.1281,0.008,0.0595,0.038,0.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268,0.0542,0.1046,0.1319,0.2444,0.1736,0.1281,0.008,0.0595,0.038,0.0308,0,0
1990,7,"NTWL.O",1,0,1,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208,0.0833,0.0625,0.1667,0.2083,0.1875,0.1875,0.0625,0.0208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208,0.0833,0.0625,0.1667,0.2083,0.1875,0.1875,0.0625,0.0208,0,0,0
1996,7,"NTWL.O",1,0,1,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1053,0,0.1579,0.2105,0.2632,0.1053,0.1579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1053,0,0.1579,0.2105,0.2632,0.1053,0.1579,0,0,0,0,0,0,0,0
1997,7,"NTWL.O",1,0,11,203,39,0,0,0,0,0,0,0,0,0.0043,0,0.0136,0.0109,0.0198,0.0867,0.0903,0.1692,0.1184,0.0611,0.1514,0.0719,0.0615,0.0636,0.0364,0.0318,0.0089,0,0,0,0,0,0,0,0,0,0,0,0.0043,0,0.0136,0.0109,0.0198,0.0867,0.0903,0.1692,0.1184,0.0611,0.1514,0.0719,0.0615,0.0636,0.0364,0.0318,0.0089,0,0,0
1998,7,"NTWL.O",1,0,8,102,22,0,0,0,0,0,0,0,0,0,0,0,0.0402,0.0689,0.1056,0.1416,0.1912,0.1704,0.0531,0.1358,0.0142,0.018,0.0118,0.0492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402,0.0689,0.1056,0.1416,0.1912,0.1704,0.0531,0.1358,0.0142,0.018,0.0118,0.0492,0,0,0,0,0
1999,7,"NTWL.O",1,0,5,87,17,0,0,0,0,0,0,0,0.0067,0,0.0085,0.0531,0.046,0.0533,0.0538,0.1705,0.1166,0.1012,0.0984,0.0364,0.0369,0.0279,0.0495,0,0.0353,0,0.0353,0.0706,0,0,0,0,0,0,0,0,0.0067,0,0.0085,0.0531,0.046,0.0533,0.0538,0.1705,0.1166,0.1012,0.0984,0.0364,0.0369,0.0279,0.0495,0,0.0353,0,0.0353,0.0706,0
2000,7,"NTWL.O",1,0,23,100,37,0,0,0,0,0,0,0,0.0197,0.0296,0.1479,0.1142,0.069,0.1381,0.1597,0.1202,0.0913,0.0209,0.0296,0.0197,0.0105,0.0197,0,0,0,0.0099,0,0,0,0,0,0,0,0,0,0,0.0197,0.0296,0.1479,0.1142,0.069,0.1381,0.1597,0.1202,0.0913,0.0209,0.0296,0.0197,0.0105,0.0197,0,0,0,0.0099,0,0,0
2001,7,"NTWL.O",1,0,22,117,38,0,0,0,0,0,0,0,0.0079,0.0472,0.0571,0.0992,0.113,0.183,0.0819,0.1312,0.0867,0.0514,0.0687,0.0195,0.0165,0.0281,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079,0.0472,0.0571,0.0992,0.113,0.183,0.0819,0.1312,0.0867,0.0514,0.0687,0.0195,0.0165,0.0281,0.0085,0,0,0,0,0,0
2017,7,"NTWL.O",1,0,109,294,150,0,0,0,0,0,0,0,0,0.0206,0.0901,0.1577,0.1407,0.1814,0.1142,0.0563,0.0085,0.0319,0.0424,0.0576,0.0249,0.0126,0.0297,0.0122,0.0162,0,0.0029,0,0,0,0,0,0,0,0,0,0,0.0206,0.0901,0.1577,0.1407,0.1814,0.1142,0.0563,0.0085,0.0319,0.0424,0.0576,0.0249,0.0126,0.0297,0.0122,0.0162,0,0.0029,0,0
2018,7,"NTWL.O",1,0,91,246,125,0,0,0,0,0,0,0,0.0048,0.0088,0.0469,0.0939,0.1675,0.2202,0.1742,0.1554,0.0503,0.0193,0.0233,0.0078,0.0158,0.0078,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0.0048,0.0088,0.0469,0.0939,0.1675,0.2202,0.1742,0.1554,0.0503,0.0193,0.0233,0.0078,0.0158,0.0078,0,0.004,0,0,0,0,0
2019,7,"NTWL.O",1,0,132,442,193,0,0,0,0,0,0,0,0.0017,0.0133,0.0334,0.0962,0.1927,0.1954,0.142,0.1023,0.0657,0.0167,0.0271,0.0141,0.0171,0.0399,0.0287,0.0118,0,0.0019,0,0,0,0,0,0,0,0,0,0,0.0017,0.0133,0.0334,0.0962,0.1927,0.1954,0.142,0.1023,0.0657,0.0167,0.0271,0.0141,0.0171,0.0399,0.0287,0.0118,0,0.0019,0,0,0
2020,7,"NTWL.O",1,0,54,169,77,0,0,0,0,0,0,0,0,0.0094,0.0206,0.053,0.0676,0.0888,0.0893,0.0825,0.0462,0.0142,0.1168,0.1152,0.1418,0.0912,0.0236,0.0397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094,0.0206,0.053,0.0676,0.0888,0.0893,0.0825,0.0462,0.0142,0.1168,0.1152,0.1418,0.0912,0.0236,0.0397,0,0,0,0,0
2021,7,"NTWL.O",1,0,76,167,99,0,0,0,0,0,0,0,0,0,0.0279,0.0577,0.0627,0.0844,0.0481,0.0294,0.0314,0.0199,0.2183,0.2797,0.0342,0.0904,0.0102,0.0055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279,0.0577,0.0627,0.0844,0.0481,0.0294,0.0314,0.0199,0.2183,0.2797,0.0342,0.0904,0.0102,0.0055,0,0,0,0,0
2022,7,"NTWL.O",1,0,103,277,141,0,0,0,0,0,0,0,0.0045,0.003,0.0173,0.0677,0.0857,0.0903,0.0494,0.0415,0.0646,0.0873,0.039,0.1126,0.1919,0.0901,0.0175,0.0315,0.0047,0.0014,0,0,0,0,0,0,0,0,0,0,0.0045,0.003,0.0173,0.0677,0.0857,0.0903,0.0494,0.0415,0.0646,0.0873,0.039,0.1126,0.1919,0.0901,0.0175,0.0315,0.0047,0.0014,0,0,0
1980,7,"NTWL.W",1,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.375,0.375,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.375,0.375,0,0,0.125,0,0,0,0
2002,7,"NTWL.W",1,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,0.2857,0.2857,0,0,0.1429,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1429,0,0,0.2857,0.2857,0,0,0.1429,0.1429,0,0,0,0
2004,7,"NTWL.W",1,0,3,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716,0.1433,0.0716,0,0.1429,0.2142,0,0.0713,0.0713,0.1426,0.0713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0716,0.1433,0.0716,0,0.1429,0.2142,0,0.0713,0.0713,0.1426,0.0713,0,0
2006,7,"NTWL.W",1,0,1,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1364,0.4091,0.2273,0.0455,0.1364,0.0455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1364,0.4091,0.2273,0.0455,0.1364,0.0455,0,0,0,0
2007,7,"NTWL.W",1,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0.25,0,0,0,0
2010,7,"NTWL.W",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013,7,"NTWL.W",1,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0.5,0,0.1667,0,0.1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1667,0.5,0,0.1667,0,0.1667,0,0,0,0
2017,7,"NTWL.W",1,0,8,37,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0.2293,0.1845,0.1602,0.1325,0.0536,0.0557,0,0.0522,0.0536,0,0.0253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,0,0.2293,0.1845,0.1602,0.1325,0.0536,0.0557,0,0.0522,0.0536,0,0.0253,0,0
2018,7,"NTWL.W",1,0,12,57,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.0107,0.0184,0.0711,0.1256,0.2546,0.0276,0.1292,0.1243,0.2113,0.0182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.0107,0.0184,0.0711,0.1256,0.2546,0.0276,0.1292,0.1243,0.2113,0.0182,0,0,0,0
2019,7,"NTWL.W",1,0,21,100,35,0,0,0,0,0,0,0,0,0,0,0.0095,0,0.0095,0,0.0205,0.0512,0.1221,0.1495,0.1307,0.1101,0.1679,0.0999,0.1101,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095,0,0.0095,0,0.0205,0.0512,0.1221,0.1495,0.1307,0.1101,0.1679,0.0999,0.1101,0.019,0,0,0,0
2020,7,"NTWL.W",1,0,13,87,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.0055,0.1006,0.103,0.0995,0.0869,0.2629,0.1277,0.1273,0.0615,0.003,0,0.0131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0.0055,0.1006,0.103,0.0995,0.0869,0.2629,0.1277,0.1273,0.0615,0.003,0,0.0131,0,0
2021,7,"NTWL.W",1,0,21,117,37,0,0,0,0,0,0,0,0,0,0,0,0,0.0066,0.0451,0.0889,0.0557,0.1313,0.1223,0.1273,0.0807,0.1267,0.1405,0.0498,0.0189,0,0,0,0.0062,0,0,0,0,0,0,0,0,0,0,0,0,0.0066,0.0451,0.0889,0.0557,0.1313,0.1223,0.1273,0.0807,0.1267,0.1405,0.0498,0.0189,0,0,0,0.0062
2022,7,"NTWL.W",1,0,32,155,53,0,0,0,0,0,0,0,0,0,0,0,0,0.0209,0.0579,0.0275,0.0796,0.0809,0.1631,0.105,0.1452,0.1299,0.0818,0.0558,0.0524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209,0.0579,0.0275,0.0796,0.0809,0.1631,0.105,0.1452,0.1299,0.0818,0.0558,0.0524,0,0,0,0
1977,7,"TWL.C",1,0,10,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118,0.0207,0.0691,0.0691,0.2266,0.2671,0.0251,0.1782,0,0.0323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118,0.0207,0.0691,0.0691,0.2266,0.2671,0.0251,0.1782,0,0.0323,0,0,0,0
1978,7,"TWL.C",1,0,54,163,76,0,0,0,0,0,0,0,0,0,0,0,0.0137,0.0126,0.0316,0.0206,0.0126,0.0299,0.0819,0.0921,0.1645,0.1925,0.0721,0.175,0.0466,0.0479,0.0051,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0.0137,0.0126,0.0316,0.0206,0.0126,0.0299,0.0819,0.0921,0.1645,0.1925,0.0721,0.175,0.0466,0.0479,0.0051,0.0013,0
1979,7,"TWL.C",1,0,26,53,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0415,0.0102,0.0203,0.058,0.0517,0.0415,0.067,0.1017,0.1597,0.091,0.236,0.0605,0.0441,0.0024,0,0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0.0415,0.0102,0.0203,0.058,0.0517,0.0415,0.067,0.1017,0.1597,0.091,0.236,0.0605,0.0441,0.0024,0,0.0143
1980,7,"TWL.C",1,0,63,112,78,0,0,0,0,0,0,0,0,0,0,0.0175,0.0587,0.0625,0.1223,0.0747,0.0531,0.0505,0.1225,0.1406,0.1128,0.0653,0.0698,0.0391,0.0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175,0.0587,0.0625,0.1223,0.0747,0.0531,0.0505,0.1225,0.1406,0.1128,0.0653,0.0698,0.0391,0.0106,0,0,0,0
1981,7,"TWL.C",1,0,44,99,58,0,0,0,0,0,0,0,0,0,0.0168,0,0.0216,0.0168,0.0015,0.1302,0.0693,0.1065,0.1232,0.0835,0.1335,0.1324,0.0988,0.0322,0.0339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168,0,0.0216,0.0168,0.0015,0.1302,0.0693,0.1065,0.1232,0.0835,0.1335,0.1324,0.0988,0.0322,0.0339,0,0,0,0
1982,7,"TWL.C",1,0,71,192,97,0,0,0,0,0,0,0,0,0,0,0.0102,0.0043,0.0785,0.0275,0.0485,0.1202,0.1396,0.1195,0.1296,0.1299,0.0806,0.0822,0.0165,0.0022,0.0106,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102,0.0043,0.0785,0.0275,0.0485,0.1202,0.1396,0.1195,0.1296,0.1299,0.0806,0.0822,0.0165,0.0022,0.0106,0,0,0
1983,7,"TWL.C",1,0,84,189,110,0,0,0,0,0,0,0,0,0,0.0095,0.0442,0.0055,0.0448,0.0706,0.1213,0.0926,0.1057,0.0816,0.0804,0.0868,0.1238,0.0674,0.0469,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095,0.0442,0.0055,0.0448,0.0706,0.1213,0.0926,0.1057,0.0816,0.0804,0.0868,0.1238,0.0674,0.0469,0.019,0,0,0,0
1984,7,"TWL.C",1,0,65,183,90,0,0,0,0,0,0,0,0.0011,0.0107,0.0108,0.0287,0.0638,0.0907,0.0389,0.0771,0.0728,0.086,0.1398,0.0759,0.0975,0.0622,0.0619,0.0545,0.0276,0,0,0,0,0,0,0,0,0,0,0,0.0011,0.0107,0.0108,0.0287,0.0638,0.0907,0.0389,0.0771,0.0728,0.086,0.1398,0.0759,0.0975,0.0622,0.0619,0.0545,0.0276,0,0,0,0
1985,7,"TWL.C",1,0,63,194,90,0,0,0,0,0,0,0,0,0,0.0223,0.0268,0.0225,0.104,0.0999,0.1112,0.1265,0.0963,0.0292,0.0768,0.0818,0.0359,0.088,0.0581,0.0207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223,0.0268,0.0225,0.104,0.0999,0.1112,0.1265,0.0963,0.0292,0.0768,0.0818,0.0359,0.088,0.0581,0.0207,0,0,0,0
1986,7,"TWL.C",1,0,48,165,71,0,0,0,0,0,0,0,0,0,0.0188,0,0.0228,0.0517,0.1231,0.1522,0.1224,0.1163,0.1158,0.0842,0.0838,0.061,0.019,0.0286,5e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188,0,0.0228,0.0517,0.1231,0.1522,0.1224,0.1163,0.1158,0.0842,0.0838,0.061,0.019,0.0286,5e-04,0,0,0,0
1987,7,"TWL.C",1,0,47,143,67,0,0,0,0,0,0,0,0,0,0,0.0393,0.0517,0.1476,0.0575,0.0672,0.1738,0.0865,0.1216,0.1071,0.0695,0.0305,0.0133,0.0122,0.0122,0.0098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393,0.0517,0.1476,0.0575,0.0672,0.1738,0.0865,0.1216,0.1071,0.0695,0.0305,0.0133,0.0122,0.0122,0.0098,0,0,0
1988,7,"TWL.C",1,0,42,119,58,0,0,0,0,0,0,0,0.0111,0.0084,0.0317,0.0624,0.1037,0.0673,0.121,0.13,0.1044,0.0412,0.0663,0.1111,0.0348,0.083,0.0223,0,0,0.0012,0,0,0,0,0,0,0,0,0,0,0.0111,0.0084,0.0317,0.0624,0.1037,0.0673,0.121,0.13,0.1044,0.0412,0.0663,0.1111,0.0348,0.083,0.0223,0,0,0.0012,0,0,0
1989,7,"TWL.C",1,0,32,97,45,0,0,0,0,0,0,0,0,0,0.0355,0.0656,0.0302,0.1126,0.0986,0.1962,0.0858,0.0794,0.0569,0.0501,0.0411,0.0669,0.0516,0.0295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355,0.0656,0.0302,0.1126,0.0986,0.1962,0.0858,0.0794,0.0569,0.0501,0.0411,0.0669,0.0516,0.0295,0,0,0,0,0
1990,7,"TWL.C",1,0,35,133,53,0,0,0,0,0,0,0,0,0,0.0053,0.0103,0.047,0.0714,0.0686,0.1598,0.1184,0.0963,0.0701,0.1081,0.115,0.0956,0,0.0153,0.0094,0.0094,0,0,0,0,0,0,0,0,0,0,0,0,0.0053,0.0103,0.047,0.0714,0.0686,0.1598,0.1184,0.0963,0.0701,0.1081,0.115,0.0956,0,0.0153,0.0094,0.0094,0,0,0
1991,7,"TWL.C",1,0,21,82,32,0,0,0,0,0,0,0,0,0,0,0.0308,0.0698,0.1791,0.1625,0.1467,0.0796,0.0863,0.044,0.0747,0.0328,0.0539,0.0398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308,0.0698,0.1791,0.1625,0.1467,0.0796,0.0863,0.044,0.0747,0.0328,0.0539,0.0398,0,0,0,0,0,0
