"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
1969,1876.4,2825.04,2031.21,1520.5,1282.96,1218.85,1272.17,1374.27,1347.68,1136.71,1053.84,839.131,688.661,578.595,494.184,428.429,375.848,332.89,297.137,267.077,241.371,219.217,200.075,183.901,170.223,157.73,146.62,136.283,126.664,117.578,108.816,100.213,92.01,84.537,77.9775,72.3544,67.5892,63.5391,60.0508,56.9852,984.422
1970,1322.89,1759.55,2649.11,1903.87,1419.41,1191.4,1129.24,1176.46,1267.25,1237.61,1039.14,959.462,761.633,623.843,523.645,447.187,387.852,340.524,301.908,269.779,242.755,219.624,199.663,182.391,167.781,155.411,144.094,134.017,124.626,115.875,107.6,99.6115,91.7588,84.2661,77.4362,71.4389,66.2962,61.937,58.2312,55.0389,954.642
1971,1322.3,1240.5,1649.97,2482.74,1775.19,1314.94,1101.11,1041.76,1081.67,1159.15,1125.44,939.92,864.297,684.253,559.685,469.627,401.217,348.295,306.157,271.798,243.203,219.128,198.49,180.651,165.189,152.09,140.986,130.807,121.73,113.258,105.351,97.8633,90.6263,83.5045,76.7036,70.5006,65.0514,60.3772,56.4141,53.0443,919.928
1972,1944.09,1239.95,1163.25,1546.46,2316.62,1646.73,1216.13,1014.91,954.783,983.634,1045.26,1007.33,836.551,766.452,605.662,495.171,415.718,355.586,309.17,272.242,242.121,217.021,195.852,177.666,161.909,148.222,136.607,126.745,117.684,109.589,102.019,94.9426,88.2316,81.7357,75.3354,69.2176,63.634,58.7265,54.5155,50.944,878.862
1973,2437.52,1823.02,1162.73,1090.12,1440.94,2142.21,1517.06,1116.51,927.021,866.187,886.017,935.759,897.776,743.567,680.483,537.757,440.046,369.961,316.984,276.102,243.556,216.974,194.783,176.028,159.881,145.861,133.658,123.286,114.467,106.348,99.0855,92.2822,85.9142,79.8675,74.0081,68.2292,62.7012,57.6533,53.2149,49.4052,842.852
1974,1713.3,2285.72,1709.49,1089.54,1014.76,1329.43,1966.86,1385.16,1010.65,829.743,766.396,776.289,814.078,777.708,642.94,588.406,465.603,381.809,321.815,276.477,241.462,213.538,190.675,171.532,155.304,141.289,129.082,118.429,109.355,101.625,94.4915,88.0975,82.0958,76.4681,71.1159,65.9221,60.793,55.882,51.3943,47.4467,795.831
1975,1793.28,1606.6,2143.37,1601.75,1013.31,934.214,1217.69,1793.86,1255.62,908.662,739.62,678.127,683.235,714.251,681.494,563.52,516.351,409.338,336.397,284.184,244.692,214.154,189.754,169.732,152.927,138.648,126.284,115.491,106.053,98.0011,91.1328,84.7829,79.0834,73.7256,68.6954,63.9061,59.2536,54.6551,50.249,46.2209,758.62
1976,2307.03,1681.6,1506.55,2008.26,1489.39,932.464,855.701,1111.73,1629.91,1133.18,814.112,658.496,601.009,603.928,630.705,601.933,498.293,457.345,363.267,299.142,253.215,218.437,191.504,169.948,152.224,137.318,124.626,113.615,103.987,95.5523,88.3486,82.1973,76.5021,71.3849,66.569,62.0433,57.7306,53.5379,49.3909,45.4154,727.614
1977,1428.9,2163.36,1576.88,1411.41,1865.04,1366.55,851.144,779.038,1008.84,1472.14,1018.34,728.513,587.59,535.554,538.08,562.379,537.471,445.701,409.842,326.147,269.056,228.125,197.087,173.016,153.72,137.829,124.442,113.026,103.107,94.422,86.8049,80.2935,74.729,69.572,64.9347,60.5671,56.4598,52.5434,48.7339,44.9641,703.9
1978,2038.76,1339.91,2028.63,1477.35,1311.09,1711.68,1247.4,774.878,706.94,911.026,1322.15,910.224,648.973,522.469,475.957,478.447,500.657,479.26,398.155,366.806,292.428,241.647,205.201,177.527,156.034,138.78,124.548,112.541,102.287,93.3657,85.5444,78.6775,72.8026,67.7786,63.1182,58.9246,54.9719,51.2526,47.7041,44.2508,680.133
1979,1890.44,1911.79,1256.46,1900.52,1371.78,1200.78,1553.6,1122.3,688.092,616.558,779.24,1111.61,755.449,534.182,428.263,389.764,392.326,411.704,395.569,329.972,305.255,244.332,202.657,172.676,149.841,132.053,117.726,105.869,95.8309,87.2318,79.7278,73.1308,67.3248,62.3487,58.0868,54.125,50.5547,47.1839,44.0077,40.9737,622.561
1980,949.866,1772.71,1792.73,1177,1762.88,1253.65,1087.58,1399.52,1004.78,610.234,540.762,676.51,957.568,647.518,456.736,366.008,333.438,336.287,353.783,340.855,285.126,264.478,212.225,176.427,150.633,130.948,115.585,103.187,92.9038,84.1813,76.695,70.1504,64.3874,59.3083,54.9506,51.215,47.7383,44.6023,41.6388,38.8441,585.918
1981,1900.66,890.712,1662.31,1679.48,1092.5,1613.28,1136.8,977.247,1239.16,870.758,516.256,447.561,550.473,770.341,517.629,364.286,292.123,266.843,270.173,285.512,276.373,232.252,216.369,174.311,145.427,124.56,108.585,96.079,85.9536,77.5292,70.3603,64.1895,58.7797,54.0041,49.7861,46.1612,43.0495,40.1482,37.5275,35.0473,526.245
1982,1526.36,1782.29,835.24,1557.28,1558.54,998.048,1457.48,1017.55,864.147,1077.53,743.446,433.678,371.421,453.313,631.984,424.365,299.1,240.553,220.559,224.228,237.94,231.24,195.043,182.314,147.316,123.23,105.792,92.4095,81.9088,73.3865,66.279,60.2168,54.9874,50.3938,46.3314,42.7377,39.6459,36.9892,34.5088,32.2662,482.888
1983,1172.94,1431.31,1671.29,781.956,1435.37,1404.04,886.295,1275.95,871.171,716.61,862.703,576.81,328.53,277.027,335.368,466.476,313.825,222.224,179.853,166.071,170.056,181.721,177.762,150.832,141.742,115.075,96.66,83.2813,72.9736,64.8557,58.2423,52.706,47.9666,43.8648,40.2502,37.0448,34.2023,31.7524,29.644,27.6716,413.531
1984,1581.23,1099.89,1342.17,1566.11,727.691,1319.47,1269.98,785.828,1100.45,723.597,571.367,663.132,431.085,240.97,201.088,242.506,337.642,228.108,162.525,132.481,123.245,127.129,136.789,134.658,114.91,108.533,88.5058,74.6312,64.5179,56.6969,50.5157,45.462,41.2162,37.5691,34.4026,31.604,29.1156,26.9039,24.9946,23.3491,347.916
1985,1470.38,1482.76,1031.39,1257.64,1456.6,668.199,1196.22,1137.68,694.118,953.782,614.353,476.285,545.163,351.242,195.443,162.911,196.727,274.71,186.314,133.32,109.153,101.974,105.605,114.039,112.625,96.3822,91.2604,74.5821,63.0085,54.5585,48.0115,42.8283,38.5831,35.0103,31.9362,29.263,26.8971,24.7908,22.9167,21.2974,316.553
1986,1234.82,1378.81,1390.42,966.019,1164.91,1326.43,599.899,1060.62,993.975,594.289,798.504,504.047,384.783,436.015,279.447,155.271,129.597,156.995,220.162,150.031,107.883,88.7454,83.277,86.5908,93.8462,92.9798,79.7946,75.7395,62.0292,52.4996,45.5305,40.1211,35.8311,32.3114,29.3442,26.7869,24.5599,22.586,20.8266,19.2595,284.142
1987,1405.81,1157.92,1292.94,1301.73,890.613,1050.38,1180.91,530.166,929.023,857.626,503.33,664.407,413.538,312.695,352.462,225.485,125.38,104.91,127.541,179.593,122.909,88.7508,73.2957,69.0287,72.0098,78.2697,77.7447,66.8683,63.5925,52.1678,44.2164,38.3941,33.8683,30.2742,27.3214,24.8288,22.6777,20.8023,19.1383,17.6535,257.347
1988,1343.84,1318.26,1085.8,1210.39,1199.55,802.383,931.128,1033.57,456.82,781.734,701.872,401.36,519.071,318.627,239.057,268.684,172.02,95.9629,80.68,98.6321,139.697,96.1541,69.808,57.9388,54.8108,57.406,62.6152,62.3856,53.8004,51.2822,42.1523,35.7881,31.1208,27.4865,24.5958,22.217,20.2057,18.4674,16.9497,15.6013,224.383
1989,1623.09,1260.15,1236.16,1016.7,1117.95,1086.03,715.035,817.442,889.262,381.637,631.486,549.629,306.72,390.14,237.229,177.33,199.424,128.126,71.8562,60.7911,74.8075,106.642,73.8533,53.9208,44.9811,42.7456,44.9482,49.1977,49.1655,42.5104,40.6118,33.446,28.4434,24.769,21.9029,19.6197,17.7378,16.1442,14.7647,13.5587,192.174
1990,1386.51,1522.01,1181.67,1157.82,941.765,1015.24,965.091,621.98,692.545,726.545,299.429,477.433,403.676,220.885,277.836,168.205,125.82,142.082,91.8587,51.8985,44.2491,54.8705,78.7901,54.9307,40.3477,33.8392,32.3096,34.1147,37.4738,37.5653,32.5671,31.1839,25.7321,21.92,19.1158,16.9246,15.1762,13.7328,12.5085,11.4471,159.702
1991,1085.2,1300.16,1427.22,1106.17,1066.61,845.232,887.192,823.485,517.537,557.685,564.59,225.392,350.797,292,158.501,198.969,120.744,90.7943,103.244,67.2682,38.307,32.9118,41.1046,59.4094,41.6616,30.76,25.9153,24.8417,26.3194,28.9964,29.141,25.3187,24.2886,20.0742,17.1236,14.9503,13.2498,11.891,10.7678,9.81383,134.437
1992,1219.55,1017.61,1219.19,1336.07,1019.18,957.307,736.655,750.811,672.132,401.504,408.509,392.209,150.162,227.1,185.913,100.221,125.853,76.7832,58.2292,66.889,44.0529,25.3559,22.0067,27.7433,40.4385,28.5724,21.2363,17.9958,17.3374,18.449,20.402,20.57,17.9215,17.2332,14.2719,12.1953,10.6632,9.46221,8.50101,7.70505,103.401
1993,725.124,1143.61,954.238,1141.37,1231.19,914.686,835.999,624.983,612.856,519.868,292.443,281.649,259.049,96.3297,143.28,116.525,62.8687,79.4171,48.8932,37.4775,43.5391,28.9954,16.8657,14.7806,18.7971,27.6125,19.6441,14.6879,12.5114,12.1079,12.934,14.3508,14.5102,12.6728,12.2114,10.1311,8.67008,7.59071,6.74319,6.06389,79.3953
1994,892.097,679.966,1072.38,893.266,1050.75,1099.97,782.726,689.503,498.821,467.657,376.697,201.935,187.223,167.793,61.4818,90.9283,74.0263,40.167,51.1757,31.8251,24.6542,28.9427,19.4665,11.4267,10.0967,12.9348,19.1237,13.6818,10.2801,8.79382,8.54127,9.15268,10.1825,10.3193,9.0303,8.71616,7.24163,6.2049,5.43808,4.83518,61.3818
1995,1019.7,836.54,637.619,1004.16,824.983,948.628,973.515,682.257,591.479,418.364,382.271,300.758,158.327,145.052,129.182,47.2486,69.9809,57.1816,31.1816,39.9507,24.988,19.4663,22.9726,15.5253,9.15259,8.11818,10.435,15.473,11.0979,8.35686,7.16209,6.96762,7.4767,8.32778,8.4482,7.39926,7.14711,5.94173,5.09381,4.46634,54.4317
1996,1023.77,956.194,784.442,596.822,923.604,738.018,831.566,843.071,584.727,499.167,346.651,311.395,241.815,126.24,115.192,102.53,37.5724,55.8476,45.839,25.1196,32.3442,20.3272,15.9059,18.8469,12.7832,7.56013,6.72446,8.66456,12.8748,9.2512,6.97711,5.9876,5.83169,6.2639,6.98276,7.08878,6.21241,6.00381,4.99346,4.28247,49.5522
1997,698.429,960.009,896.645,734.989,554.737,844.661,659.97,727.876,721.845,486.941,403.597,273.095,240.587,184.519,95.7301,87.2306,77.8043,28.6362,42.8067,35.3559,19.4985,25.2608,15.9665,12.5588,14.9502,10.182,6.04346,5.3923,6.9669,10.3764,7.47098,5.64421,4.85088,4.73053,5.0866,5.67557,5.76625,5.05675,4.88974,4.06884,43.9068
1998,711.184,654.933,900.222,839.769,680.156,502.378,744.92,570.445,619.859,603.319,398.631,324.34,216.458,189.072,144.451,74.9272,68.4383,61.2916,22.6718,34.074,28.2954,15.6854,20.4181,12.9616,10.2347,12.2252,8.35087,4.96945,4.44394,5.75269,8.58221,6.18792,4.68055,4.02685,3.93043,4.22947,4.72223,4.80032,4.21164,4.07416,40.0038
1999,605.496,666.894,614.146,843.78,782.959,624.921,449.82,652.773,491.144,521.773,495.344,320.061,256.053,169.045,146.853,112.054,58.2251,53.382,48.0419,17.8673,27.0017,22.5422,12.5583,16.4217,10.4669,8.29451,9.93878,6.80764,4.0607,3.6387,4.71856,7.05004,5.08974,3.85413,3.31897,3.2421,3.49116,3.90017,3.96664,3.48167,36.4674
2000,731.372,567.788,625.362,575.441,784.296,717.632,564.888,402.778,580.046,431.641,452.699,424.753,272.021,216.401,142.481,123.726,94.5234,49.2284,45.2647,40.8657,15.247,23.1125,19.3504,10.8081,14.1657,9.04743,7.18247,8.61967,5.91205,3.53057,3.16681,4.11014,6.14548,4.43947,3.36352,2.8978,2.83178,3.05033,3.40865,3.46757,34.9388
2001,1057.18,685.825,532.428,585.906,534.494,718.593,653.298,514.456,368.022,531.825,396.943,417.398,392.549,251.923,200.776,132.395,115.11,88.03,45.8834,42.2161,38.1329,14.2332,21.5829,18.0746,10.0977,13.2371,8.45558,6.71343,8.0576,5.527,3.30086,2.96094,3.84314,5.74649,4.15139,3.14535,2.70991,2.64822,2.85265,3.18781,35.9191
2002,971.333,991.341,643.114,499.082,547.116,495.784,663.843,603.28,475.69,340.796,493.148,368.549,388.027,365.36,234.724,187.24,123.563,107.497,82.2484,42.8868,39.4714,35.6628,13.3139,20.1923,16.9123,9.44942,12.3883,7.914,6.28383,7.54236,5.1738,3.09003,2.77191,3.59787,5.37987,3.88661,2.94478,2.53713,2.47941,2.67083,36.615
2003,1533.45,910.842,929.604,603.017,467.517,511.394,462.636,618.783,561.761,442.524,316.847,458.473,342.785,361.164,340.349,218.833,174.689,115.35,100.403,76.8514,40.086,36.9035,33.3498,12.4527,18.8888,15.8224,8.84133,11.592,7.40582,5.88065,7.05877,4.84226,2.89212,2.59444,3.3676,5.03565,3.63799,2.75644,2.3749,2.32089,36.7748
2004,1072.96,1437.95,854.118,871.525,564.091,435.742,475.891,430.609,576.418,523.674,412.738,295.652,427.99,320.134,337.444,318.124,204.615,163.39,107.917,93.9536,71.9281,37.5235,34.5487,31.225,11.6602,17.688,14.8174,8.28014,10.8567,6.93625,5.50794,6.61155,4.53556,2.70898,2.43019,3.15444,4.71694,3.40777,2.58203,2.22464,36.6226
2005,600.741,1006.14,1348.4,800.883,816.217,526.507,405.827,443.309,401.582,538.088,489.172,385.731,276.421,400.304,299.529,315.821,297.815,191.593,153.018,101.081,88.0114,67.3851,35.1561,32.3709,29.2581,10.9262,16.575,13.8854,7.75951,10.1742,6.50034,5.16186,6.19619,4.25066,2.53883,2.27757,2.95635,4.42076,3.1938,2.41991,36.4084
2006,874.075,563.329,943.477,1264.39,750.483,763.273,491.547,378.694,413.671,374.769,502.234,456.683,360.225,258.239,374.116,280.036,295.364,278.603,179.277,143.21,94.6169,82.3945,63.0916,32.9191,30.3134,27.4002,10.2329,15.5239,13.0054,7.26793,9.52992,6.08882,4.83516,5.80411,3.98174,2.37824,2.13352,2.76939,4.14121,2.99186,36.3737
2007,1576.36,819.641,528.247,884.666,1183.96,700.19,710.609,457.702,352.969,385.906,349.831,469.05,426.713,336.745,241.512,350.018,262.082,276.499,260.862,167.888,134.13,88.6274,77.1851,59.1066,30.8416,28.4016,25.673,9.58814,14.5462,12.1865,6.81045,8.93019,5.70571,4.53097,5.43902,3.73131,2.22867,1.99935,2.59525,3.88082,36.8906
2008,570.323,1478.19,768.597,495.323,828.55,1105.36,652.508,662.289,426.893,329.404,360.3,326.769,438.366,399.031,315.07,226.071,327.758,245.482,259.038,244.426,157.328,125.704,83.0652,72.3447,55.402,28.9094,26.6229,24.0658,8.98801,13.6359,11.4241,6.38439,8.37157,5.34883,4.24759,5.09886,3.49796,2.0893,1.87433,2.43297,38.2222
2009,893.918,534.806,1386.13,720.713,464.19,775.177,1033.08,609.819,619.108,399.107,307.983,336.916,305.638,410.149,373.469,294.976,211.707,306.996,229.969,242.7,229.033,147.432,117.804,77.849,67.8044,51.9267,27.0967,24.9541,22.5576,8.42488,12.7817,10.7085,5.98456,7.84735,5.01392,3.98166,4.77965,3.27899,1.95852,1.757,38.1105
2010,1225.12,838.248,501.5,1299.73,674.836,433.028,721.735,962.461,569.01,578.415,373.177,288.119,315.298,286.108,384.033,349.759,276.296,198.328,287.629,215.481,227.427,214.633,138.169,110.407,72.9632,63.5508,48.6703,25.3978,23.39,21.1439,7.89698,11.9809,10.0377,5.6097,7.35584,4.6999,3.7323,4.48033,3.07365,1.83588,37.3713
2011,1043.42,1148.82,786.045,470.24,1217.09,629.623,403.197,672.404,898.072,531.656,540.92,349.176,269.687,295.207,267.934,359.702,327.649,258.861,185.831,269.528,201.934,213.141,201.159,129.5,103.483,68.3891,59.5679,45.6207,23.8068,21.925,19.8198,7.4025,11.2308,9.40929,5.25853,6.89539,4.40572,3.49869,4.19992,2.88129,36.7535
2012,1157.53,978.439,1077.28,737.038,440.189,1134.03,584.987,374.842,626.396,838.147,496.78,505.813,326.673,252.396,276.357,250.884,336.879,306.909,242.509,174.112,252.552,189.23,199.744,188.525,121.371,96.9906,64.1,55.8333,42.7614,22.315,20.5513,18.5783,6.93886,10.5275,8.82008,4.92927,6.46367,4.12989,3.27966,3.937,37.1538
2013,1440.35,1085.45,917.505,1010.12,690.051,410.501,1055.39,544.82,349.713,585.258,783.817,464.824,473.433,305.835,236.343,258.826,235.005,315.6,287.556,227.238,163.161,236.683,177.349,187.21,176.702,113.763,90.9127,60.0844,52.3364,40.0837,20.9179,19.2649,17.4154,6.50459,9.86866,8.26816,4.62083,6.05924,3.8715,3.07447,38.5201
2014,769.347,1350.65,1017.85,860.317,945.945,643.907,382.245,983.222,508.339,326.74,547.307,733.406,435.091,443.271,286.414,221.376,242.473,220.186,295.73,269.475,212.965,152.921,221.84,166.233,175.482,165.636,106.641,85.2226,56.3246,49.062,37.5762,19.6095,18.06,16.3263,6.09784,9.25159,7.75119,4.33192,5.68042,3.62946,38.9943
2015,753.48,721.435,1266.54,954.379,805.14,880.947,598.217,355.476,916.396,474.664,305.445,511.974,686.336,407.284,415.038,268.225,207.354,227.148,206.295,277.101,252.522,199.58,143.318,207.918,155.807,164.481,155.255,99.9595,79.8846,52.7974,45.9901,35.2239,18.3821,16.9296,15.3046,5.71625,8.67267,7.26618,4.06088,5.32501,39.9572
2016,971.844,706.556,676.506,1187.54,892.82,748.214,815.311,554.064,330.078,852.789,442.332,284.879,477.784,640.826,380.461,387.882,250.781,193.94,212.52,193.061,259.382,236.416,186.878,134.213,194.728,145.934,154.068,145.434,93.6406,74.8375,49.4632,43.0869,33.001,17.2223,15.8618,14.3394,5.35581,8.12589,6.80813,3.80491,42.4284
2017,486.888,911.321,662.555,634.322,1111.39,831.062,694.191,757.062,515.7,307.857,796.445,413.44,266.409,446.977,599.693,356.137,363.169,234.85,181.65,199.081,180.873,243.029,221.528,175.12,125.775,182.492,136.769,144.396,136.308,87.7657,70.1434,46.3612,40.3853,30.932,16.1427,14.8676,13.4407,5.02016,7.61667,6.3815,43.3365
2018,463.411,456.566,854.567,621.256,593.559,1028.5,759.979,632.254,689.541,470.424,281.365,729.362,379.424,245.052,412.118,554.185,329.787,336.894,218.179,168.959,185.352,168.531,226.588,206.646,163.423,117.412,170.405,127.738,134.886,127.35,82.0081,65.5486,43.3281,37.7458,28.9122,15.0894,13.898,12.5646,4.69309,7.12062,46.4824
2019,906.105,434.551,428.133,801.294,581.462,549.582,939.991,690.046,572.262,623.23,425.099,254.48,660.957,344.825,223.466,377.139,508.819,303.668,310.97,201.796,156.527,171.94,156.502,210.596,192.194,152.079,109.312,158.709,119.007,125.699,118.701,76.4523,61.1169,40.4036,35.2018,26.9659,14.0746,12.9642,11.721,4.37817,50.0105
2020,1117.41,849.677,407.489,401.444,749.821,537.665,500.996,851.237,623.263,516.504,562.747,384.382,230.653,600.997,314.695,204.692,346.625,469.02,280.598,287.914,187.132,145.337,159.81,145.58,196.027,178.993,141.695,101.884,147.966,110.978,117.242,110.733,71.3296,57.0282,37.7043,32.8526,25.168,13.137,12.1011,10.9411,50.7739
2021,1599.93,1047.82,796.762,382.085,375.556,691.602,487.877,452.074,768.341,563.906,468.617,511.97,350.664,211.025,551.463,289.568,188.829,320.466,434.428,260.297,267.415,173.982,135.233,148.797,135.62,182.694,166.877,132.141,95.0375,138.05,103.558,109.418,103.355,66.5834,53.2378,35.2006,30.6728,23.4992,12.2664,11.2995,57.6311
2022,1412.57,1500.3,982.563,747.085,357.424,346.651,628.253,440.164,407.408,693.307,509.909,424.783,465.361,319.716,193.019,505.987,266.449,174.185,296.233,402.269,241.368,248.249,161.661,125.75,138.447,126.248,170.138,155.46,123.135,88.5798,128.694,96.5548,102.031,96.3881,62.1011,49.6578,32.8356,28.6136,21.9226,11.4439,64.3134
2023,1574.99,1324.6,1406.86,921.289,698.742,329.184,313.233,562.822,393.433,364.326,621.008,457.8,382.512,420.56,290.079,175.82,462.601,244.394,160.207,273.084,371.528,223.262,229.911,149.869,116.673,128.539,117.277,158.119,144.531,114.513,82.3988,119.739,89.8524,94.9629,89.7219,57.8123,46.2324,30.5729,26.6435,20.4143,70.5525
2024,1571.5,1476.9,1242.11,1319.09,860.509,637.477,291.334,273.636,491.281,344.749,320.89,549.946,407.677,342.579,378.783,262.649,159.948,422.545,223.985,147.234,251.532,342.826,206.314,212.709,138.788,108.13,119.203,108.816,146.774,134.209,106.367,76.5559,111.272,83.5125,88.2751,83.4134,53.7528,42.9898,28.4307,24.7781,84.6078
2025,1565.66,1473.63,1384.93,1164.61,1231.95,784.507,563.194,253.878,238.187,429.234,302.765,283.375,488.456,364.253,307.902,342.339,238.561,145.899,386.802,205.635,135.49,231.91,316.567,190.748,196.858,128.551,100.221,110.545,100.958,136.227,124.604,98.7793,71.1103,103.375,77.5979,82.0337,77.5241,49.9622,39.9612,26.4295,101.699
2026,1561.59,1468.16,1381.86,1298.57,1089.16,1134.53,709.23,505.094,227.287,213.42,385.33,272.472,255.804,442.523,331.288,281.118,313.668,219.257,134.442,357.188,190.221,125.511,215.072,293.851,177.192,182.978,119.547,93.2391,102.878,93.9821,126.843,116.042,92.007,66.2438,96.3115,72.3023,76.4414,72.244,46.562,37.2434,119.425
2027,1556.01,1464.34,1376.72,1295.69,1214.47,1003.21,1026.04,636.345,452.397,203.745,191.673,346.917,246.054,231.828,402.596,302.549,257.633,288.343,202.073,124.167,330.459,176.231,116.411,199.659,272.994,164.713,170.175,111.227,86.7788,95.776,87.514,118.135,108.093,85.7159,61.7211,89.7444,67.3776,71.2395,67.3315,43.3979,146.035
2028,1549.6,1459.11,1373.15,1290.88,1211.81,1118.84,907.626,921.026,570.233,405.733,183.068,172.64,313.407,223.073,210.979,367.775,277.341,236.882,265.794,186.661,114.892,306.195,163.473,108.08,185.506,253.792,153.202,158.345,103.528,80.7943,89.1912,81.5124,110.051,100.709,79.8693,57.5165,83.6372,62.7966,66.3996,62.76,176.587
2029,1543.53,1453.09,1368.24,1287.53,1207.35,1116.63,1012.66,815.149,825.773,511.679,364.738,164.967,156.031,284.246,203.082,192.79,337.221,255.061,218.401,245.564,172.744,106.471,284.063,151.792,100.429,172.475,236.077,142.564,147.398,96.3967,75.2456,83.0811,75.9401,102.541,93.847,74.4338,53.6063,77.9563,58.5344,61.8958,223.131
2030,1539.3,1447.4,1362.6,1282.93,1204.26,1112.76,1011.1,909.974,731.256,741.387,460.222,328.837,149.165,141.572,258.868,185.633,176.823,310.207,235.211,201.815,227.293,160.106,98.7883,263.797,141.062,93.3841,160.452,219.706,132.72,137.257,89.784,70.0967,77.4078,70.7635,95.5613,87.467,69.3788,49.9689,72.6706,54.5681,265.736
2031,1538.15,1443.44,1357.26,1277.64,1199.98,1110.08,1007.93,908.935,816.66,656.796,667.09,415.075,297.44,135.384,128.968,236.683,170.294,162.687,286.11,217.379,186.822,210.687,148.568,91.7488,245.172,131.178,86.8811,149.336,204.55,123.597,127.849,83.6455,65.314,72.1354,65.9507,89.0698,81.5315,64.6748,46.5835,67.7501,298.643
2032,1540.45,1442.36,1353.55,1272.63,1195.05,1106.25,1005.71,906.305,815.936,733.688,591.118,601.786,375.523,270.012,123.351,117.933,217.154,156.698,150.064,264.442,201.245,173.185,195.516,137.989,85.2754,228.003,122.049,80.8655,139.04,190.496,115.13,119.113,77.9412,60.8675,67.2317,61.4728,83.0284,76.0062,60.2951,43.4308,341.626
2033,1545.71,1444.52,1352.53,1269.15,1190.38,1101.77,1002.34,904.421,813.679,733.129,660.401,533.312,544.5,340.927,246.034,112.805,108.209,199.827,144.546,138.705,244.824,186.561,160.719,181.599,128.256,79.3057,212.14,113.601,75.2917,129.49,177.45,107.265,110.992,72.6365,56.7308,62.6679,57.3042,77.403,70.8602,56.2154,359.035
2034,1552.98,1449.45,1354.56,1268.2,1187.12,1097.43,998.221,901.332,811.932,731.051,659.855,595.783,482.517,494.311,310.638,224.99,103.5,99.5716,184.326,133.602,128.412,226.956,173.13,149.277,168.788,119.276,73.7872,197.454,105.769,70.1195,120.621,165.326,99.9508,103.437,67.6992,52.8793,58.4178,53.4212,72.1618,66.0651,387.185
