"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
1968,3012.66,2136.76,1578.46,1318.61,1242.02,1282.88,1373.93,1340.04,1125.66,1036.86,816.729,660.87,546.788,459.967,392.81,339.499,296.188,260.385,230.496,205.141,183.47,164.921,149.367,136.298,124.539,114.162,104.617,95.8265,87.6221,79.8096,72.2453,65.158,58.8607,53.5112,49.0791,45.418,42.3391,39.6755,37.3029,35.1324,493.893
1969,1876.4,2786.77,1976.55,1459.64,1215.25,1138.89,1172.5,1248.58,1205.12,998.201,906.591,706.243,567.502,467.996,393.411,336.272,291.157,254.59,224.369,199.11,177.635,159.23,143.429,130.147,118.96,108.86,99.9217,91.6746,84.0577,76.93,70.126,63.523,57.3257,51.8124,47.1249,43.239,40.0273,37.3251,34.9861,32.9015,466.829
1970,1322.89,1735.71,2577.81,1827.69,1344.55,1113.25,1040.8,1069.35,1134.69,1089.36,897.175,811.074,630,505.571,416.847,350.591,299.94,259.984,227.601,200.82,178.416,159.343,142.973,128.9,117.056,107.07,98.0407,90.0405,82.649,75.8141,69.4111,63.2925,57.3492,51.767,46.7983,42.5724,39.0682,36.1715,33.7338,31.6232,451.799
1971,1322.3,1223.69,1605.56,2383.44,1681.72,1228.72,1014.89,946.95,968.811,1021.13,973.139,796.602,717.349,556.169,446.152,368.049,309.872,265.452,230.421,202.013,178.495,158.791,141.99,127.544,115.104,104.621,95.7711,87.7554,80.6437,74.0631,67.97,62.2549,56.7874,51.471,46.4735,42.0229,38.2361,35.0951,32.4981,30.312,434.511
1972,1944.09,1223.15,1131.94,1484.59,2194.58,1538.93,1120.92,922.359,854.628,865.688,902.999,853.383,694.867,624.16,483.66,388.251,320.725,270.499,232.164,201.914,177.35,156.978,139.875,125.258,112.662,101.793,92.6174,84.86,77.8198,71.5634,65.7641,60.3861,55.3346,50.4955,45.7844,41.3519,37.4018,34.0394,31.2496,28.9423,414.12
1973,2437.52,1798.32,1131.44,1046.53,1365.15,2001.94,1398.41,1014.71,829.762,762.232,765.384,792.962,746.32,606.653,544.907,422.665,339.815,281.225,237.641,204.351,178.047,156.651,138.87,123.912,111.101,100.039,90.4746,82.3897,75.5454,69.3233,63.7864,58.6465,53.874,49.3859,45.0819,40.8876,36.9384,33.4172,30.4188,27.9303,396.139
1974,1713.3,2254.75,1663.48,1046,961.475,1242.5,1812.95,1258.48,903.479,728.426,659.883,655.558,674.807,633.377,514.773,463.044,359.997,290.224,240.879,204.131,176.016,153.75,135.588,120.449,107.676,96.7033,87.2015,78.9658,71.9902,66.0747,60.6847,55.8796,51.4104,47.2536,43.3385,39.5786,35.9098,32.452,29.3668,26.7385,372.957
1975,1793.28,1584.83,2085.69,1537.75,960.187,873.215,1122.47,1629.84,1122.64,797.527,636.28,571.774,565.318,580.825,545.245,443.751,399.969,311.688,251.892,209.567,178.002,153.81,134.612,118.917,105.803,94.7122,85.1633,76.8767,69.6807,63.5769,58.3941,53.6637,49.4411,45.5082,41.8457,38.3924,35.0724,31.8299,28.7717,26.0417,354.592
1976,2307.03,1658.82,1466,1928.03,1411.35,871.641,788.861,1010.14,1457.46,995.066,700.631,555.162,496.881,490.53,504.107,473.838,386.352,348.972,272.545,220.734,184.02,156.598,135.548,118.813,105.104,93.6275,83.9031,75.5151,68.2236,61.8822,56.4971,51.9199,47.7368,43.999,40.5137,37.2649,34.199,31.2492,28.366,25.6453,339.403
1977,1428.9,2134.05,1534.44,1355.05,1767.49,1277.46,784.678,707.885,902.281,1293.63,877.807,615.343,486.473,435.205,429.982,442.553,416.762,340.499,308.175,241.148,195.657,163.383,139.243,120.685,105.909,93.7859,83.6208,74.9951,67.5444,61.0594,55.4131,50.6141,46.5321,42.7979,39.4587,36.3426,33.436,30.6912,28.0488,25.4647,327.815
1978,2038.76,1321.76,1974.04,1418.35,1242.53,1600.26,1150,704.03,632.111,800.301,1139.65,769.378,537.814,424.838,380.289,376.254,387.963,366.087,299.706,271.79,213.07,173.17,144.828,123.6,107.258,94.2275,83.5209,74.5305,66.8912,60.2839,54.5263,49.508,45.2395,41.6062,38.2796,35.3027,32.5227,29.9278,27.476,25.1144,316.427
1979,1890.44,1885.89,1222.65,1824.63,1300.1,1122.74,1432.32,1018.74,613.189,537.81,664.744,928.73,619.574,430.754,339.969,304.894,302.696,313.438,297.113,244.354,222.573,175.209,142.94,119.956,102.689,89.3559,78.6904,69.8979,62.4906,56.1774,50.701,45.9161,41.7358,38.1737,35.1371,32.3511,29.8541,27.5182,25.3347,23.2689,289.498
1980,949.866,1748.69,1744.49,1130.02,1670.89,1172.22,1002.7,1270.78,895.895,532.159,460.104,562.12,779.678,518.482,360.354,284.808,256.029,254.91,264.763,251.741,207.648,189.66,149.677,122.389,102.92,88.2658,76.9294,67.8432,60.3379,54.0026,48.5932,43.8928,39.7793,36.1807,33.111,30.4918,28.0859,25.9276,23.9065,22.0158,271.951
1981,1900.66,878.644,1617.57,1612.42,1035.47,1508.61,1048.18,886.834,1102.3,755.388,435.335,367.176,441.45,607.47,403.096,280.552,222.5,200.928,201.064,209.921,200.609,166.267,152.537,120.866,99.1906,83.6826,71.9734,62.8887,55.5847,49.5322,44.4075,40.0192,36.1954,32.8408,29.8996,27.3867,25.2393,23.2632,21.4878,19.8228,244.006
1982,1526.36,1758.15,812.763,1495.1,1477.23,933.329,1343.78,923.245,768.399,934.033,625.686,354.179,295.454,353.516,486.24,323.348,225.859,179.9,163.207,164.069,172.052,165.097,137.35,126.438,100.491,82.6927,69.9309,60.2725,52.7619,46.7094,41.6822,37.4158,33.7547,30.5581,27.7486,25.2815,23.171,21.3658,19.7022,18.206,223.727
1983,1172.94,1411.92,1626.32,750.829,1361.1,1313.04,817.127,1156.58,771.593,615.75,716.356,463.227,256.396,211.599,252.562,348.302,232.904,163.838,131.513,120.252,121.813,128.661,124.28,104.016,96.2693,76.882,63.5346,53.9313,46.6361,40.9429,36.3379,32.4987,29.2286,26.413,23.9468,21.773,19.8592,18.2191,16.8138,15.5161,190.824
1984,1581.23,1084.99,1306.05,1503.51,689.66,1234.71,1170.86,712.123,973.029,617.905,468.325,522.459,328.747,179.455,147.463,176.29,244.337,164.512,116.631,94.3769,86.9801,88.7722,94.4163,91.7812,77.2557,71.8679,57.655,47.8364,40.749,35.3459,31.115,27.6809,24.8075,22.3516,20.2303,18.3666,16.7193,15.2657,14.0176,12.9466,159.145
1985,1470.38,1462.67,1003.64,1207.38,1380.31,624.875,1103.56,1031.83,615.87,820.361,507.501,376.688,414.716,259.331,141.378,116.371,139.593,194.306,131.439,93.6253,76.1082,70.4454,72.1817,77.0469,75.1379,63.4279,59.1542,47.5618,39.5396,33.7394,29.3098,25.8354,23.0104,20.6425,18.6152,16.8613,15.3181,13.9523,12.7456,11.7087,143.878
1986,1234.82,1360.13,1353,927.487,1104.19,1240.28,553.092,963.021,883.445,513.227,664.294,401.467,293.573,320.913,200.35,109.417,90.3957,108.945,152.429,103.652,74.2086,60.6137,56.3521,57.9731,62.1039,60.7599,51.4368,48.0915,38.7524,32.2784,27.5901,24.0033,21.1853,18.89,16.9628,15.31,13.8779,12.6159,11.4975,10.5084,128.409
1987,1405.81,1142.23,1258.15,1249.91,844.54,982.331,1088.58,481.071,826.692,742.227,420.722,533.345,317.964,230.957,252.03,157.557,86.313,71.5981,86.6799,121.838,83.2256,59.8398,49.0712,45.786,47.2564,50.7707,49.8,42.2545,39.5856,31.9544,26.6571,22.8159,19.8732,17.5581,15.6698,14.0821,12.7186,11.5358,10.4922,9.56639,115.693
1988,1343.84,1300.4,1056.58,1162.22,1137.6,750.778,858.418,937.392,405.664,674.728,584.122,321.099,398.892,235.371,170.429,186.221,116.867,64.3624,53.7104,65.4289,92.5305,63.5735,45.9565,37.872,35.4935,36.7788,39.6533,39.0164,33.1956,31.1738,25.2173,21.0757,18.0679,15.7597,13.9409,12.455,11.2035,10.127,9.19164,8.3653,99.9972
1989,1623.09,1243.08,1202.89,976.201,1060.06,1016.29,659.575,741.348,788.59,328.039,522.45,436.158,234.073,287.217,168.807,122.384,134.296,84.7844,47.0111,39.5084,48.4638,68.9929,47.694,34.6715,28.7173,27.0359,28.1279,30.4342,30.0394,25.6283,24.1255,19.557,16.3752,14.0608,12.2818,10.8777,9.72867,8.75927,7.92403,7.19725,84.9756
1990,1386.51,1501.39,1149.87,1111.63,892.839,950.11,890.129,563.875,612.79,621.177,245.328,374.262,303.766,160.721,196.369,115.625,84.2768,93.1562,59.2967,33.1591,28.1004,34.744,49.8261,34.6758,25.3606,21.1191,19.9781,20.8733,22.6692,22.4485,19.2071,18.1263,14.7261,12.3539,10.6256,9.29479,8.24264,7.38012,6.65115,6.02199,70.1713
1991,1085.2,1282.55,1388.82,1062.15,1011.5,790.94,818.193,746.485,458.146,476.66,461.54,175.637,261.699,210.054,110.88,135.883,80.4947,59.1206,65.8958,42.3,23.8487,20.3664,25.3607,36.6042,25.6218,18.8355,15.757,14.9657,15.6916,17.0945,16.974,14.5576,13.7668,11.2046,9.41449,8.10855,7.10144,6.30413,5.64957,5.09556,58.4693
1992,1219.55,1003.83,1186.38,1282.9,966.619,896.15,679.228,679.772,592.207,339.587,327.983,298.358,108.928,158.842,126.573,66.9194,82.5649,49.3833,36.6745,41.3535,26.8516,15.3052,13.2041,16.5957,24.1556,17.0359,12.6078,10.6097,10.1296,10.6697,11.6705,11.629,10.0042,9.48624,7.73882,6.51572,5.6219,4.93129,4.38356,3.93305,44.3608
1993,725.124,1128.11,928.559,1095.94,1167.7,856.274,771.186,565.535,538.66,436.959,232.052,210.298,183.46,65.5605,94.9554,75.835,40.395,50.359,30.4778,22.913,26.1495,17.1749,9.89431,8.61931,10.9286,16.032,11.3856,8.47811,7.17324,6.88129,7.27845,7.9902,7.98725,6.8904,6.54953,5.35439,4.51647,3.90318,3.4285,3.05141,33.7032
1994,892.097,670.754,1043.52,857.723,996.641,1030.24,721.38,623.181,437.464,391.127,295.892,148.158,129.114,110.366,39.1705,56.8188,45.6684,24.5491,30.9273,18.9241,14.3823,16.5848,10.9985,6.39228,5.61315,7.16804,10.5823,7.55767,5.65562,4.80602,4.62803,4.91152,5.40757,5.41937,4.68558,4.46243,3.65432,3.087,2.67124,2.34901,25.2409
1995,1019.7,825.207,620.46,964.152,782.322,887.973,898.64,618.147,522.553,355.574,307.436,226.279,111.328,96.2102,82.0893,29.1971,42.5383,34.382,18.5954,23.5728,14.5113,11.0915,12.8574,8.56734,5.0007,4.408,5.64814,8.36341,5.98868,4.49184,3.82477,3.68962,3.92166,4.32355,4.33806,3.75451,3.57889,2.93305,2.47938,2.14672,22.1996
1996,1023.77,943.24,763.332,573.084,876.055,690.652,767.096,765.152,518.362,428.51,284.55,241.174,175.323,85.7974,74.1162,63.4008,22.6453,33.1594,26.9454,14.6516,18.6693,11.5481,8.86576,10.3184,6.90019,4.04045,3.5716,4.5878,6.80813,4.88433,3.66964,3.12923,3.0225,3.21616,3.54918,3.5641,3.08692,2.94441,2.41441,2.04195,20.0712
1997,698.429,947.003,872.515,705.624,525.831,790.774,608.667,659.753,639.691,417.621,332.461,214.254,178.212,128.424,62.7394,54.3366,46.7121,16.7883,24.749,20.2482,11.0825,14.2088,8.83903,6.82087,7.97512,5.3551,3.14711,2.79084,3.59497,5.34796,3.84503,2.89425,2.47208,2.3912,2.54758,2.81443,2.82894,2.45222,2.34069,1.92057,17.613
1998,711.184,646.06,875.996,806.28,644.792,470.06,687.078,516.82,548.905,518.081,328.89,256.038,162.731,134.524,96.8652,47.4384,41.2605,35.6549,12.8856,19.1016,15.7116,8.64263,11.1317,6.95363,5.38597,6.31829,4.25502,2.50706,2.22829,2.87603,4.28589,3.08611,2.32606,1.98907,1.92592,2.05367,2.27052,2.28375,1.98077,1.89164,15.8025
1999,605.496,657.859,597.618,810.016,741.964,584.823,414.615,590.771,433.458,445.74,407,251.625,192.642,121.474,100.244,72.3264,35.567,31.0971,27.0261,9.82385,14.6448,12.1095,6.69367,8.65955,5.43086,4.22137,4.9676,3.35464,1.98135,1.76478,2.28202,3.40621,2.45617,1.85356,1.58673,1.5378,1.64115,1.81574,1.82745,1.58587,14.1823
2000,731.372,560.096,608.532,552.45,743.223,671.06,521.092,365.216,514.403,371.33,375.318,337.972,207.14,157.957,99.5387,82.2546,59.4955,29.3475,25.7445,22.4492,8.18658,12.2411,10.1502,5.62481,7.29327,4.58323,3.56888,4.20637,2.8445,1.68209,1.49981,1.94119,2.89982,2.09249,1.58008,1.35335,1.31222,1.40099,1.55057,1.56105,13.4781
2001,1057.18,676.533,518.099,562.506,506.553,671.81,602.374,467.596,328.417,463.848,335.821,340.358,307.2,188.631,144.055,90.8839,75.1713,54.4112,26.8548,23.5685,20.5591,7.49949,11.2163,9.30224,5.15575,6.68595,4.20203,3.27234,3.85717,2.60852,1.54263,1.37553,1.7804,2.65972,1.91929,1.44933,1.24138,1.20369,1.28513,1.42236,13.796
2002,971.333,977.91,625.806,479.105,518.319,463.544,612.064,548.334,425.881,299.392,423.358,306.907,311.434,281.391,172.936,132.165,83.4316,69.0402,49.9924,24.6815,21.6667,18.904,6.8969,10.3165,8.55698,4.74315,6.15138,3.86633,3.01109,3.54939,2.40048,1.41964,1.26591,1.63856,2.44788,1.76646,1.33394,1.14256,1.10788,1.18285,14.0076
2003,1533.45,898.502,904.586,578.848,442.767,477.932,426.641,562.421,502.963,390.107,274.095,387.621,281.108,285.39,257.983,158.62,121.27,76.5781,63.3856,45.9079,22.669,19.9028,17.3672,6.33682,9.47953,7.86327,4.35887,5.65328,3.5534,2.76747,3.26232,2.20639,1.30489,1.1636,1.50615,2.2501,1.62376,1.22619,1.05028,1.01841,13.9639
2004,1072.96,1418.47,831.132,836.615,534.249,407.093,438.672,391.539,516.314,461.937,358.478,252.012,356.57,258.696,262.723,237.555,146.09,111.709,70.5501,58.4025,42.3026,20.8903,18.3423,16.0063,5.84054,8.73744,7.24794,4.01788,5.21115,3.27556,2.55113,3.00733,2.03396,1.20292,1.07268,1.38849,2.07433,1.49692,1.13041,0.968253,13.8123
2005,600.741,992.504,1312.11,768.782,773.02,491.926,373.973,403.122,360.248,475.456,425.594,330.392,232.333,328.805,238.599,242.355,219.169,134.799,103.085,65.1094,53.9024,39.0453,19.2827,16.9315,14.7756,5.39163,8.06608,6.69116,3.70929,4.811,3.02407,2.35529,2.7765,1.87785,1.11061,0.990368,1.28194,1.91517,1.38207,1.04369,13.6466
2006,874.075,555.697,918.086,1213.7,710.702,713.117,453.011,344.227,371.056,331.608,437.706,391.868,304.262,213.992,302.887,219.817,223.297,201.95,124.217,94.9977,60.0037,49.6772,35.9858,17.7721,15.6054,13.6187,4.96953,7.43469,6.16746,3.41901,4.43452,2.78745,2.171,2.55927,1.73094,1.02372,0.912893,1.18166,1.76536,1.27396,13.5413
2007,1576.36,808.537,514.031,849.208,1121.28,654.125,654.861,416.126,316.546,341.491,305.339,403.177,361.064,280.42,197.27,279.277,202.718,205.958,186.29,114.595,87.6464,55.3638,45.8382,33.2062,16.3999,14.4009,12.5678,4.58615,6.86124,5.69183,3.15537,4.09262,2.57256,2.00365,2.362,1.59753,0.944822,0.842538,1.0906,1.62931,13.6736
2008,570.323,1458.16,747.912,475.469,784.677,1032.71,601.277,602.086,382.891,291.408,314.476,281.277,371.542,332.865,258.619,181.999,257.737,187.131,190.161,172.031,105.838,80.9577,51.1432,42.3468,30.6787,15.1524,13.306,11.6126,4.2377,6.34007,5.25959,2.9158,3.78193,2.37729,1.85159,2.18276,1.47631,0.873135,0.778615,1.00786,14.1421
2009,893.918,527.56,1348.83,691.82,439.579,724.203,952.058,554.332,555.212,353.096,268.732,290.032,259.457,342.791,307.173,238.706,168.015,237.971,172.801,175.618,158.889,97.7599,74.7828,47.2447,39.1204,28.3423,13.9988,12.2933,10.729,3.91532,5.85784,4.8596,2.69408,3.49439,2.19656,1.71083,2.01684,1.3641,0.806775,0.719442,13.9987
2010,1225.12,826.892,488.003,1247.63,639.114,404.533,665.083,875.068,510.389,511.835,325.73,247.998,267.718,239.535,316.512,283.654,220.448,155.175,219.798,159.613,162.221,146.773,90.3079,69.0839,43.6452,36.1405,26.1838,12.9329,11.3573,9.91221,3.61728,5.41197,4.48974,2.48905,3.22846,2.02941,1.58065,1.86338,1.2603,0.745388,13.5983
2011,1043.42,1133.26,764.891,451.393,1152.67,588.245,371.528,611.299,805.712,470.553,472.235,300.653,228.964,247.214,221.218,292.338,262.01,203.641,143.352,203.06,147.464,149.878,135.609,83.4407,63.8318,40.3278,33.394,24.1942,11.9503,10.4945,9.15925,3.34252,5.00092,4.14875,2.30002,2.98329,1.8753,1.46062,1.72189,1.16461,13.2546
2012,1157.53,965.183,1048.29,707.5,416.905,1059.53,539.069,340.759,561.925,741.872,433.674,435.463,277.346,211.277,228.173,204.222,269.925,241.959,188.08,132.413,187.581,136.234,138.474,125.297,77.0995,58.9832,37.2658,30.8593,22.3584,11.0437,9.69859,8.46475,3.08912,4.62185,3.83431,2.12572,2.75723,1.73321,1.34996,1.59144,13.327
2013,1440.35,1070.74,892.813,969.636,653.538,383.538,972.609,495.32,313.72,518.073,684.491,400.287,402.034,256.101,195.123,210.755,188.655,249.377,223.56,173.792,122.362,173.353,125.907,127.982,115.808,71.2629,54.5195,34.4464,28.5252,20.6676,10.2087,8.9654,7.82492,2.85565,4.27257,3.54457,1.9651,2.54891,1.60226,1.24797,13.7915
2014,769.347,1332.35,990.457,825.834,895.87,601.607,352.267,893.913,456.016,289.203,477.947,631.75,369.551,371.246,236.532,180.242,194.708,174.312,230.439,206.6,160.62,113.094,160.232,116.381,118.304,107.054,65.8775,50.4005,31.8446,26.371,19.1071,9.43803,8.28864,7.23432,2.64013,3.95014,3.2771,1.81682,2.35659,1.48138,13.9049
2015,753.48,711.661,1232.45,916.132,762.569,823.055,551.287,323.217,822.256,420.222,266.758,441.066,583.168,341.204,342.828,218.46,166.493,179.878,161.051,212.928,190.915,148.435,104.52,148.091,107.567,109.348,98.9522,60.8935,46.5884,29.4364,24.3772,17.6627,8.72466,7.66222,6.68763,2.44064,3.65168,3.02951,1.67957,2.17857,14.224
2016,971.844,696.984,658.3,1139.95,845.664,699.131,751.26,503.653,296.042,754.553,386.04,245.226,405.684,536.654,314.137,315.772,201.3,153.47,165.858,148.538,196.427,176.153,136.979,96.467,136.696,99.2997,100.952,91.3608,56.2252,43.0189,27.1823,22.5113,16.3112,8.05733,7.07632,6.17638,2.2541,3.37263,2.79804,1.55126,15.1499
2017,486.888,898.975,644.724,608.901,1052.64,776.574,639.761,688.142,462.46,272.333,694.867,355.731,226.074,374.136,495.076,289.879,291.459,185.839,141.708,153.169,137.192,181.442,162.73,126.55,89.1282,126.303,91.7546,93.2849,84.425,51.9582,39.7551,25.1205,20.8042,15.0745,7.44652,6.53996,5.70829,2.08328,3.11708,2.58604,15.436
2018,463.411,450.381,831.569,596.355,562.247,961.312,700.176,574.344,617.607,415.636,245.256,627.154,321.77,204.934,339.87,450.63,264.329,266.185,169.951,129.737,140.362,125.817,166.507,149.415,116.248,81.9029,116.101,84.3655,85.7918,77.6584,47.8016,36.5798,23.1168,19.1467,13.8748,6.85438,6.02029,5.255,1.91794,2.86981,16.5938
2019,906.105,428.664,416.611,769.177,550.767,513.757,866.212,626.301,511.541,548.916,369.365,218.246,559.356,287.81,183.888,305.937,406.842,239.272,241.497,154.483,118.118,127.961,114.828,152.104,136.595,106.343,74.9647,106.314,77.2836,78.6159,71.1826,43.8259,33.5443,21.2022,17.5635,12.7291,6.2891,5.52432,4.82248,1.76021,17.8655
2020,1117.41,838.165,396.522,385.354,710.263,502.619,461.717,772.792,556.712,454.07,487.48,328.619,194.686,500.575,258.457,165.697,276.535,368.748,217.371,219.818,140.839,107.828,116.94,105.032,139.231,125.111,97.4521,68.7271,97.5035,70.9005,72.1415,65.3348,40.2331,30.7993,19.4699,16.1304,11.6917,5.77703,5.0749,4.43044,18.0328
2021,1599.93,1033.62,775.319,366.771,355.763,646.598,449.562,410.393,686.426,495.351,405.121,436.233,294.949,175.248,451.862,233.917,150.316,251.379,335.789,198.234,200.711,128.729,98.6403,107.052,96.2091,127.599,114.708,89.3804,63.0537,89.4776,65.0787,66.2302,59.9908,36.9473,28.2873,17.8837,14.8176,10.7409,5.3076,4.6628,20.6414
2022,1412.57,1479.97,956.12,717.143,338.586,324.102,579.02,399.591,364.128,609.524,440.758,361.41,390.252,264.617,157.675,407.659,211.557,136.245,228.275,305.411,180.541,183.001,117.481,90.0917,97.839,87.9776,116.736,104.984,81.8312,57.7445,81.9634,59.6259,60.6917,54.9825,33.8672,25.9321,16.3963,13.5864,9.84914,4.86723,23.2077
2023,1574.99,1306.65,1369,884.367,661.94,307.803,288.65,510.743,351.205,319.882,536.262,388.801,319.826,346.558,235.838,141.02,365.78,190.371,122.907,206.364,276.592,163.751,166.193,106.804,81.9774,89.0941,80.1652,106.428,95.7571,74.6683,52.7075,74.8352,54.4536,55.4387,50.2327,30.9463,23.6987,14.986,12.419,9.00363,25.6693
2024,1571.5,1456.89,1208.68,1266.24,815.377,596.32,268.364,248.131,438.105,301.991,276.312,465.748,339.56,280.835,305.874,209.139,125.584,326.935,170.685,110.486,185.919,249.647,148.025,150.426,96.7753,74.3469,80.8629,72.8059,96.7103,87.0547,67.9094,47.9528,68.1042,49.5682,50.4757,45.7442,28.1857,21.5876,13.6526,11.3151,31.5973
2025,1565.66,1453.66,1347.66,1117.95,1167.37,734.055,518.984,230.1,212.208,375.515,260.022,239.238,405.585,297.371,247.27,270.66,185.885,112.052,292.668,153.218,99.4103,167.604,225.419,133.841,136.165,87.6846,67.4173,73.3758,66.1029,87.8497,79.1118,61.7354,43.6065,61.9477,45.0976,45.9321,41.6336,25.6566,19.653,12.4304,39.079
2026,1562.13,1448.27,1344.67,1246.53,1031.98,1062.38,655.753,459.807,203.321,187.527,332.406,230.765,212.959,362.207,266.449,222.268,244.007,168.012,101.502,265.608,139.269,90.4779,152.71,205.574,122.151,124.352,80.1199,61.629,67.1017,60.4704,80.3865,72.4081,56.5156,39.9265,56.7283,41.3032,42.0722,38.1385,23.5047,18.0059,47.199
2027,1557.13,1445,1339.67,1243.77,1150.7,939.389,949.534,581.341,406.561,179.792,166.104,295.18,205.53,190.278,324.69,239.605,200.454,220.618,152.239,92.1425,241.488,126.785,82.4555,139.295,187.654,111.573,113.643,73.2534,56.3685,61.3938,55.3418,73.5859,66.2957,51.7537,36.5677,51.9627,37.8375,38.5457,34.9445,21.5378,59.7564
2028,1551.35,1440.37,1336.65,1239.15,1148.19,1047.72,840.037,842.322,514.369,359.755,159.355,147.592,263.049,183.735,170.65,292.103,216.171,181.302,199.968,138.24,83.7965,219.892,115.569,75.2274,127.178,171.437,101.984,103.922,67.012,51.5821,56.1958,50.6679,67.3845,60.7189,47.407,33.5007,47.6096,34.6709,35.3226,32.0248,74.5116
2029,1545.97,1435.03,1332.37,1236.35,1143.96,1045.69,937.415,745.688,745.814,455.474,319.08,141.687,131.605,235.283,164.863,153.591,263.639,195.588,164.385,181.634,125.753,76.3221,200.487,105.461,68.6979,116.21,156.732,93.2769,95.0844,61.3324,47.2228,51.4583,46.4053,61.7258,55.628,43.4375,30.6989,43.6318,31.7766,32.3761,97.6618
2030,1542.5,1430.05,1327.43,1232.4,1141.42,1042.1,936.094,832.668,660.706,660.872,404.244,283.879,126.412,117.776,211.218,148.447,138.678,238.619,177.394,149.356,165.27,114.564,69.6025,182.991,96.3271,62.7854,106.262,143.377,85.3592,87.0401,56.1582,43.2486,47.1366,42.515,56.5591,50.9778,39.8105,28.1381,39.9952,29.1301,119.223
2031,1542.15,1426.84,1322.83,1227.83,1137.8,1040,933.295,831.956,738.209,585.802,586.874,359.839,253.401,113.18,105.773,190.256,134.078,125.555,216.481,161.215,135.931,150.597,104.498,63.5403,167.171,88.0513,57.4199,97.2218,131.226,78.1488,79.7082,51.439,39.6217,43.1906,38.9613,51.8377,46.7271,36.4943,25.7961,36.6688,136.033
2032,1545.32,1426.52,1319.85,1223.57,1133.6,1036.86,931.721,829.807,737.897,654.801,520.426,522.612,321.323,226.952,101.676,95.3013,171.882,121.416,113.929,196.773,146.749,123.881,137.384,95.4091,58.0544,152.827,80.5359,52.5408,88.9921,120.154,71.5733,73.0174,47.1299,36.3083,39.5842,35.7123,47.5197,42.8386,33.4598,23.6528,158.372
2033,1551.46,1429.45,1319.56,1220.82,1129.68,1033.11,929.058,828.572,736.146,654.663,581.843,463.529,466.755,287.831,203.914,91.6222,86.1079,155.667,110.184,103.566,179.13,133.75,113.021,125.443,87.1771,53.0763,139.791,73.6967,48.0959,81.4876,110.049,65.5685,66.9038,43.1907,33.2781,36.2849,32.739,43.5672,39.2784,30.6811,166.931
2034,1559.64,1435.13,1322.27,1220.55,1127.15,1029.58,925.785,826.3,735.142,653.19,581.789,518.289,414.03,418.145,258.635,183.765,82.7894,77.9895,141.275,100.167,94.2844,163.27,122.029,103.201,114.624,79.7046,48.5505,127.924,67.464,44.0414,74.637,100.819,60.0803,61.3136,39.5872,30.5053,33.2649,30.0167,39.9475,36.0174,181.23
