"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
1967,24.4751,18.1302,71.8256,186.786,379.418,661.209,933.668,1051.01,1227.97,1175.99,1117.62,1055.65,990.694,926.589,864.165,803.823,746.043,691.552,640.147,592.088,547.784,508.561,474.063,441.202,410.913,381.763,353.864,326.913,300.433,274.069,248.847,226.11,206.602,190.325,176.8,165.363,155.407,146.48,138.257,130.51,1821.97
1968,31.9205,22.7027,79.5095,182.816,337.136,565.492,874.529,1137.03,1202.08,1334.92,1226.52,1127.94,1038.81,956.459,881.741,813.293,750.036,691.447,637.531,587.626,541.639,499.704,462.852,430.628,400.136,372.165,345.371,319.822,295.221,271.117,247.176,224.312,203.725,186.077,171.36,159.137,148.805,139.816,131.76,124.343,1753.32
1969,19.8813,29.6089,99.562,202.368,329.87,502.021,746.317,1059.42,1286.93,1285.16,1361.47,1205.38,1078.16,973.154,883.09,805.562,737.296,676.059,620.584,570.349,524.413,482.46,444.45,411.194,382.211,354.88,329.87,305.965,283.212,261.334,239.925,218.684,198.413,180.17,164.537,151.502,140.68,131.533,123.576,116.447,1657.25
1970,14.0166,18.4416,129.849,253.395,364.967,490.719,662.486,907.346,1211.72,1402.52,1347.33,1384.3,1196.9,1051.29,935.697,839.865,759.537,690.384,629.523,575.249,526.717,482.804,443.038,407.254,376.095,349.046,323.66,300.511,278.465,257.543,237.479,217.89,198.494,180.012,163.396,149.167,137.309,127.467,119.153,111.923,1603.89
1971,14.0104,13.0015,80.875,330.447,456.49,541.619,645.994,803.487,1034.58,1314.68,1461.41,1359.6,1362.84,1156.5,1001.48,881.686,784.687,704.903,637.323,578.665,526.951,481.132,439.993,402.972,369.824,341.063,316.167,292.885,271.709,251.595,232.549,214.318,196.55,178.983,162.262,147.241,134.384,123.674,114.788,107.283,1542.52
1972,20.5985,12.9958,57.0178,205.827,595.702,678.356,713.485,782.622,912.647,1114.55,1356.08,1456.51,1320.13,1297.88,1085.67,930.083,812.171,718.305,642.145,578.381,523.572,475.638,433.438,395.75,361.978,331.842,305.756,283.221,262.195,243.104,225.002,207.885,191.521,175.591,159.856,144.89,131.452,119.954,110.378,102.435,1470.13
1973,25.8266,19.1068,56.9925,145.094,370.559,882.452,890.108,860.985,886.093,981.352,1149.41,1353.39,1417.89,1261.48,1223.15,1012.52,860.512,746.789,657.293,585.362,525.629,474.648,430.325,391.496,356.962,326.124,298.682,274.977,254.532,235.494,218.235,201.896,186.466,171.732,157.403,143.263,129.823,117.761,107.444,98.8532,1406.3
1974,18.1532,23.9563,83.7924,145.019,260.985,547.694,1153.97,1067.82,964.814,937.829,990.978,1118.88,1282.02,1317.05,1155.51,1109.25,911.618,770.684,666.25,584.733,519.632,465.855,420.153,380.555,345.957,315.251,287.877,263.549,242.553,224.458,207.623,192.37,177.939,164.317,151.316,138.677,126.208,114.36,103.728,94.635,1324
1975,19.0006,16.8386,105.06,213.198,260.636,384.912,714.469,1382.92,1198.85,1026.79,955.532,975.876,1074.01,1207.77,1223.91,1063.04,1012.84,827.68,696.711,600.305,525.496,466.039,417.13,375.714,339.939,308.76,281.148,256.577,234.772,215.973,199.786,184.742,171.123,158.248,146.104,134.52,123.265,112.168,101.626,92.169,1258.81
1976,24.444,17.6247,73.845,267.306,383.101,384.218,502.122,857.107,1556.4,1281.12,1052.17,947.524,943.992,1020.01,1131.57,1135.11,978.358,926.689,753.835,632.291,543.262,474.486,420.03,375.385,337.694,305.224,276.988,252.032,229.863,210.216,193.296,178.739,165.224,153,141.453,130.57,120.196,110.121,100.193,90.7658,1204.88
1977,15.1398,22.6739,77.2924,187.868,479.772,563.101,499.46,600.64,963.535,1665.51,1318.25,1050.24,924.219,904.969,965.183,1060.17,1055.36,904.188,852.386,690.768,577.618,495.044,431.479,381.301,340.28,305.74,276.056,250.297,227.574,207.421,189.587,174.243,161.054,148.824,137.77,127.339,117.514,108.155,99.0725,90.1267,1163.74
1978,21.6016,14.0434,99.4355,196.644,337.276,705.393,731.994,597.369,675.024,1030.37,1711.47,1313.14,1021.76,883.411,853.635,901.341,982.437,972.137,828.962,778.543,629.025,524.7,448.786,390.508,344.614,307.18,275.726,248.746,225.373,204.787,186.553,170.436,156.581,144.679,133.653,123.695,114.304,105.465,97.0496,88.887,1123.32
1979,20.03,20.0373,61.5869,252.971,352.903,494.901,911.694,864.4,654.817,692.416,998.278,1585.11,1177.09,895.714,763.131,730.395,766.515,832.327,821.788,699.952,657.079,530.876,442.935,378.997,329.933,291.298,259.779,233.285,210.547,190.837,173.466,158.07,144.454,132.744,122.681,113.353,104.925,96.9734,89.4861,82.3551,1027.72
1980,10.0643,18.5795,87.8728,156.669,453.552,516.712,638.234,1078.25,956.715,685.14,690.96,959.4,1481.26,1078.14,808.889,682.277,648.342,676.91,732.31,721.111,613.017,574.662,463.811,386.684,330.678,287.744,253.966,226.427,203.293,183.449,166.254,151.105,137.682,125.813,115.607,106.838,98.7106,91.3681,84.4415,77.9199,965.427
1981,20.1383,9.33543,81.4799,223.551,281.07,664.993,667.182,752.479,1177.13,972.542,653.764,626.679,838.683,1263.18,904.831,672.082,563.435,533.56,556.125,601.317,592.238,503.782,472.676,381.873,318.694,272.803,237.605,209.892,187.279,168.263,151.933,137.77,125.278,114.199,104.394,95.9583,88.706,81.979,75.8983,70.1583,866.223
1982,16.1725,18.68,40.9402,207.285,400.982,411.41,855.34,783.374,820.564,1202.54,939.622,604.495,561.314,735.104,1091.46,774.601,571.942,477.721,451.416,469.975,507.93,500.239,425.615,399.476,322.873,269.577,230.862,201.16,177.768,158.674,142.609,128.807,116.83,106.261,96.8842,88.5822,81.4367,75.2924,69.5912,64.4361,794.231
1983,12.4278,15.0013,81.9204,104.097,369.461,578.784,520.114,981.359,823.975,792.762,1075.79,790.614,487.111,440,566.927,834.38,589.783,435.068,363.754,344.462,359.616,389.837,385.112,328.633,309.308,250.634,209.746,179.996,157.129,139.084,124.325,111.88,101.164,91.8473,83.6101,76.2888,69.7972,64.2036,59.389,54.9158,677.425
1984,16.7539,11.5278,65.7879,208.451,187.203,544.257,745.273,604.237,1039.09,795.536,703.307,891.708,624.564,373.161,331.011,422.316,618.733,436.86,322.592,270.342,256.782,268.976,292.573,289.979,248.219,234.288,190.336,159.655,137.294,120.071,106.455,95.2938,85.8625,77.7244,70.634,64.3534,58.7615,53.7958,49.5123,45.8218,564.965
1985,15.5793,15.5406,50.5548,167.395,374.674,275.444,702.434,875.506,657.68,1056.19,762.139,642.913,787.893,539.255,317.351,278.775,353.492,515.977,363.549,268.19,224.686,213.447,223.673,243.427,241.414,206.774,195.285,158.738,133.219,114.614,100.279,88.9408,79.6423,71.7812,64.9948,59.0792,53.8368,49.1674,45.0195,41.4404,510.767
1986,13.0834,14.4511,68.1528,128.589,299.723,546.714,352.052,817.124,943.42,660.765,997.602,685.205,557.74,667.31,449.727,262.115,228.909,289.302,421.604,296.911,219.078,183.657,174.621,183.164,199.536,198.076,169.807,160.506,130.567,109.651,94.3951,82.6336,73.3254,65.6872,59.2255,53.6436,48.775,44.4581,40.611,37.192,455.852
1987,14.8951,12.136,63.3749,173.291,229.244,433.01,692.895,408.189,882.815,955.598,631.819,910.288,604.079,480.254,565.733,377.438,218.57,190.127,239.749,349.005,245.698,181.312,152.06,144.659,151.832,165.511,164.404,141.025,133.374,108.55,91.2031,78.5458,68.784,61.0556,54.711,49.3414,44.7008,40.6517,37.06,33.8581,410.712
1988,14.2386,13.8165,53.2218,161.133,308.793,330.942,546.396,795.377,433.204,868.695,877.203,548.037,757.829,489.432,382.562,446.105,295.943,170.913,148.558,187.421,273.168,192.625,142.408,119.655,114.039,119.898,130.907,130.217,111.844,105.898,86.277,72.555,62.5357,54.8021,48.6746,43.6402,39.3757,35.6872,32.4663,29.6071,354.991
1989,17.1974,13.2075,60.5917,135.343,287.745,447.978,419.83,629.034,842.126,422.342,784.589,744.413,444.7,597.242,378.922,293.178,340.078,225.143,130.029,113.172,143.074,209.046,147.792,109.543,92.267,88.1364,92.858,101.575,101.21,87.0603,82.5415,67.3266,56.6769,48.8945,42.8819,38.1137,34.1923,30.8675,27.9889,25.4731,301.664
1990,14.6907,15.952,57.921,154.119,242.354,418.807,566.581,478.448,654.391,799.748,368.421,638.772,577.106,334.205,440.791,276.987,213.414,247.374,164.01,94.9842,82.9578,105.273,154.399,109.557,81.4822,68.8477,65.9534,69.6647,76.3782,76.2583,65.7141,62.4013,50.9692,42.9589,37.0994,32.5674,28.9695,26.0074,23.4929,21.3135,249.108
1991,11.4981,13.6268,69.957,147.26,274.564,348.645,520.793,633.393,489.248,613.687,693.117,299.769,497.184,436.789,248.892,325.517,203.836,156.994,182.262,121.168,70.4058,61.7095,78.5865,115.65,82.3216,61.4034,52.0182,49.9482,52.8689,58.0708,58.074,50.1158,47.649,38.9624,32.8706,28.411,24.9587,22.2156,19.9551,18.0346,207.567
1992,12.9217,10.6655,59.7599,177.864,262.381,395.022,432.339,576.786,632.41,437.209,492.548,509.223,206.945,330.298,284.12,160.31,209.079,131.136,101.438,118.457,79.271,46.3743,40.9163,52.4337,77.6108,55.5368,41.6219,35.41,34.1292,36.2455,39.9287,40.034,34.6261,32.987,27.02,22.83,19.7587,17.3778,15.4834,13.9202,157.481
1993,7.68302,11.986,46.773,151.944,316.963,377.445,490.872,479.857,575.228,562.572,348.484,358.927,348.543,136.327,213.147,181.668,102.292,133.727,84.2988,65.6343,77.1983,52.0394,30.66,27.2324,35.113,52.264,37.5871,28.2958,24.1684,23.376,24.9021,27.507,27.645,23.9604,22.8676,18.7609,15.8736,13.7547,12.11,10.7998,119.646
1994,9.45217,7.12663,52.5641,118.917,270.531,454.129,459.17,528.769,467.162,503.566,444.356,252.869,245.295,229.496,87.9261,136.113,115.646,65.1896,85.5422,54.2079,42.4593,50.2512,34.0815,20.1962,18.0348,23.3677,34.9352,25.2238,19.0552,16.3262,15.8341,16.9083,18.7164,18.8451,16.3597,15.6356,12.8434,10.8785,9.43523,8.3138,89.6053
1995,10.8042,8.76767,31.2536,133.672,212.355,391.417,571.998,524.498,558.028,457.791,461.692,386.202,211.506,200.06,184.266,69.9437,107.72,91.3006,51.4332,67.5243,42.8401,33.6069,39.8418,27.0682,16.067,14.37,18.6461,27.913,20.1774,15.259,13.0859,12.7019,13.5735,15.0345,15.1463,13.1552,12.5783,10.336,8.75754,7.59783,78.8086
1996,10.8473,10.0217,38.4503,79.4538,237.799,304.438,488.269,649.231,553.553,551.695,427.323,411.624,333.085,178.408,166.369,151.881,57.3446,88.0541,74.5285,41.9695,55.1153,34.9904,27.4728,32.6006,22.1699,13.1718,11.7909,15.3118,22.9383,16.5923,12.5551,10.7727,10.4613,11.1837,12.3919,12.488,10.8493,10.376,8.52808,7.22704,71.2529
1997,7.40016,10.0617,43.95,97.8295,142.733,348.572,387.426,559.8,683.118,537.676,499.273,365.678,338.574,267.047,140.831,130.167,118.289,44.5809,68.4535,58.0008,32.7177,43.0522,27.39,21.5503,25.6236,17.4575,10.3895,9.31444,12.1124,18.1672,13.1552,9.9637,8.55625,8.31503,8.89487,9.86131,9.94259,8.64156,8.26768,6.79742,62.5261
1998,7.53532,6.86426,44.1254,111.785,175.024,207.202,437.336,438.522,586.169,667.015,493.91,436.993,309.162,279.73,217.434,113.642,104.484,94.681,35.6404,54.7164,46.3836,26.1868,34.4942,21.9698,17.3048,20.5975,14.047,8.36735,7.50767,9.77,14.6635,10.6242,8.05084,6.91669,6.72434,7.19573,7.97997,8.04786,6.99639,6.69503,56.0991
1999,6.4155,6.98963,30.103,112.303,201.4,257.789,263.909,501.269,462.885,573.879,611.211,429.461,365.988,252.594,225.017,173.263,90.0661,82.5776,74.7518,28.1404,43.2342,36.6913,20.742,27.3595,17.4491,13.7616,16.3995,11.1961,6.67568,5.99502,7.80759,11.7262,8.50117,6.44547,5.54006,5.3882,5.76799,6.39862,6.45483,5.61282,50.3471
2000,7.74921,5.95091,30.6528,76.5931,201.742,295.802,331.683,309.886,549.325,478.078,563.633,576.834,393.532,328.457,223.435,197.047,150.66,77.9316,71.2071,64.3057,24.1683,37.09,31.4528,17.7714,23.4329,14.9412,11.7819,14.0388,9.58385,5.71411,5.13137,6.68273,10.0367,7.27634,5.51684,4.7419,4.61193,4.93704,5.47685,5.52499,47.8473
2001,11.2013,7.18804,26.0975,77.9872,137.5,296.133,383.421,396.755,350.713,597.192,504.319,580.907,583.629,392.241,323.361,217.719,190.356,144.488,74.2779,67.5119,60.6945,22.7232,34.7567,29.3901,16.5651,21.796,13.8721,10.9215,12.9958,8.86126,5.27786,4.73538,6.16224,9.2488,6.70121,5.0782,4.36296,4.24176,4.53926,5.03413,48.976
2002,10.2917,10.3901,31.5229,66.4243,140.694,204.33,389.589,465.262,454.793,385.459,635.777,523.814,591.673,585.127,388.191,316.611,211.273,183.335,138.275,70.7002,63.9641,57.2784,21.3718,32.5947,27.4931,15.4626,20.3075,12.9039,10.1451,12.0574,8.21288,4.88725,4.38149,5.69785,8.54675,6.18937,4.68825,4.02637,3.91321,4.18645,49.727
2003,16.2476,9.54641,45.5655,80.2529,120.186,210.672,271.564,477.215,537.108,502.252,411.621,661.573,534.058,593.442,579.095,379.984,307.091,203.352,175.319,131.503,66.9232,60.3048,53.8165,20.021,30.4572,25.6341,14.3899,18.8679,11.9723,9.40122,11.1615,7.59569,4.5164,4.04623,5.25873,7.88399,5.70685,4.32106,3.70976,3.60444,49.5719
2004,11.3684,15.071,41.8655,115.99,145.018,179.446,279.221,332.221,551.366,594.731,538.343,430.122,677.425,537.934,589.736,569.079,369.942,296.641,195.135,167.294,124.885,63.2968,56.8384,50.5714,18.7653,28.4839,23.9275,13.4097,17.5577,11.1272,8.72828,10.353,7.03983,4.18298,3.74526,4.86502,7.29042,5.27511,3.99279,3.42691,49.0336
2005,6.36512,10.5452,66.0933,106.586,209.83,216.84,238.04,342.049,384.705,612.137,639.135,563.897,441.395,683.719,535.585,580.577,555,357.956,285.125,186.506,159.13,118.306,59.7522,53.4944,47.4733,17.5766,26.6284,22.3318,12.4976,16.3431,10.3464,8.10829,9.60987,6.52996,3.87768,3.47008,4.50551,6.74901,4.88168,3.6939,48.4456
2006,9.26122,5.90417,46.2455,168.271,192.915,314.341,288.349,292.077,396.246,426.936,657.323,668.821,578.048,444.976,679.892,526.586,565.455,536.274,343.572,272.121,177.142,150.52,111.511,56.1505,50.1394,44.3966,16.4058,24.8133,20.7797,11.6145,15.172,9.59604,7.51417,8.89949,6.04358,3.58695,3.20845,4.16415,6.23551,4.50891,48.0716
2007,16.7022,8.59055,25.8926,117.736,304.363,288.337,416.829,353.083,338.035,439.66,458.542,688.124,685.962,583.107,442.813,669.028,513.342,546.916,515.262,328.258,258.749,167.75,142.041,104.914,52.6921,46.9467,41.4899,15.3063,23.1172,19.3354,10.7956,14.0892,8.904,6.9674,8.24692,5.59747,3.32066,2.96908,3.85216,5.7666,48.5414
2008,6.04283,15.4927,37.6736,65.9203,212.995,455.216,382.722,510.87,408.885,375.18,472.264,480.07,705.87,692.161,580.524,435.991,652.667,496.922,525.969,492.783,312.455,245.299,158.48,133.793,98.569,49.3965,43.9268,38.7572,14.2779,21.5375,17.9949,10.0379,13.0898,8.26668,6.4648,7.64802,5.18862,3.07691,2.75019,3.5671,50.2046
2009,9.47147,5.60522,67.9428,95.9157,119.32,319.228,606,470.351,592.904,454.601,403.568,495.012,492.925,712.803,689.511,571.837,425.465,631.927,477.953,503.058,469.07,296.209,231.733,149.268,125.692,92.3952,46.214,41.0289,36.1487,13.3005,20.0417,16.7296,9.32462,12.1512,7.66929,5.99448,7.08839,4.80705,2.84965,2.5463,49.6955
2010,12.9807,8.78556,24.5815,172.975,173.483,178.317,423.336,742.495,545.038,658.974,489.165,423.272,508.62,498.092,710.476,679.512,558.24,412.065,607.941,457.21,478.908,444.716,279.842,218.268,140.23,117.817,86.44,43.1635,38.2656,33.6722,12.376,18.6312,15.5396,8.6553,11.2722,7.11071,5.55534,6.56649,4.45159,2.63814,48.2741
2011,11.0555,12.0407,38.5288,62.5822,312.883,259.298,236.483,518.687,860.411,605.824,709.178,513.14,434.995,514.058,496.57,700.316,663.487,540.764,396.499,581.664,435.341,454.126,420.219,263.628,205.088,131.468,110.243,80.7483,40.2634,35.6502,31.337,11.5069,17.3089,14.4267,8.03051,10.453,6.59092,5.14719,6.08196,4.12187,47.0541
2012,12.2646,10.2549,52.804,98.0895,113.166,467.039,343.126,289.134,600.073,955.14,651.27,743.227,526.912,439.332,512.18,489.228,683.531,642.517,520.214,379.296,553.776,412.783,429.096,395.872,247.716,192.284,123.025,102.993,75.331,37.516,33.1822,29.1407,10.6919,16.0718,13.3875,7.44816,9.69055,6.10779,4.76826,5.63253,47.3109
2013,15.2611,11.3764,44.9725,134.433,177.398,169.063,619.081,420.279,335.018,667.005,1027.93,683.191,763.798,532.539,437.993,504.878,477.731,662.215,618.347,497.828,361.237,525.254,390.154,404.356,372.086,232.316,179.984,114.965,96.1086,70.2086,34.9276,30.8642,27.0832,9.93009,14.9176,12.4196,6.90652,8.98229,5.65944,4.41692,48.9599
2014,8.15157,14.156,49.891,114.496,243.177,265.188,224.223,758.485,486.974,372.342,717.756,1078.24,702.086,771.971,530.945,431.782,493.059,462.881,637.375,591.806,474.18,342.672,496.518,367.702,380.105,348.994,217.48,168.212,107.292,89.5834,65.3719,32.4913,28.6882,25.1563,9.218,13.8406,11.5177,6.40244,8.32383,5.243,49.3624
2015,7.98346,7.56126,62.0806,127.015,206.993,362.801,350.903,274.25,878.077,541.025,400.603,752.79,1107.92,709.502,769.548,523.337,421.611,477.662,445.453,609.931,563.617,449.751,323.883,467.887,345.607,356.472,326.669,203.233,156.968,99.9967,83.4028,60.8053,30.1973,26.6442,23.3498,8.55158,12.8342,10.6759,5.93249,7.71055,50.4954
2016,10.2971,7.40532,33.1597,158.046,229.549,308.176,478.189,427.35,316.14,971.466,579.735,418.54,770.734,1115.92,705.144,756.454,509.752,407.536,458.749,425.485,579.891,533.738,424.465,304.784,439.196,323.715,333.271,304.918,189.437,146.137,93,77.4972,56.4556,28.0182,24.7069,21.641,7.92223,11.8851,9.88311,5.49033,53.7822
2017,5.1588,9.55143,32.4758,84.4196,285.732,342.313,407.218,583.888,493.856,350.621,1043.52,607.145,429.504,777.982,1111.3,694.425,738.059,493.493,391.951,438.753,405.016,549.764,504.259,399.832,286.364,411.746,302.908,311.339,284.449,176.504,136.016,86.4797,72.0064,52.4195,25.9995,22.9149,20.0623,7.34143,11.01,9.15272,54.7978
2018,4.91004,4.78521,41.8875,82.6802,152.618,423.745,445.673,487.331,659.535,535.12,368.312,1070.4,611.31,426.142,762.907,1079.51,669.359,706.849,470.069,371.632,414.375,381.222,515.964,472.071,373.498,267.002,383.282,281.571,289.054,263.809,163.546,125.929,80.0108,66.58,48.4437,24.0166,21.1589,18.5185,6.77446,10.157,58.9081
2019,9.6006,4.55447,20.9854,106.641,149.501,226.463,551.358,531.416,546.268,706.714,554.693,372.491,1062.68,598.474,412.774,732.893,1030.24,635.382,667.961,442.517,348.707,387.717,355.825,480.568,438.874,346.675,247.48,354.825,260.388,267.061,243.54,150.875,116.102,73.7275,61.323,44.6007,22.1036,19.4676,17.0337,6.22986,63.4227
2020,11.8394,8.90534,19.9735,53.4264,192.796,221.554,293.89,655.714,594.506,584.603,732.072,560.87,369.871,1040.9,580.16,396.939,700.269,979.204,601.23,629.667,415.785,326.713,362.367,331.845,447.34,407.86,321.717,229.377,328.514,240.852,246.821,224.921,139.253,107.1,67.9789,56.5183,41.0914,20.3581,17.9253,15.6806,64.0166
2021,16.952,10.982,39.0541,50.8501,96.5693,285.02,286.153,348.218,733.026,637.751,608.39,744.541,560.354,364.413,1014.3,560.363,380.646,667.533,928.764,567.84,592.537,390.045,305.662,338.228,309.115,415.97,378.683,298.308,212.444,303.959,222.656,228.003,207.637,128.479,98.765,62.6616,52.0779,37.8508,18.7473,16.5029,73.2772
2022,14.9668,15.7244,48.1614,99.4266,91.9065,142.864,368.556,339.053,388.848,784.746,661.907,616.838,741.414,550.246,353.934,976.575,535.726,361.796,631.388,874.85,532.991,554.488,364.045,284.642,314.352,286.805,385.38,350.385,275.71,196.16,280.425,205.267,210.063,191.194,118.247,90.8617,57.6264,47.878,34.7887,17.2265,82.3874
2023,16.6877,13.883,68.9589,122.611,179.679,135.679,183.73,433.365,375.048,411.839,805.33,663.587,607.618,720.635,529.386,337.824,926.264,505.526,339.949,591.129,816.553,496.16,514.992,337.444,263.389,290.445,264.648,355.203,322.63,253.651,180.331,257.627,188.472,192.78,175.387,108.431,83.2915,52.8101,43.8656,31.8663,91.1261
2024,16.6507,15.4792,60.8833,175.555,221.328,262.857,170.818,210.539,467.847,388.805,414.951,794.917,645.109,583.971,686.597,501.006,318.015,868.169,472.099,316.488,548.867,756.42,458.694,475.265,310.934,242.369,266.951,242.991,325.842,295.728,232.341,165.082,235.719,172.366,176.236,160.28,99.0611,76.0741,48.223,40.0474,112.171
2025,16.5889,15.4449,67.8837,154.995,316.873,323.57,330.342,195.24,226.614,483.466,390.488,408.321,770.545,618.356,555.049,648.385,470.717,297.552,809.493,438.893,293.478,507.835,698.518,422.865,437.492,285.85,222.563,244.892,222.717,298.429,270.669,212.53,150.929,215.414,157.458,160.939,146.325,90.4131,69.4173,43.9947,138.731
2026,16.5514,15.3875,67.7332,172.822,280.122,468.297,417.397,390.147,217.124,241.437,499.19,393.859,404.587,753.175,598.098,532.459,617.897,446.154,280.746,760.833,411.15,274.145,473.212,649.503,392.464,405.383,264.498,205.687,226.083,205.42,275.03,249.271,195.609,138.838,198.067,144.719,147.867,134.399,83.0221,63.7279,167.557
2027,16.4985,15.3528,67.4816,172.439,312.349,414.081,604.394,493.268,434.162,231.477,249.446,503.799,390.473,395.666,728.834,573.992,507.608,585.847,421.081,263.942,712.917,384.153,255.509,440.097,602.923,363.726,375.169,244.484,189.92,208.557,189.343,253.326,229.459,179.966,127.676,182.069,132.984,135.834,123.429,76.2281,212.136
2028,16.4372,15.3037,67.3293,171.799,311.667,461.832,534.697,714.71,549.288,463.174,239.311,251.903,499.75,382.061,383.058,699.752,547.41,481.443,553.095,395.988,247.383,666.265,358.119,237.678,408.615,558.88,336.677,346.841,225.78,175.226,192.265,174.429,233.228,211.141,165.521,117.381,167.328,122.179,124.765,113.345,264.517
2029,16.3803,15.2469,67.1139,171.411,310.52,460.94,596.68,632.716,796.446,586.41,479.178,241.824,250.028,489.25,370.069,367.937,667.613,519.38,454.675,520.289,371.246,231.253,621.259,333.201,220.723,378.842,517.418,311.312,320.363,208.349,161.565,177.15,160.616,214.643,194.225,152.198,107.894,153.757,112.24,114.588,346.7
2030,16.3434,15.194,66.8648,170.863,309.829,459.355,595.839,706.519,705.56,850.855,607.073,484.51,240.162,244.904,474.122,355.614,351.174,633.649,490.657,427.83,487.909,347.124,215.681,578.155,309.494,204.679,350.801,478.521,287.597,295.678,192.136,148.887,163.147,147.84,197.476,178.618,139.918,99.1578,141.269,103.1,423.243
2031,16.3398,15.1599,66.6331,170.229,308.846,458.429,594.057,705.915,788.324,754.204,881.336,614.156,481.419,235.347,237.429,455.771,339.525,333.408,598.768,461.801,401.294,456.302,323.813,200.753,537.112,287.045,189.559,324.479,442.133,265.475,272.709,177.083,137.136,150.189,136.033,181.631,164.227,128.605,91.1157,129.781,482.916
2032,16.3733,15.1565,66.4832,169.639,307.706,457.046,593.055,704.091,787.992,843.039,781.548,891.969,610.46,471.925,228.233,228.301,435.256,322.419,315.117,563.655,433.23,375.356,425.72,301.442,186.526,498.214,265.872,175.356,299.837,408.167,244.877,251.369,163.124,126.257,138.208,125.13,167.012,150.962,118.185,83.7137,562.223
2033,16.4384,15.1876,66.4684,169.258,306.643,455.393,591.36,703.043,786.122,842.861,873.781,791.128,886.758,598.518,457.726,219.487,218.051,413.371,304.76,296.664,528.826,405.258,350.223,396.334,280.095,173.028,461.49,245.964,162.047,276.817,376.516,225.725,231.564,150.189,116.191,127.136,115.064,153.53,138.737,108.589,592.607
2034,16.525,15.248,66.6049,169.22,305.955,453.839,589.277,701.115,785.049,840.965,873.7,884.591,786.588,869.494,580.559,440.221,209.647,207.1,390.753,286.929,278.346,494.703,378.138,326.062,368.282,259.835,160.279,426.948,227.303,149.61,255.359,347.08,207.947,213.209,138.219,106.885,116.913,105.778,141.101,127.476,643.367
